year,geography,measure,adjustment,analysis,domain,condition,primary_sex,primary_age,primary_dual,fips,county,state,urban,primary_race,primary_eligibility,primary_denominator,analysis_value
2016,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,6073,San Diego County,CALIFORNIA,Urban,American Indian/Alaska native,All,"11-499",18
2016,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,6075,San Francisco County,CALIFORNIA,Urban,American Indian/Alaska native,All,"11-499",20
2016,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,6077,San Joaquin County,CALIFORNIA,Urban,American Indian/Alaska native,All,"11-499",32
2016,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,6079,San Luis Obispo County,CALIFORNIA,Urban,American Indian/Alaska native,All,"11-499",38
2016,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,6083,Santa Barbara County,CALIFORNIA,Urban,American Indian/Alaska native,All,"11-499",38
2016,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,6085,Santa Clara County,CALIFORNIA,Urban,American Indian/Alaska native,All,"11-499",39
2016,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,6089,Shasta County,CALIFORNIA,Urban,American Indian/Alaska native,All,"11-499",27
2016,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,6093,Siskiyou County,CALIFORNIA,Rural,American Indian/Alaska native,All,"11-499",31
2016,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,6095,Solano County,CALIFORNIA,Urban,American Indian/Alaska native,All,"11-499",41
2016,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,6097,Sonoma County,CALIFORNIA,Urban,American Indian/Alaska native,All,"11-499",29
2016,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,6099,Stanislaus County,CALIFORNIA,Urban,American Indian/Alaska native,All,"11-499",22
2016,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,6101,Sutter County,CALIFORNIA,Urban,American Indian/Alaska native,All,"11-499",26
2016,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,6103,Tehama County,CALIFORNIA,Rural,American Indian/Alaska native,All,"11-499",30
2016,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,6105,Trinity County,CALIFORNIA,Rural,American Indian/Alaska native,All,"11-499",23
2016,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,6107,Tulare County,CALIFORNIA,Urban,American Indian/Alaska native,All,"11-499",26
2016,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,6109,Tuolumne County,CALIFORNIA,Rural,American Indian/Alaska native,All,"11-499",35
2016,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,6111,Ventura County,CALIFORNIA,Urban,American Indian/Alaska native,All,"11-499",32
2016,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,6113,Yolo County,CALIFORNIA,Urban,American Indian/Alaska native,All,"11-499",36
2016,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,6115,Yuba County,CALIFORNIA,Urban,American Indian/Alaska native,All,"11-499",23
2016,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,8005,Arapahoe County,COLORADO,Urban,American Indian/Alaska native,All,"11-499",44
2016,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,8031,Denver County,COLORADO,Urban,American Indian/Alaska native,All,"11-499",12
2016,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,8041,El Paso County,COLORADO,Urban,American Indian/Alaska native,All,"11-499",22
2016,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,8059,Jefferson County,COLORADO,Urban,American Indian/Alaska native,All,"11-499",18
2016,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,8067,La Plata County,COLORADO,Rural,American Indian/Alaska native,All,"11-499",31
2016,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,8069,Larimer County,COLORADO,Urban,American Indian/Alaska native,All,"11-499",54
2016,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,8083,Montezuma County,COLORADO,Rural,American Indian/Alaska native,All,"11-499",30
2016,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,8101,Pueblo County,COLORADO,Urban,American Indian/Alaska native,All,"11-499",42
2016,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,9003,Hartford County,CONNECTICUT,Urban,American Indian/Alaska native,All,"11-499",27
2016,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,9009,New Haven County,CONNECTICUT,Urban,American Indian/Alaska native,All,"11-499",27
2016,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,9011,New London County,CONNECTICUT,Urban,American Indian/Alaska native,All,"11-499",38
2016,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,12009,Brevard County,FLORIDA,Urban,American Indian/Alaska native,All,"11-499",0
2016,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,12011,Broward County,FLORIDA,Urban,American Indian/Alaska native,All,"11-499",32
2016,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,12021,Collier County,FLORIDA,Urban,American Indian/Alaska native,All,"11-499",18
2016,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,12033,Escambia County,FLORIDA,Urban,American Indian/Alaska native,All,"11-499",27
2016,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,12051,Hendry County,FLORIDA,Rural,American Indian/Alaska native,All,"11-499",37
2016,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,12057,Hillsborough County,FLORIDA,Urban,American Indian/Alaska native,All,"11-499",44
2016,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,12069,Lake County,FLORIDA,Urban,American Indian/Alaska native,All,"11-499",35
2016,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,12071,Lee County,FLORIDA,Urban,American Indian/Alaska native,All,"11-499",33
2016,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,12083,Marion County,FLORIDA,Urban,American Indian/Alaska native,All,"11-499",55
2016,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,12086,Miami-Dade County,FLORIDA,Urban,American Indian/Alaska native,All,"11-499",0
2016,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,12093,Okeechobee County,FLORIDA,Rural,American Indian/Alaska native,All,"11-499",56
2016,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,12095,Orange County,FLORIDA,Urban,American Indian/Alaska native,All,"11-499",29
2016,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,12115,Sarasota County,FLORIDA,Urban,American Indian/Alaska native,All,"11-499",33
2016,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,15001,Hawaii County,HAWAII,Rural,American Indian/Alaska native,All,"11-499",0
2016,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,16001,Ada County,IDAHO,Urban,American Indian/Alaska native,All,"11-499",53
2016,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,16005,Bannock County,IDAHO,Urban,American Indian/Alaska native,All,"11-499",22
2016,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,16009,Benewah County,IDAHO,Rural,American Indian/Alaska native,All,"11-499",12
2016,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,16011,Bingham County,IDAHO,Rural,American Indian/Alaska native,All,"11-499",26
2016,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,16027,Canyon County,IDAHO,Urban,American Indian/Alaska native,All,"11-499",29
2016,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,16055,Kootenai County,IDAHO,Urban,American Indian/Alaska native,All,"11-499",26
2016,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,16061,Lewis County,IDAHO,Rural,American Indian/Alaska native,All,"11-499",23
2016,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,16069,Nez Perce County,IDAHO,Urban,American Indian/Alaska native,All,"11-499",45
2016,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,17031,Cook County,ILLINOIS,Urban,American Indian/Alaska native,All,"11-499",26
2016,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,19171,Tama County,IOWA,Rural,American Indian/Alaska native,All,"11-499",0
2016,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,19193,Woodbury County,IOWA,Urban,American Indian/Alaska native,All,"11-499",10
2016,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,20013,Brown County,KANSAS,Rural,American Indian/Alaska native,All,"11-499",38
2016,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,20015,Butler County,KANSAS,Urban,American Indian/Alaska native,All,"11-499",27
2016,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,20021,Cherokee County,KANSAS,Rural,American Indian/Alaska native,All,"11-499",30
2016,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,20035,Cowley County,KANSAS,Rural,American Indian/Alaska native,All,"11-499",21
2016,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,20045,Douglas County,KANSAS,Urban,American Indian/Alaska native,All,"11-499",50
2016,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,20085,Jackson County,KANSAS,Urban,American Indian/Alaska native,All,"11-499",63
2016,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,20091,Johnson County,KANSAS,Urban,American Indian/Alaska native,All,"11-499",41
2016,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,20099,Labette County,KANSAS,Rural,American Indian/Alaska native,All,"11-499",36
2016,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,20125,Montgomery County,KANSAS,Rural,American Indian/Alaska native,All,"11-499",37
2016,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,20173,Sedgwick County,KANSAS,Urban,American Indian/Alaska native,All,"11-499",20
2016,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,20177,Shawnee County,KANSAS,Urban,American Indian/Alaska native,All,"11-499",50
2016,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,22109,Terrebonne Parish,LOUISIANA,Urban,American Indian/Alaska native,All,"11-499",27
2016,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,23003,Aroostook County,MAINE,Rural,American Indian/Alaska native,All,"11-499",52
2016,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,23019,Penobscot County,MAINE,Urban,American Indian/Alaska native,All,"11-499",25
2016,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,23029,Washington County,MAINE,Rural,American Indian/Alaska native,All,"11-499",27
2016,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,24003,Anne Arundel County,MARYLAND,Urban,American Indian/Alaska native,All,"11-499",33
2016,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,24031,Montgomery County,MARYLAND,Urban,American Indian/Alaska native,All,"11-499",47
