"Notes"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	Deaths	Population	Crude Rate
	"2003"	"2003"	"5-14 years"	"5-14"	98	11434638	0.9
	"2003"	"2003"	"15-24 years"	"15-24"	1676	11323150	14.8
	"2003"	"2003"	"25-34 years"	"25-34"	1323	11241392	11.8
	"2003"	"2003"	"35-44 years"	"35-44"	858	11944282	7.2
	"2003"	"2003"	"45-54 years"	"45-54"	491	10451902	4.7
	"2003"	"2003"	"55-64 years"	"55-64"	203	6901593	2.9
	"2003"	"2003"	"65-74 years"	"65-74"	123	4420597	2.8
	"2003"	"2003"	"75-84 years"	"75-84"	70	3026340	2.3
	"2003"	"2003"	"85+ years"	"85+"	26	1043599	2.5
	"2003"	"2003"	"Not Stated"	"NS"	10	Not Applicable	Not Applicable
	"2004"	"2004"	"< 1 year"	"1"	75	1148038	6.5
	"2004"	"2004"	"1-4 years"	"1-4"	79	4453215	1.8
	"2004"	"2004"	"5-14 years"	"5-14"	87	11359326	0.8
	"2004"	"2004"	"15-24 years"	"15-24"	1609	11481383	14.0
	"2004"	"2004"	"25-34 years"	"25-34"	1284	11227747	11.4
	"2004"	"2004"	"35-44 years"	"35-44"	772	11890028	6.5
	"2004"	"2004"	"45-54 years"	"45-54"	528	10663815	5.0
	"2004"	"2004"	"55-64 years"	"55-64"	233	7212362	3.2
	"2004"	"2004"	"65-74 years"	"65-74"	101	4459614	2.3
	"2004"	"2004"	"75-84 years"	"75-84"	65	3053843	2.1
	"2004"	"2004"	"85+ years"	"85+"	31	1061173	2.9
	"2004"	"2004"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2005"	"2005"	"< 1 year"	"1"	64	1144023	5.6
	"2005"	"2005"	"1-4 years"	"1-4"	110	4486398	2.5
	"2005"	"2005"	"5-14 years"	"5-14"	83	11237637	0.7
	"2005"	"2005"	"15-24 years"	"15-24"	1658	11627921	14.3
	"2005"	"2005"	"25-34 years"	"25-34"	1342	11191224	12.0
	"2005"	"2005"	"35-44 years"	"35-44"	858	11821776	7.3
	"2005"	"2005"	"45-54 years"	"45-54"	538	10885743	4.9
	"2005"	"2005"	"55-64 years"	"55-64"	204	7532236	2.7
	"2005"	"2005"	"65-74 years"	"65-74"	102	4501398	2.3
	"2005"	"2005"	"75-84 years"	"75-84"	67	3079671	2.2
	"2005"	"2005"	"85+ years"	"85+"	22	1103959	2.0
	"2005"	"2005"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2006"	"2006"	"< 1 year"	"1"	79	1148972	6.9
	"2006"	"2006"	"1-4 years"	"1-4"	106	4481139	2.4
	"2006"	"2006"	"5-14 years"	"5-14"	116	11224078	1.0
	"2006"	"2006"	"15-24 years"	"15-24"	1732	11767036	14.7
	"2006"	"2006"	"25-34 years"	"25-34"	1323	11232821	11.8
	"2006"	"2006"	"35-44 years"	"35-44"	779	11772022	6.6
	"2006"	"2006"	"45-54 years"	"45-54"	601	11103657	5.4
	"2006"	"2006"	"55-64 years"	"55-64"	268	7846137	3.4
	"2006"	"2006"	"65-74 years"	"65-74"	93	4561222	2.0
	"2006"	"2006"	"75-84 years"	"75-84"	59	3082208	1.9
	"2006"	"2006"	"85+ years"	"85+"	27	1144636	2.4
	"2006"	"2006"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2007"	"2007"	"< 1 year"	"1"	72	1168424	6.2
	"2007"	"2007"	"1-4 years"	"1-4"	95	4493327	2.1
	"2007"	"2007"	"5-14 years"	"5-14"	80	11187620	0.7
	"2007"	"2007"	"15-24 years"	"15-24"	1570	11894675	13.2
	"2007"	"2007"	"25-34 years"	"25-34"	1278	11312645	11.3
	"2007"	"2007"	"35-44 years"	"35-44"	823	11665146	7.1
	"2007"	"2007"	"45-54 years"	"45-54"	507	11292106	4.5
	"2007"	"2007"	"55-64 years"	"55-64"	236	8137570	2.9
	"2007"	"2007"	"65-74 years"	"65-74"	99	4674564	2.1
	"2007"	"2007"	"75-84 years"	"75-84"	46	3082302	1.5
	"2007"	"2007"	"85+ years"	"85+"	16	1189841	Unreliable
	"2007"	"2007"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2008"	"2008"	"< 1 year"	"1"	75	1174540	6.4
	"2008"	"2008"	"1-4 years"	"1-4"	113	4530103	2.5
	"2008"	"2008"	"5-14 years"	"5-14"	101	11225383	0.9
	"2008"	"2008"	"15-24 years"	"15-24"	1478	12015900	12.3
	"2008"	"2008"	"25-34 years"	"25-34"	1252	11463747	10.9
	"2008"	"2008"	"35-44 years"	"35-44"	761	11552531	6.6
	"2008"	"2008"	"45-54 years"	"45-54"	513	11462732	4.5
	"2008"	"2008"	"55-64 years"	"55-64"	271	8415218	3.2
	"2008"	"2008"	"65-74 years"	"65-74"	119	4861700	2.4
	"2008"	"2008"	"75-84 years"	"75-84"	51	3080684	1.7
	"2008"	"2008"	"85+ years"	"85+"	26	1232778	2.1
	"2008"	"2008"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2009"	"2009"	"< 1 year"	"1"	79	1135401	7.0
	"2009"	"2009"	"1-4 years"	"1-4"	97	4563355	2.1
	"2009"	"2009"	"5-14 years"	"5-14"	87	11316705	0.8
	"2009"	"2009"	"15-24 years"	"15-24"	1450	12132580	12.0
	"2009"	"2009"	"25-34 years"	"25-34"	1127	11625595	9.7
	"2009"	"2009"	"35-44 years"	"35-44"	711	11430610	6.2
	"2009"	"2009"	"45-54 years"	"45-54"	526	11618750	4.5
	"2009"	"2009"	"55-64 years"	"55-64"	273	8750286	3.1
	"2009"	"2009"	"65-74 years"	"65-74"	122	5037862	2.4
	"2009"	"2009"	"75-84 years"	"75-84"	59	3078654	1.9
	"2009"	"2009"	"85+ years"	"85+"	33	1278652	2.6
	"2009"	"2009"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2010"	"2010"	"< 1 year"	"1"	93	1119626	8.3
	"2010"	"2010"	"1-4 years"	"1-4"	91	4564162	2.0
	"2010"	"2010"	"5-14 years"	"5-14"	68	11404073	0.6
	"2010"	"2010"	"15-24 years"	"15-24"	1346	12198463	11.0
	"2010"	"2010"	"25-34 years"	"25-34"	1130	11735168	9.6
	"2010"	"2010"	"35-44 years"	"35-44"	637	11370080	5.6
	"2010"	"2010"	"45-54 years"	"45-54"	508	11693802	4.3
	"2010"	"2010"	"55-64 years"	"55-64"	258	9033193	2.9
	"2010"	"2010"	"65-74 years"	"65-74"	111	5158766	2.2
	"2010"	"2010"	"75-84 years"	"75-84"	52	3092742	1.7
	"2010"	"2010"	"85+ years"	"85+"	26	1310937	2.0
	"2010"	"2010"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2011"	"2011"	"< 1 year"	"1"	78	1161170	6.7
	"2011"	"2011"	"1-4 years"	"1-4"	93	4570649	2.0
	"2011"	"2011"	"5-14 years"	"5-14"	77	11440032	0.7
	"2011"	"2011"	"15-24 years"	"15-24"	1192	12259520	9.7
	"2011"	"2011"	"25-34 years"	"25-34"	1070	11968888	8.9
	"2011"	"2011"	"35-44 years"	"35-44"	624	11334971	5.5
	"2011"	"2011"	"45-54 years"	"45-54"	513	11696742	4.4
	"2011"	"2011"	"55-64 years"	"55-64"	261	9444163	2.8
	"2011"	"2011"	"65-74 years"	"65-74"	118	5364664	2.2
	"2011"	"2011"	"75-84 years"	"75-84"	54	3126817	1.7
	"2011"	"2011"	"85+ years"	"85+"	28	1375470	2.0
	"2011"	"2011"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2012"	"2012"	"< 1 year"	"1"	64	1148120	5.6
	"2012"	"2012"	"1-4 years"	"1-4"	72	4572888	1.6
	"2012"	"2012"	"5-14 years"	"5-14"	64	11466916	0.6
	"2012"	"2012"	"15-24 years"	"15-24"	1196	12326959	9.7
	"2012"	"2012"	"25-34 years"	"25-34"	1126	12153699	9.3
	"2012"	"2012"	"35-44 years"	"35-44"	682	11354916	6.0
	"2012"	"2012"	"45-54 years"	"45-54"	502	11647151	4.3
	"2012"	"2012"	"55-64 years"	"55-64"	281	9622309	2.9
	"2012"	"2012"	"65-74 years"	"65-74"	104	5718548	1.8
	"2012"	"2012"	"75-84 years"	"75-84"	57	3159539	1.8
	"2012"	"2012"	"85+ years"	"85+"	23	1418826	1.6
	"2012"	"2012"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2013"	"2013"	"< 1 year"	"1"	76	1137224	6.7
	"2013"	"2013"	"1-4 years"	"1-4"	75	4554670	1.6
	"2013"	"2013"	"5-14 years"	"5-14"	61	11505033	0.5
	"2013"	"2013"	"15-24 years"	"15-24"	1136	12289160	9.2
	"2013"	"2013"	"25-34 years"	"25-34"	1030	12379150	8.3
	"2013"	"2013"	"35-44 years"	"35-44"	673	11363704	5.9
	"2013"	"2013"	"45-54 years"	"45-54"	502	11595062	4.3
	"2013"	"2013"	"55-64 years"	"55-64"	298	9842916	3.0
	"2013"	"2013"	"65-74 years"	"65-74"	125	6027868	2.1
	"2013"	"2013"	"75-84 years"	"75-84"	73	3209810	2.3
	"2013"	"2013"	"85+ years"	"85+"	21	1455525	1.4
	"2013"	"2013"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2014"	"2014"	"< 1 year"	"1"	49	1144950	4.3
	"2014"	"2014"	"1-4 years"	"1-4"	81	4582125	1.8
	"2014"	"2014"	"5-14 years"	"5-14"	54	11522824	0.5
	"2014"	"2014"	"15-24 years"	"15-24"	1079	12289632	8.8
	"2014"	"2014"	"25-34 years"	"25-34"	1035	12649887	8.2
	"2014"	"2014"	"35-44 years"	"35-44"	686	11438429	6.0
	"2014"	"2014"	"45-54 years"	"45-54"	500	11624925	4.3
	"2014"	"2014"	"55-64 years"	"55-64"	305	10091491	3.0
	"2014"	"2014"	"65-74 years"	"65-74"	123	6329365	1.9
	"2014"	"2014"	"75-84 years"	"75-84"	65	3272052	2.0
	"2014"	"2014"	"85+ years"	"85+"	29	1494248	1.9
	"2014"	"2014"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2015"	"2015"	"< 1 year"	"1"	51	1153192	4.4
	"2015"	"2015"	"1-4 years"	"1-4"	75	4593903	1.6
	"2015"	"2015"	"5-14 years"	"5-14"	60	11530868	0.5
	"2015"	"2015"	"15-24 years"	"15-24"	1163	12238690	9.5
	"2015"	"2015"	"25-34 years"	"25-34"	1198	12882477	9.3
	"2015"	"2015"	"35-44 years"	"35-44"	714	11498446	6.2
	"2015"	"2015"	"45-54 years"	"45-54"	538	11627058	4.6
	"2015"	"2015"	"55-64 years"	"55-64"	318	10337812	3.1
	"2015"	"2015"	"65-74 years"	"65-74"	129	6622909	1.9
	"2015"	"2015"	"75-84 years"	"75-84"	68	3332606	2.0
	"2015"	"2015"	"85+ years"	"85+"	24	1530782	1.6
	"2015"	"2015"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"< 1 year"	"1"	48	1152941	4.2
	"2016"	"2016"	"1-4 years"	"1-4"	79	4583734	1.7
	"2016"	"2016"	"5-14 years"	"5-14"	56	11554086	0.5
	"2016"	"2016"	"15-24 years"	"15-24"	1210	12122817	10.0
	"2016"	"2016"	"25-34 years"	"25-34"	1265	13051315	9.7
	"2016"	"2016"	"35-44 years"	"35-44"	842	11468775	7.3
	"2016"	"2016"	"45-54 years"	"45-54"	526	11536412	4.6
	"2016"	"2016"	"55-64 years"	"55-64"	364	10485966	3.5
	"2016"	"2016"	"65-74 years"	"65-74"	132	6875200	1.9
	"2016"	"2016"	"75-84 years"	"75-84"	63	3404358	1.9
	"2016"	"2016"	"85+ years"	"85+"	28	1563527	1.8
	"2016"	"2016"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2017"	"2017"	"< 1 year"	"1"	42	1140682	3.7
	"2017"	"2017"	"1-4 years"	"1-4"	54	4596236	1.2
	"2017"	"2017"	"5-14 years"	"5-14"	79	11568855	0.7
	"2017"	"2017"	"15-24 years"	"15-24"	1060	12038280	8.8
	"2017"	"2017"	"25-34 years"	"25-34"	1216	13282435	9.2
	"2017"	"2017"	"35-44 years"	"35-44"	784	11614978	6.7
	"2017"	"2017"	"45-54 years"	"45-54"	576	11479820	5.0
	"2017"	"2017"	"55-64 years"	"55-64"	391	10662223	3.7
	"2017"	"2017"	"65-74 years"	"65-74"	147	7139062	2.1
	"2017"	"2017"	"75-84 years"	"75-84"	48	3518116	1.4
	"2017"	"2017"	"85+ years"	"85+"	22	1600043	1.4
	"2017"	"2017"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
"---"
"Dataset: Underlying Cause of Death, 1999-2017"
"Query Parameters:"
"Title:"
"2013 Urbanization: All"
"Autopsy: All"
"Gender: All"
"Hispanic Origin: All"
"ICD-10 113 Cause List: #Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"
"Place of Death: All"
"Race: All"
"States: California (06), Marion County, IN (18097), New York (36), Texas (48)"
"Ten-Year Age Groups: All"
"Weekday: All"
"Year/Month: All"
"Group By: Year, Ten-Year Age Groups"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information."
"---"
"Query Date: Jan 10, 2019 1:50:26 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Underlying Cause of Death"
"1999-2017 on CDC WONDER Online Database, released December, 2018. Data are from the Multiple Cause of Death Files, 1999-2017, as"
"compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed"
"at http://wonder.cdc.gov/ucd-icd10.html on Jan 10, 2019 1:50:26 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#2014-Revision."
"2. Circumstances in California resulted in unusually high death counts for the ICD-10 cause of death code R99, ""Other"
"ill-defined and unspecified causes of mortality"" for deaths occurring in years 2000 and 2001. Caution should be used in"
"interpreting these data. More information: http://wonder.cdc.gov/wonder/help/ucd.html#California-Reporting-Anomalies."
"3. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Assurance of Confidentiality."
"4. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Unreliable."
"5. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"6. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the Vintage 2017"
"postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The population figures for"
"year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal series released by NCHS"
"on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26, 2014. The"
"population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012 postcensal"
"series released by NCHS on June 13, 2013. The population figures for year 2011 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2011 postcensal series released by NCHS on July 18, 2012. Population figures for 2010 are April 1"
"Census counts. The population figures for years 2001 - 2009 are bridged-race estimates of the July 1 resident population, from"
"the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012. Population figures for 2000 are"
"April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of July 1 estimates. Population"
"figures for the infant age groups are the number of live births. <br/><b>Note:</b> Rates and population figures for years 2001 -"
"2009 differ slightly from previously published reports, due to use of the population estimates which were available at the time"
"of release."
"7. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Age Group."
