"Notes"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	Deaths	Population	Crude Rate
	"2008"	"2008"	"5-14 years"	"5-14"	103	11199826	0.9
	"2008"	"2008"	"15-24 years"	"15-24"	1459	11981787	12.2
	"2008"	"2008"	"25-34 years"	"25-34"	1241	11423101	10.9
	"2008"	"2008"	"35-44 years"	"35-44"	756	11529551	6.6
	"2008"	"2008"	"45-54 years"	"45-54"	511	11447120	4.5
	"2008"	"2008"	"55-64 years"	"55-64"	274	8412029	3.3
	"2008"	"2008"	"65-74 years"	"65-74"	114	4861302	2.3
	"2008"	"2008"	"75-84 years"	"75-84"	50	3082488	1.6
	"2008"	"2008"	"85+ years"	"85+"	27	1232787	2.2
	"2008"	"2008"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2009"	"2009"	"< 1 year"	"1"	80	1131389	7.1
	"2009"	"2009"	"1-4 years"	"1-4"	97	4548056	2.1
	"2009"	"2009"	"5-14 years"	"5-14"	85	11290502	0.8
	"2009"	"2009"	"15-24 years"	"15-24"	1437	12097810	11.9
	"2009"	"2009"	"25-34 years"	"25-34"	1113	11585228	9.6
	"2009"	"2009"	"35-44 years"	"35-44"	709	11407495	6.2
	"2009"	"2009"	"45-54 years"	"45-54"	526	11602620	4.5
	"2009"	"2009"	"55-64 years"	"55-64"	269	8746183	3.1
	"2009"	"2009"	"65-74 years"	"65-74"	120	5038066	2.4
	"2009"	"2009"	"75-84 years"	"75-84"	57	3080694	1.9
	"2009"	"2009"	"85+ years"	"85+"	33	1278718	2.6
	"2009"	"2009"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2010"	"2010"	"< 1 year"	"1"	92	1115630	8.2
	"2010"	"2010"	"1-4 years"	"1-4"	88	4548632	1.9
	"2010"	"2010"	"5-14 years"	"5-14"	69	11376979	0.6
	"2010"	"2010"	"15-24 years"	"15-24"	1331	12163619	10.9
	"2010"	"2010"	"25-34 years"	"25-34"	1122	11694970	9.6
	"2010"	"2010"	"35-44 years"	"35-44"	628	11347039	5.5
	"2010"	"2010"	"45-54 years"	"45-54"	496	11677155	4.2
	"2010"	"2010"	"55-64 years"	"55-64"	254	9029253	2.8
	"2010"	"2010"	"65-74 years"	"65-74"	110	5159256	2.1
	"2010"	"2010"	"75-84 years"	"75-84"	53	3095107	1.7
	"2010"	"2010"	"85+ years"	"85+"	25	1311075	1.9
	"2010"	"2010"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2011"	"2011"	"< 1 year"	"1"	74	1156376	6.4
	"2011"	"2011"	"1-4 years"	"1-4"	97	4554828	2.1
	"2011"	"2011"	"5-14 years"	"5-14"	77	11411254	0.7
	"2011"	"2011"	"15-24 years"	"15-24"	1181	12226589	9.7
	"2011"	"2011"	"25-34 years"	"25-34"	1053	11927506	8.8
	"2011"	"2011"	"35-44 years"	"35-44"	615	11312373	5.4
	"2011"	"2011"	"45-54 years"	"45-54"	510	11679888	4.4
	"2011"	"2011"	"55-64 years"	"55-64"	258	9439652	2.7
	"2011"	"2011"	"65-74 years"	"65-74"	118	5365054	2.2
	"2011"	"2011"	"75-84 years"	"75-84"	54	3129379	1.7
	"2011"	"2011"	"85+ years"	"85+"	28	1375797	2.0
	"2011"	"2011"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2012"	"2012"	"< 1 year"	"1"	64	1143462	5.6
	"2012"	"2012"	"1-4 years"	"1-4"	71	4556453	1.6
	"2012"	"2012"	"5-14 years"	"5-14"	64	11436074	0.6
	"2012"	"2012"	"15-24 years"	"15-24"	1201	12295261	9.8
	"2012"	"2012"	"25-34 years"	"25-34"	1099	12111021	9.1
	"2012"	"2012"	"35-44 years"	"35-44"	671	11332258	5.9
	"2012"	"2012"	"45-54 years"	"45-54"	493	11629880	4.2
	"2012"	"2012"	"55-64 years"	"55-64"	277	9616410	2.9
	"2012"	"2012"	"65-74 years"	"65-74"	108	5719706	1.9
	"2012"	"2012"	"75-84 years"	"75-84"	58	3161870	1.8
	"2012"	"2012"	"85+ years"	"85+"	23	1419327	1.6
	"2012"	"2012"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2013"	"2013"	"< 1 year"	"1"	75	1132861	6.6
	"2013"	"2013"	"1-4 years"	"1-4"	72	4538275	1.6
	"2013"	"2013"	"5-14 years"	"5-14"	62	11473767	0.5
	"2013"	"2013"	"15-24 years"	"15-24"	1093	12258259	8.9
	"2013"	"2013"	"25-34 years"	"25-34"	1011	12334852	8.2
	"2013"	"2013"	"35-44 years"	"35-44"	657	11340422	5.8
	"2013"	"2013"	"45-54 years"	"45-54"	499	11577219	4.3
	"2013"	"2013"	"55-64 years"	"55-64"	300	9835586	3.1
	"2013"	"2013"	"65-74 years"	"65-74"	125	6029460	2.1
	"2013"	"2013"	"75-84 years"	"75-84"	73	3211909	2.3
	"2013"	"2013"	"85+ years"	"85+"	19	1456063	Unreliable
	"2013"	"2013"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2014"	"2014"	"< 1 year"	"1"	47	1140428	4.1
	"2014"	"2014"	"1-4 years"	"1-4"	78	4565392	1.7
	"2014"	"2014"	"5-14 years"	"5-14"	54	11489875	0.5
	"2014"	"2014"	"15-24 years"	"15-24"	1036	12259179	8.5
	"2014"	"2014"	"25-34 years"	"25-34"	1025	12605857	8.1
	"2014"	"2014"	"35-44 years"	"35-44"	682	11414718	6.0
	"2014"	"2014"	"45-54 years"	"45-54"	488	11607060	4.2
	"2014"	"2014"	"55-64 years"	"55-64"	301	10082689	3.0
	"2014"	"2014"	"65-74 years"	"65-74"	121	6331349	1.9
	"2014"	"2014"	"75-84 years"	"75-84"	65	3274137	2.0
	"2014"	"2014"	"85+ years"	"85+"	29	1495027	1.9
	"2014"	"2014"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2015"	"2015"	"< 1 year"	"1"	51	1148826	4.4
	"2015"	"2015"	"1-4 years"	"1-4"	77	4577394	1.7
	"2015"	"2015"	"5-14 years"	"5-14"	58	11496675	0.5
	"2015"	"2015"	"15-24 years"	"15-24"	1138	12208207	9.3
	"2015"	"2015"	"25-34 years"	"25-34"	1182	12838194	9.2
	"2015"	"2015"	"35-44 years"	"35-44"	702	11474191	6.1
	"2015"	"2015"	"45-54 years"	"45-54"	539	11609906	4.6
	"2015"	"2015"	"55-64 years"	"55-64"	319	10328272	3.1
	"2015"	"2015"	"65-74 years"	"65-74"	131	6625252	2.0
	"2015"	"2015"	"75-84 years"	"75-84"	67	3334760	2.0
	"2015"	"2015"	"85+ years"	"85+"	24	1531669	1.6
	"2015"	"2015"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"< 1 year"	"1"	47	1148316	4.1
	"2016"	"2016"	"1-4 years"	"1-4"	83	4566900	1.8
	"2016"	"2016"	"5-14 years"	"5-14"	58	11520145	0.5
	"2016"	"2016"	"15-24 years"	"15-24"	1183	12091538	9.8
	"2016"	"2016"	"25-34 years"	"25-34"	1250	13006897	9.6
	"2016"	"2016"	"35-44 years"	"35-44"	835	11444299	7.3
	"2016"	"2016"	"45-54 years"	"45-54"	520	11520020	4.5
	"2016"	"2016"	"55-64 years"	"55-64"	362	10476166	3.5
	"2016"	"2016"	"65-74 years"	"65-74"	129	6877740	1.9
	"2016"	"2016"	"75-84 years"	"75-84"	63	3406778	1.8
	"2016"	"2016"	"85+ years"	"85+"	28	1564455	1.8
	"2016"	"2016"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2017"	"2017"	"< 1 year"	"1"	44	1136505	3.9
	"2017"	"2017"	"1-4 years"	"1-4"	56	4580061	1.2
	"2017"	"2017"	"5-14 years"	"5-14"	82	11534249	0.7
	"2017"	"2017"	"15-24 years"	"15-24"	1054	12008006	8.8
	"2017"	"2017"	"25-34 years"	"25-34"	1191	13236907	9.0
	"2017"	"2017"	"35-44 years"	"35-44"	774	11589531	6.7
	"2017"	"2017"	"45-54 years"	"45-54"	569	11463335	5.0
	"2017"	"2017"	"55-64 years"	"55-64"	386	10651667	3.6
	"2017"	"2017"	"65-74 years"	"65-74"	142	7141100	2.0
	"2017"	"2017"	"75-84 years"	"75-84"	48	3519926	1.4
	"2017"	"2017"	"85+ years"	"85+"	21	1600519	1.3
	"2017"	"2017"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
"---"
"Dataset: Underlying Cause of Death, 1999-2017"
"Query Parameters:"
"Title:"
"2013 Urbanization: All"
"Autopsy: All"
"Gender: All"
"Hispanic Origin: All"
"ICD-10 113 Cause List: #Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"
"Place of Death: All"
"Race: All"
"States: California (06), Jefferson County, KY (21111), New York (36), Texas (48)"
"Ten-Year Age Groups: All"
"Weekday: All"
"Year/Month: All"
"Group By: Year, Ten-Year Age Groups"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information."
"---"
"Query Date: Jan 10, 2019 1:49:05 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Underlying Cause of Death"
"1999-2017 on CDC WONDER Online Database, released December, 2018. Data are from the Multiple Cause of Death Files, 1999-2017, as"
"compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed"
"at http://wonder.cdc.gov/ucd-icd10.html on Jan 10, 2019 1:49:05 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#2014-Revision."
"2. Circumstances in California resulted in unusually high death counts for the ICD-10 cause of death code R99, ""Other"
"ill-defined and unspecified causes of mortality"" for deaths occurring in years 2000 and 2001. Caution should be used in"
"interpreting these data. More information: http://wonder.cdc.gov/wonder/help/ucd.html#California-Reporting-Anomalies."
"3. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Assurance of Confidentiality."
"4. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Unreliable."
"5. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"6. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the Vintage 2017"
"postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The population figures for"
"year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal series released by NCHS"
"on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26, 2014. The"
"population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012 postcensal"
"series released by NCHS on June 13, 2013. The population figures for year 2011 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2011 postcensal series released by NCHS on July 18, 2012. Population figures for 2010 are April 1"
"Census counts. The population figures for years 2001 - 2009 are bridged-race estimates of the July 1 resident population, from"
"the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012. Population figures for 2000 are"
"April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of July 1 estimates. Population"
"figures for the infant age groups are the number of live births. <br/><b>Note:</b> Rates and population figures for years 2001 -"
"2009 differ slightly from previously published reports, due to use of the population estimates which were available at the time"
"of release."
"7. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Age Group."
