"Notes"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	Deaths	Population	Crude Rate
	"2006"	"2006"	"35-44 years"	"35-44"	767	11736815	6.5
	"2006"	"2006"	"45-54 years"	"45-54"	590	11076703	5.3
	"2006"	"2006"	"55-64 years"	"55-64"	257	7834435	3.3
	"2006"	"2006"	"65-74 years"	"65-74"	94	4555959	2.1
	"2006"	"2006"	"75-84 years"	"75-84"	59	3078280	1.9
	"2006"	"2006"	"85+ years"	"85+"	27	1142433	2.4
	"2006"	"2006"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2007"	"2007"	"< 1 year"	"1"	72	1166094	6.2
	"2007"	"2007"	"1-4 years"	"1-4"	94	4482814	2.1
	"2007"	"2007"	"5-14 years"	"5-14"	79	11161276	0.7
	"2007"	"2007"	"15-24 years"	"15-24"	1566	11869168	13.2
	"2007"	"2007"	"25-34 years"	"25-34"	1260	11274290	11.2
	"2007"	"2007"	"35-44 years"	"35-44"	812	11631229	7.0
	"2007"	"2007"	"45-54 years"	"45-54"	498	11264330	4.4
	"2007"	"2007"	"55-64 years"	"55-64"	234	8125239	2.9
	"2007"	"2007"	"65-74 years"	"65-74"	98	4669327	2.1
	"2007"	"2007"	"75-84 years"	"75-84"	46	3078854	1.5
	"2007"	"2007"	"85+ years"	"85+"	16	1187714	Unreliable
	"2007"	"2007"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2008"	"2008"	"< 1 year"	"1"	74	1172202	6.3
	"2008"	"2008"	"1-4 years"	"1-4"	111	4519874	2.5
	"2008"	"2008"	"5-14 years"	"5-14"	100	11199699	0.9
	"2008"	"2008"	"15-24 years"	"15-24"	1462	11988942	12.2
	"2008"	"2008"	"25-34 years"	"25-34"	1235	11425952	10.8
	"2008"	"2008"	"35-44 years"	"35-44"	757	11519400	6.6
	"2008"	"2008"	"45-54 years"	"45-54"	511	11434641	4.5
	"2008"	"2008"	"55-64 years"	"55-64"	270	8402270	3.2
	"2008"	"2008"	"65-74 years"	"65-74"	116	4856396	2.4
	"2008"	"2008"	"75-84 years"	"75-84"	51	3077266	1.7
	"2008"	"2008"	"85+ years"	"85+"	25	1230654	2.0
	"2008"	"2008"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2009"	"2009"	"< 1 year"	"1"	83	1132960	7.3
	"2009"	"2009"	"1-4 years"	"1-4"	98	4553258	2.2
	"2009"	"2009"	"5-14 years"	"5-14"	87	11292471	0.8
	"2009"	"2009"	"15-24 years"	"15-24"	1442	12104426	11.9
	"2009"	"2009"	"25-34 years"	"25-34"	1107	11588661	9.6
	"2009"	"2009"	"35-44 years"	"35-44"	704	11399008	6.2
	"2009"	"2009"	"45-54 years"	"45-54"	524	11590055	4.5
	"2009"	"2009"	"55-64 years"	"55-64"	276	8735718	3.2
	"2009"	"2009"	"65-74 years"	"65-74"	119	5032860	2.4
	"2009"	"2009"	"75-84 years"	"75-84"	57	3075670	1.9
	"2009"	"2009"	"85+ years"	"85+"	33	1276564	2.6
	"2009"	"2009"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2010"	"2010"	"< 1 year"	"1"	93	1116914	8.3
	"2010"	"2010"	"1-4 years"	"1-4"	90	4553959	2.0
	"2010"	"2010"	"5-14 years"	"5-14"	68	11380473	0.6
	"2010"	"2010"	"15-24 years"	"15-24"	1335	12170274	11.0
	"2010"	"2010"	"25-34 years"	"25-34"	1118	11699876	9.6
	"2010"	"2010"	"35-44 years"	"35-44"	624	11339874	5.5
	"2010"	"2010"	"45-54 years"	"45-54"	494	11664421	4.2
	"2010"	"2010"	"55-64 years"	"55-64"	257	9017761	2.8
	"2010"	"2010"	"65-74 years"	"65-74"	111	5153730	2.2
	"2010"	"2010"	"75-84 years"	"75-84"	52	3090201	1.7
	"2010"	"2010"	"85+ years"	"85+"	25	1308769	1.9
	"2010"	"2010"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2011"	"2011"	"< 1 year"	"1"	75	1158551	6.5
	"2011"	"2011"	"1-4 years"	"1-4"	95	4560709	2.1
	"2011"	"2011"	"5-14 years"	"5-14"	80	11417685	0.7
	"2011"	"2011"	"15-24 years"	"15-24"	1181	12232370	9.7
	"2011"	"2011"	"25-34 years"	"25-34"	1056	11935021	8.8
	"2011"	"2011"	"35-44 years"	"35-44"	616	11306810	5.4
	"2011"	"2011"	"45-54 years"	"45-54"	510	11667675	4.4
	"2011"	"2011"	"55-64 years"	"55-64"	258	9427729	2.7
	"2011"	"2011"	"65-74 years"	"65-74"	118	5359894	2.2
	"2011"	"2011"	"75-84 years"	"75-84"	53	3124346	1.7
	"2011"	"2011"	"85+ years"	"85+"	31	1373371	2.3
	"2011"	"2011"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2012"	"2012"	"< 1 year"	"1"	65	1145328	5.7
	"2012"	"2012"	"1-4 years"	"1-4"	74	4562644	1.6
	"2012"	"2012"	"5-14 years"	"5-14"	63	11444527	0.6
	"2012"	"2012"	"15-24 years"	"15-24"	1208	12301261	9.8
	"2012"	"2012"	"25-34 years"	"25-34"	1112	12120330	9.2
	"2012"	"2012"	"35-44 years"	"35-44"	677	11328149	6.0
	"2012"	"2012"	"45-54 years"	"45-54"	498	11618594	4.3
	"2012"	"2012"	"55-64 years"	"55-64"	280	9604664	2.9
	"2012"	"2012"	"65-74 years"	"65-74"	105	5713736	1.8
	"2012"	"2012"	"75-84 years"	"75-84"	59	3156666	1.9
	"2012"	"2012"	"85+ years"	"85+"	25	1416776	1.8
	"2012"	"2012"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2013"	"2013"	"< 1 year"	"1"	77	1134801	6.8
	"2013"	"2013"	"1-4 years"	"1-4"	72	4546142	1.6
	"2013"	"2013"	"5-14 years"	"5-14"	62	11483928	0.5
	"2013"	"2013"	"15-24 years"	"15-24"	1095	12264498	8.9
	"2013"	"2013"	"25-34 years"	"25-34"	1004	12345685	8.1
	"2013"	"2013"	"35-44 years"	"35-44"	665	11337648	5.9
	"2013"	"2013"	"45-54 years"	"45-54"	505	11566646	4.4
	"2013"	"2013"	"55-64 years"	"55-64"	301	9824033	3.1
	"2013"	"2013"	"65-74 years"	"65-74"	125	6023111	2.1
	"2013"	"2013"	"75-84 years"	"75-84"	75	3207370	2.3
	"2013"	"2013"	"85+ years"	"85+"	20	1453224	1.4
	"2013"	"2013"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2014"	"2014"	"< 1 year"	"1"	46	1142662	4.0
	"2014"	"2014"	"1-4 years"	"1-4"	78	4573883	1.7
	"2014"	"2014"	"5-14 years"	"5-14"	54	11502553	0.5
	"2014"	"2014"	"15-24 years"	"15-24"	1043	12265814	8.5
	"2014"	"2014"	"25-34 years"	"25-34"	1022	12617417	8.1
	"2014"	"2014"	"35-44 years"	"35-44"	678	11414060	5.9
	"2014"	"2014"	"45-54 years"	"45-54"	488	11597803	4.2
	"2014"	"2014"	"55-64 years"	"55-64"	298	10071725	3.0
	"2014"	"2014"	"65-74 years"	"65-74"	125	6324118	2.0
	"2014"	"2014"	"75-84 years"	"75-84"	64	3269833	2.0
	"2014"	"2014"	"85+ years"	"85+"	31	1492032	2.1
	"2014"	"2014"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2015"	"2015"	"< 1 year"	"1"	52	1151389	4.5
	"2015"	"2015"	"1-4 years"	"1-4"	78	4586807	1.7
	"2015"	"2015"	"5-14 years"	"5-14"	58	11511746	0.5
	"2015"	"2015"	"15-24 years"	"15-24"	1139	12215563	9.3
	"2015"	"2015"	"25-34 years"	"25-34"	1185	12850698	9.2
	"2015"	"2015"	"35-44 years"	"35-44"	704	11474992	6.1
	"2015"	"2015"	"45-54 years"	"45-54"	537	11601131	4.6
	"2015"	"2015"	"55-64 years"	"55-64"	318	10317697	3.1
	"2015"	"2015"	"65-74 years"	"65-74"	131	6617307	2.0
	"2015"	"2015"	"75-84 years"	"75-84"	67	3330739	2.0
	"2015"	"2015"	"85+ years"	"85+"	24	1528518	1.6
	"2015"	"2015"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"< 1 year"	"1"	50	1150624	4.3
	"2016"	"2016"	"1-4 years"	"1-4"	80	4576767	1.7
	"2016"	"2016"	"5-14 years"	"5-14"	59	11536719	0.5
	"2016"	"2016"	"15-24 years"	"15-24"	1170	12098603	9.7
	"2016"	"2016"	"25-34 years"	"25-34"	1247	13018966	9.6
	"2016"	"2016"	"35-44 years"	"35-44"	828	11448030	7.2
	"2016"	"2016"	"45-54 years"	"45-54"	515	11512102	4.5
	"2016"	"2016"	"55-64 years"	"55-64"	359	10465565	3.4
	"2016"	"2016"	"65-74 years"	"65-74"	129	6869456	1.9
	"2016"	"2016"	"75-84 years"	"75-84"	66	3402546	1.9
	"2016"	"2016"	"85+ years"	"85+"	29	1561494	1.9
	"2016"	"2016"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2017"	"2017"	"< 1 year"	"1"	43	1138801	3.8
	"2017"	"2017"	"1-4 years"	"1-4"	55	4589070	1.2
	"2017"	"2017"	"5-14 years"	"5-14"	76	11551845	0.7
	"2017"	"2017"	"15-24 years"	"15-24"	1035	12014536	8.6
	"2017"	"2017"	"25-34 years"	"25-34"	1182	13247314	8.9
	"2017"	"2017"	"35-44 years"	"35-44"	776	11594312	6.7
	"2017"	"2017"	"45-54 years"	"45-54"	577	11456416	5.0
	"2017"	"2017"	"55-64 years"	"55-64"	385	10641360	3.6
	"2017"	"2017"	"65-74 years"	"65-74"	143	7132131	2.0
	"2017"	"2017"	"75-84 years"	"75-84"	51	3515477	1.5
	"2017"	"2017"	"85+ years"	"85+"	21	1597344	1.3
	"2017"	"2017"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
"---"
"Dataset: Underlying Cause of Death, 1999-2017"
"Query Parameters:"
"Title:"
"2013 Urbanization: All"
"Autopsy: All"
"Gender: All"
"Hispanic Origin: All"
"ICD-10 113 Cause List: #Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"
"Place of Death: All"
"Race: All"
"States: California (06), New York (36), Oklahoma County, OK (40109), Texas (48)"
"Ten-Year Age Groups: All"
"Weekday: All"
"Year/Month: All"
"Group By: Year, Ten-Year Age Groups"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information."
"---"
"Query Date: Jan 10, 2019 1:43:39 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Underlying Cause of Death"
"1999-2017 on CDC WONDER Online Database, released December, 2018. Data are from the Multiple Cause of Death Files, 1999-2017, as"
"compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed"
"at http://wonder.cdc.gov/ucd-icd10.html on Jan 10, 2019 1:43:39 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#2014-Revision."
"2. Circumstances in California resulted in unusually high death counts for the ICD-10 cause of death code R99, ""Other"
"ill-defined and unspecified causes of mortality"" for deaths occurring in years 2000 and 2001. Caution should be used in"
"interpreting these data. More information: http://wonder.cdc.gov/wonder/help/ucd.html#California-Reporting-Anomalies."
"3. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Assurance of Confidentiality."
"4. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Unreliable."
"5. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"6. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the Vintage 2017"
"postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The population figures for"
"year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal series released by NCHS"
"on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26, 2014. The"
"population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012 postcensal"
"series released by NCHS on June 13, 2013. The population figures for year 2011 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2011 postcensal series released by NCHS on July 18, 2012. Population figures for 2010 are April 1"
"Census counts. The population figures for years 2001 - 2009 are bridged-race estimates of the July 1 resident population, from"
"the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012. Population figures for 2000 are"
"April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of July 1 estimates. Population"
"figures for the infant age groups are the number of live births. <br/><b>Note:</b> Rates and population figures for years 2001 -"
"2009 differ slightly from previously published reports, due to use of the population estimates which were available at the time"
"of release."
"7. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Age Group."
