"Notes"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	Deaths	Population	Crude Rate
	"2003"	"2003"	"5-14 years"	"5-14"	99	11463628	0.9
	"2003"	"2003"	"15-24 years"	"15-24"	1683	11370729	14.8
	"2003"	"2003"	"25-34 years"	"25-34"	1323	11287013	11.7
	"2003"	"2003"	"35-44 years"	"35-44"	850	11977012	7.1
	"2003"	"2003"	"45-54 years"	"45-54"	489	10481009	4.7
	"2003"	"2003"	"55-64 years"	"55-64"	203	6919636	2.9
	"2003"	"2003"	"65-74 years"	"65-74"	121	4428058	2.7
	"2003"	"2003"	"75-84 years"	"75-84"	72	3029662	2.4
	"2003"	"2003"	"85+ years"	"85+"	26	1044146	2.5
	"2003"	"2003"	"Not Stated"	"NS"	10	Not Applicable	Not Applicable
	"2004"	"2004"	"< 1 year"	"1"	73	1150553	6.3
	"2004"	"2004"	"1-4 years"	"1-4"	81	4463545	1.8
	"2004"	"2004"	"5-14 years"	"5-14"	88	11388616	0.8
	"2004"	"2004"	"15-24 years"	"15-24"	1611	11526215	14.0
	"2004"	"2004"	"25-34 years"	"25-34"	1278	11274662	11.3
	"2004"	"2004"	"35-44 years"	"35-44"	773	11924005	6.5
	"2004"	"2004"	"45-54 years"	"45-54"	529	10693329	4.9
	"2004"	"2004"	"55-64 years"	"55-64"	233	7232202	3.2
	"2004"	"2004"	"65-74 years"	"65-74"	98	4467176	2.2
	"2004"	"2004"	"75-84 years"	"75-84"	67	3057667	2.2
	"2004"	"2004"	"85+ years"	"85+"	32	1061799	3.0
	"2004"	"2004"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2005"	"2005"	"< 1 year"	"1"	63	1146782	5.5
	"2005"	"2005"	"1-4 years"	"1-4"	107	4496885	2.4
	"2005"	"2005"	"5-14 years"	"5-14"	84	11266473	0.7
	"2005"	"2005"	"15-24 years"	"15-24"	1652	11671617	14.2
	"2005"	"2005"	"25-34 years"	"25-34"	1348	11238958	12.0
	"2005"	"2005"	"35-44 years"	"35-44"	854	11857166	7.2
	"2005"	"2005"	"45-54 years"	"45-54"	542	10915456	5.0
	"2005"	"2005"	"55-64 years"	"55-64"	207	7553284	2.7
	"2005"	"2005"	"65-74 years"	"65-74"	101	4509244	2.2
	"2005"	"2005"	"75-84 years"	"75-84"	67	3083612	2.2
	"2005"	"2005"	"85+ years"	"85+"	21	1104696	1.9
	"2005"	"2005"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2006"	"2006"	"< 1 year"	"1"	80	1151826	6.9
	"2006"	"2006"	"1-4 years"	"1-4"	106	4491434	2.4
	"2006"	"2006"	"5-14 years"	"5-14"	114	11252858	1.0
	"2006"	"2006"	"15-24 years"	"15-24"	1722	11811761	14.6
	"2006"	"2006"	"25-34 years"	"25-34"	1315	11280150	11.7
	"2006"	"2006"	"35-44 years"	"35-44"	777	11808272	6.6
	"2006"	"2006"	"45-54 years"	"45-54"	595	11133891	5.3
	"2006"	"2006"	"55-64 years"	"55-64"	260	7868661	3.3
	"2006"	"2006"	"65-74 years"	"65-74"	93	4569863	2.0
	"2006"	"2006"	"75-84 years"	"75-84"	59	3087235	1.9
	"2006"	"2006"	"85+ years"	"85+"	27	1145386	2.4
	"2006"	"2006"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2007"	"2007"	"< 1 year"	"1"	72	1171670	6.1
	"2007"	"2007"	"1-4 years"	"1-4"	94	4503917	2.1
	"2007"	"2007"	"5-14 years"	"5-14"	79	11216249	0.7
	"2007"	"2007"	"15-24 years"	"15-24"	1573	11941161	13.2
	"2007"	"2007"	"25-34 years"	"25-34"	1265	11359949	11.1
	"2007"	"2007"	"35-44 years"	"35-44"	806	11702477	6.9
	"2007"	"2007"	"45-54 years"	"45-54"	512	11322616	4.5
	"2007"	"2007"	"55-64 years"	"55-64"	228	8161056	2.8
	"2007"	"2007"	"65-74 years"	"65-74"	97	4683950	2.1
	"2007"	"2007"	"75-84 years"	"75-84"	47	3087882	1.5
	"2007"	"2007"	"85+ years"	"85+"	16	1190876	Unreliable
	"2007"	"2007"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2008"	"2008"	"< 1 year"	"1"	73	1177773	6.2
	"2008"	"2008"	"1-4 years"	"1-4"	109	4541525	2.4
	"2008"	"2008"	"5-14 years"	"5-14"	100	11254114	0.9
	"2008"	"2008"	"15-24 years"	"15-24"	1473	12065345	12.2
	"2008"	"2008"	"25-34 years"	"25-34"	1244	11511003	10.8
	"2008"	"2008"	"35-44 years"	"35-44"	770	11590307	6.6
	"2008"	"2008"	"45-54 years"	"45-54"	520	11494165	4.5
	"2008"	"2008"	"55-64 years"	"55-64"	276	8439949	3.3
	"2008"	"2008"	"65-74 years"	"65-74"	114	4872281	2.3
	"2008"	"2008"	"75-84 years"	"75-84"	51	3086439	1.7
	"2008"	"2008"	"85+ years"	"85+"	25	1234094	2.0
	"2008"	"2008"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2009"	"2009"	"< 1 year"	"1"	81	1138823	7.1
	"2009"	"2009"	"1-4 years"	"1-4"	97	4575048	2.1
	"2009"	"2009"	"5-14 years"	"5-14"	88	11345809	0.8
	"2009"	"2009"	"15-24 years"	"15-24"	1446	12184231	11.9
	"2009"	"2009"	"25-34 years"	"25-34"	1118	11672413	9.6
	"2009"	"2009"	"35-44 years"	"35-44"	713	11468591	6.2
	"2009"	"2009"	"45-54 years"	"45-54"	525	11650960	4.5
	"2009"	"2009"	"55-64 years"	"55-64"	274	8775597	3.1
	"2009"	"2009"	"65-74 years"	"65-74"	119	5049540	2.4
	"2009"	"2009"	"75-84 years"	"75-84"	56	3084352	1.8
	"2009"	"2009"	"85+ years"	"85+"	33	1280100	2.6
	"2009"	"2009"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2010"	"2010"	"< 1 year"	"1"	91	1122835	8.1
	"2010"	"2010"	"1-4 years"	"1-4"	90	4575910	2.0
	"2010"	"2010"	"5-14 years"	"5-14"	70	11432843	0.6
	"2010"	"2010"	"15-24 years"	"15-24"	1358	12250945	11.1
	"2010"	"2010"	"25-34 years"	"25-34"	1135	11781450	9.6
	"2010"	"2010"	"35-44 years"	"35-44"	633	11408969	5.5
	"2010"	"2010"	"45-54 years"	"45-54"	498	11726303	4.2
	"2010"	"2010"	"55-64 years"	"55-64"	261	9059729	2.9
	"2010"	"2010"	"65-74 years"	"65-74"	111	5170828	2.1
	"2010"	"2010"	"75-84 years"	"75-84"	53	3098678	1.7
	"2010"	"2010"	"85+ years"	"85+"	25	1312543	1.9
	"2010"	"2010"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2011"	"2011"	"< 1 year"	"1"	75	1164049	6.4
	"2011"	"2011"	"1-4 years"	"1-4"	93	4582635	2.0
	"2011"	"2011"	"5-14 years"	"5-14"	76	11468417	0.7
	"2011"	"2011"	"15-24 years"	"15-24"	1202	12311692	9.8
	"2011"	"2011"	"25-34 years"	"25-34"	1072	12018282	8.9
	"2011"	"2011"	"35-44 years"	"35-44"	624	11375614	5.5
	"2011"	"2011"	"45-54 years"	"45-54"	513	11729831	4.4
	"2011"	"2011"	"55-64 years"	"55-64"	256	9472115	2.7
	"2011"	"2011"	"65-74 years"	"65-74"	122	5377586	2.3
	"2011"	"2011"	"75-84 years"	"75-84"	54	3133188	1.7
	"2011"	"2011"	"85+ years"	"85+"	28	1377180	2.0
	"2011"	"2011"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2012"	"2012"	"< 1 year"	"1"	63	1150981	5.5
	"2012"	"2012"	"1-4 years"	"1-4"	72	4584922	1.6
	"2012"	"2012"	"5-14 years"	"5-14"	63	11496595	0.5
	"2012"	"2012"	"15-24 years"	"15-24"	1204	12378339	9.7
	"2012"	"2012"	"25-34 years"	"25-34"	1112	12206245	9.1
	"2012"	"2012"	"35-44 years"	"35-44"	685	11396900	6.0
	"2012"	"2012"	"45-54 years"	"45-54"	500	11680990	4.3
	"2012"	"2012"	"55-64 years"	"55-64"	281	9650585	2.9
	"2012"	"2012"	"65-74 years"	"65-74"	105	5733876	1.8
	"2012"	"2012"	"75-84 years"	"75-84"	58	3166135	1.8
	"2012"	"2012"	"85+ years"	"85+"	23	1420863	1.6
	"2012"	"2012"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2013"	"2013"	"< 1 year"	"1"	76	1140920	6.7
	"2013"	"2013"	"1-4 years"	"1-4"	74	4568067	1.6
	"2013"	"2013"	"5-14 years"	"5-14"	62	11534960	0.5
	"2013"	"2013"	"15-24 years"	"15-24"	1108	12335751	9.0
	"2013"	"2013"	"25-34 years"	"25-34"	1016	12437073	8.2
	"2013"	"2013"	"35-44 years"	"35-44"	672	11406775	5.9
	"2013"	"2013"	"45-54 years"	"45-54"	503	11629937	4.3
	"2013"	"2013"	"55-64 years"	"55-64"	301	9871557	3.0
	"2013"	"2013"	"65-74 years"	"65-74"	125	6044897	2.1
	"2013"	"2013"	"75-84 years"	"75-84"	75	3216537	2.3
	"2013"	"2013"	"85+ years"	"85+"	20	1457630	1.4
	"2013"	"2013"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2014"	"2014"	"< 1 year"	"1"	47	1148930	4.1
	"2014"	"2014"	"1-4 years"	"1-4"	76	4596367	1.7
	"2014"	"2014"	"5-14 years"	"5-14"	59	11553778	0.5
	"2014"	"2014"	"15-24 years"	"15-24"	1060	12334517	8.6
	"2014"	"2014"	"25-34 years"	"25-34"	1024	12714455	8.1
	"2014"	"2014"	"35-44 years"	"35-44"	678	11482572	5.9
	"2014"	"2014"	"45-54 years"	"45-54"	497	11661673	4.3
	"2014"	"2014"	"55-64 years"	"55-64"	304	10120796	3.0
	"2014"	"2014"	"65-74 years"	"65-74"	123	6348080	1.9
	"2014"	"2014"	"75-84 years"	"75-84"	64	3279255	2.0
	"2014"	"2014"	"85+ years"	"85+"	30	1496655	2.0
	"2014"	"2014"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2015"	"2015"	"< 1 year"	"1"	52	1157815	4.5
	"2015"	"2015"	"1-4 years"	"1-4"	76	4609614	1.6
	"2015"	"2015"	"5-14 years"	"5-14"	60	11562508	0.5
	"2015"	"2015"	"15-24 years"	"15-24"	1161	12282718	9.5
	"2015"	"2015"	"25-34 years"	"25-34"	1180	12952141	9.1
	"2015"	"2015"	"35-44 years"	"35-44"	713	11544666	6.2
	"2015"	"2015"	"45-54 years"	"45-54"	535	11666517	4.6
	"2015"	"2015"	"55-64 years"	"55-64"	314	10368698	3.0
	"2015"	"2015"	"65-74 years"	"65-74"	128	6643142	1.9
	"2015"	"2015"	"75-84 years"	"75-84"	66	3340389	2.0
	"2015"	"2015"	"85+ years"	"85+"	24	1533237	1.6
	"2015"	"2015"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"< 1 year"	"1"	48	1157440	4.1
	"2016"	"2016"	"1-4 years"	"1-4"	81	4601117	1.8
	"2016"	"2016"	"5-14 years"	"5-14"	63	11585975	0.5
	"2016"	"2016"	"15-24 years"	"15-24"	1177	12167106	9.7
	"2016"	"2016"	"25-34 years"	"25-34"	1258	13123850	9.6
	"2016"	"2016"	"35-44 years"	"35-44"	821	11516830	7.1
	"2016"	"2016"	"45-54 years"	"45-54"	522	11577406	4.5
	"2016"	"2016"	"55-64 years"	"55-64"	363	10517019	3.5
	"2016"	"2016"	"65-74 years"	"65-74"	127	6896904	1.8
	"2016"	"2016"	"75-84 years"	"75-84"	63	3412554	1.8
	"2016"	"2016"	"85+ years"	"85+"	28	1566219	1.8
	"2016"	"2016"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2017"	"2017"	"< 1 year"	"1"	43	1145488	3.8
	"2017"	"2017"	"1-4 years"	"1-4"	55	4614835	1.2
	"2017"	"2017"	"5-14 years"	"5-14"	75	11602942	0.6
	"2017"	"2017"	"15-24 years"	"15-24"	1060	12087430	8.8
	"2017"	"2017"	"25-34 years"	"25-34"	1214	13357562	9.1
	"2017"	"2017"	"35-44 years"	"35-44"	776	11665215	6.7
	"2017"	"2017"	"45-54 years"	"45-54"	576	11522619	5.0
	"2017"	"2017"	"55-64 years"	"55-64"	390	10694919	3.6
	"2017"	"2017"	"65-74 years"	"65-74"	141	7161832	2.0
	"2017"	"2017"	"75-84 years"	"75-84"	49	3527279	1.4
	"2017"	"2017"	"85+ years"	"85+"	21	1602508	1.3
	"2017"	"2017"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
"---"
"Dataset: Underlying Cause of Death, 1999-2017"
"Query Parameters:"
"Title:"
"2013 Urbanization: All"
"Autopsy: All"
"Gender: All"
"Hispanic Origin: All"
"ICD-10 113 Cause List: #Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"
"Place of Death: All"
"Race: All"
"States: California (06), New York (36), Franklin County, OH (39049), Texas (48)"
"Ten-Year Age Groups: All"
"Weekday: All"
"Year/Month: All"
"Group By: Year, Ten-Year Age Groups"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information."
"---"
"Query Date: Jan 10, 2019 1:55:07 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Underlying Cause of Death"
"1999-2017 on CDC WONDER Online Database, released December, 2018. Data are from the Multiple Cause of Death Files, 1999-2017, as"
"compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed"
"at http://wonder.cdc.gov/ucd-icd10.html on Jan 10, 2019 1:55:07 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#2014-Revision."
"2. Circumstances in California resulted in unusually high death counts for the ICD-10 cause of death code R99, ""Other"
"ill-defined and unspecified causes of mortality"" for deaths occurring in years 2000 and 2001. Caution should be used in"
"interpreting these data. More information: http://wonder.cdc.gov/wonder/help/ucd.html#California-Reporting-Anomalies."
"3. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Assurance of Confidentiality."
"4. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Unreliable."
"5. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"6. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the Vintage 2017"
"postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The population figures for"
"year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal series released by NCHS"
"on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26, 2014. The"
"population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012 postcensal"
"series released by NCHS on June 13, 2013. The population figures for year 2011 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2011 postcensal series released by NCHS on July 18, 2012. Population figures for 2010 are April 1"
"Census counts. The population figures for years 2001 - 2009 are bridged-race estimates of the July 1 resident population, from"
"the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012. Population figures for 2000 are"
"April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of July 1 estimates. Population"
"figures for the infant age groups are the number of live births. <br/><b>Note:</b> Rates and population figures for years 2001 -"
"2009 differ slightly from previously published reports, due to use of the population estimates which were available at the time"
"of release."
"7. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Age Group."
