"Notes"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	Deaths	Population	Crude Rate
	"2012"	"2012"	"55-64 years"	"55-64"	277	9578786	2.9
	"2012"	"2012"	"65-74 years"	"65-74"	105	5700452	1.8
	"2012"	"2012"	"75-84 years"	"75-84"	57	3148615	1.8
	"2012"	"2012"	"85+ years"	"85+"	23	1413159	1.6
	"2012"	"2012"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2013"	"2013"	"< 1 year"	"1"	75	1128895	6.6
	"2013"	"2013"	"1-4 years"	"1-4"	72	4524040	1.6
	"2013"	"2013"	"5-14 years"	"5-14"	62	11443946	0.5
	"2013"	"2013"	"15-24 years"	"15-24"	1086	12238368	8.9
	"2013"	"2013"	"25-34 years"	"25-34"	996	12294952	8.1
	"2013"	"2013"	"35-44 years"	"35-44"	657	11310572	5.8
	"2013"	"2013"	"45-54 years"	"45-54"	497	11542438	4.3
	"2013"	"2013"	"55-64 years"	"55-64"	299	9796822	3.1
	"2013"	"2013"	"65-74 years"	"65-74"	125	6009322	2.1
	"2013"	"2013"	"75-84 years"	"75-84"	73	3199232	2.3
	"2013"	"2013"	"85+ years"	"85+"	19	1449864	Unreliable
	"2013"	"2013"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2014"	"2014"	"< 1 year"	"1"	46	1136614	4.0
	"2014"	"2014"	"1-4 years"	"1-4"	76	4551075	1.7
	"2014"	"2014"	"5-14 years"	"5-14"	53	11461346	0.5
	"2014"	"2014"	"15-24 years"	"15-24"	1031	12239016	8.4
	"2014"	"2014"	"25-34 years"	"25-34"	1012	12566049	8.1
	"2014"	"2014"	"35-44 years"	"35-44"	672	11384628	5.9
	"2014"	"2014"	"45-54 years"	"45-54"	487	11574360	4.2
	"2014"	"2014"	"55-64 years"	"55-64"	298	10043851	3.0
	"2014"	"2014"	"65-74 years"	"65-74"	122	6310284	1.9
	"2014"	"2014"	"75-84 years"	"75-84"	66	3261767	2.0
	"2014"	"2014"	"85+ years"	"85+"	29	1488814	1.9
	"2014"	"2014"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2015"	"2015"	"< 1 year"	"1"	50	1144965	4.4
	"2015"	"2015"	"1-4 years"	"1-4"	78	4563063	1.7
	"2015"	"2015"	"5-14 years"	"5-14"	58	11468598	0.5
	"2015"	"2015"	"15-24 years"	"15-24"	1129	12189574	9.3
	"2015"	"2015"	"25-34 years"	"25-34"	1162	12798154	9.1
	"2015"	"2015"	"35-44 years"	"35-44"	695	11443210	6.1
	"2015"	"2015"	"45-54 years"	"45-54"	530	11579353	4.6
	"2015"	"2015"	"55-64 years"	"55-64"	312	10289103	3.0
	"2015"	"2015"	"65-74 years"	"65-74"	130	6603125	2.0
	"2015"	"2015"	"75-84 years"	"75-84"	66	3322828	2.0
	"2015"	"2015"	"85+ years"	"85+"	24	1525350	1.6
	"2015"	"2015"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"< 1 year"	"1"	46	1144469	4.0
	"2016"	"2016"	"1-4 years"	"1-4"	79	4553156	1.7
	"2016"	"2016"	"5-14 years"	"5-14"	56	11491679	0.5
	"2016"	"2016"	"15-24 years"	"15-24"	1155	12073469	9.6
	"2016"	"2016"	"25-34 years"	"25-34"	1242	12965796	9.6
	"2016"	"2016"	"35-44 years"	"35-44"	818	11413930	7.2
	"2016"	"2016"	"45-54 years"	"45-54"	507	11491951	4.4
	"2016"	"2016"	"55-64 years"	"55-64"	360	10437451	3.4
	"2016"	"2016"	"65-74 years"	"65-74"	129	6854315	1.9
	"2016"	"2016"	"75-84 years"	"75-84"	63	3394746	1.9
	"2016"	"2016"	"85+ years"	"85+"	28	1558270	1.8
	"2016"	"2016"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2017"	"2017"	"< 1 year"	"1"	41	1132618	3.6
	"2017"	"2017"	"1-4 years"	"1-4"	54	4566308	1.2
	"2017"	"2017"	"5-14 years"	"5-14"	75	11505827	0.7
	"2017"	"2017"	"15-24 years"	"15-24"	1031	11989408	8.6
	"2017"	"2017"	"25-34 years"	"25-34"	1174	13195467	8.9
	"2017"	"2017"	"35-44 years"	"35-44"	769	11558741	6.7
	"2017"	"2017"	"45-54 years"	"45-54"	566	11437342	4.9
	"2017"	"2017"	"55-64 years"	"55-64"	381	10613442	3.6
	"2017"	"2017"	"65-74 years"	"65-74"	143	7116135	2.0
	"2017"	"2017"	"75-84 years"	"75-84"	47	3507983	1.3
	"2017"	"2017"	"85+ years"	"85+"	21	1594330	1.3
	"2017"	"2017"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
"---"
"Dataset: Underlying Cause of Death, 1999-2017"
"Query Parameters:"
"Title:"
"2013 Urbanization: All"
"Autopsy: All"
"Gender: All"
"Hispanic Origin: All"
"ICD-10 113 Cause List: #Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"
"Place of Death: All"
"Race: All"
"States: California (06), New York (36), Guilford County, NC (37081), Texas (48)"
"Ten-Year Age Groups: All"
"Weekday: All"
"Year/Month: All"
"Group By: Year, Ten-Year Age Groups"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information."
"---"
"Query Date: Jan 10, 2019 1:53:54 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Underlying Cause of Death"
"1999-2017 on CDC WONDER Online Database, released December, 2018. Data are from the Multiple Cause of Death Files, 1999-2017, as"
"compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed"
"at http://wonder.cdc.gov/ucd-icd10.html on Jan 10, 2019 1:53:54 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#2014-Revision."
"2. Circumstances in California resulted in unusually high death counts for the ICD-10 cause of death code R99, ""Other"
"ill-defined and unspecified causes of mortality"" for deaths occurring in years 2000 and 2001. Caution should be used in"
"interpreting these data. More information: http://wonder.cdc.gov/wonder/help/ucd.html#California-Reporting-Anomalies."
"3. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Assurance of Confidentiality."
"4. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Unreliable."
"5. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"6. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the Vintage 2017"
"postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The population figures for"
"year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal series released by NCHS"
"on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26, 2014. The"
"population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012 postcensal"
"series released by NCHS on June 13, 2013. The population figures for year 2011 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2011 postcensal series released by NCHS on July 18, 2012. Population figures for 2010 are April 1"
"Census counts. The population figures for years 2001 - 2009 are bridged-race estimates of the July 1 resident population, from"
"the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012. Population figures for 2000 are"
"April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of July 1 estimates. Population"
"figures for the infant age groups are the number of live births. <br/><b>Note:</b> Rates and population figures for years 2001 -"
"2009 differ slightly from previously published reports, due to use of the population estimates which were available at the time"
"of release."
"7. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Age Group."
