"Notes"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	Deaths	Population	Crude Rate
	"2001"	"2001"	"Not Stated"	"NS"	12	Not Applicable	Not Applicable
	"2002"	"2002"	"< 1 year"	"1"	82	1127598	7.3
	"2002"	"2002"	"1-4 years"	"1-4"	101	4311574	2.3
	"2002"	"2002"	"5-14 years"	"5-14"	97	11390115	0.9
	"2002"	"2002"	"15-24 years"	"15-24"	1529	11098080	13.8
	"2002"	"2002"	"25-34 years"	"25-34"	1275	11176721	11.4
	"2002"	"2002"	"35-44 years"	"35-44"	879	11932695	7.4
	"2002"	"2002"	"45-54 years"	"45-54"	484	10157715	4.8
	"2002"	"2002"	"55-64 years"	"55-64"	221	6547998	3.4
	"2002"	"2002"	"65-74 years"	"65-74"	87	4361394	2.0
	"2002"	"2002"	"75-84 years"	"75-84"	71	2972995	2.4
	"2002"	"2002"	"85+ years"	"85+"	21	1012526	2.1
	"2002"	"2002"	"Not Stated"	"NS"	14	Not Applicable	Not Applicable
	"2003"	"2003"	"< 1 year"	"1"	91	1138509	8.0
	"2003"	"2003"	"1-4 years"	"1-4"	108	4360526	2.5
	"2003"	"2003"	"5-14 years"	"5-14"	98	11362853	0.9
	"2003"	"2003"	"15-24 years"	"15-24"	1649	11264103	14.6
	"2003"	"2003"	"25-34 years"	"25-34"	1300	11155002	11.7
	"2003"	"2003"	"35-44 years"	"35-44"	840	11869071	7.1
	"2003"	"2003"	"45-54 years"	"45-54"	483	10390152	4.6
	"2003"	"2003"	"55-64 years"	"55-64"	203	6868415	3.0
	"2003"	"2003"	"65-74 years"	"65-74"	120	4398468	2.7
	"2003"	"2003"	"75-84 years"	"75-84"	70	3009605	2.3
	"2003"	"2003"	"85+ years"	"85+"	26	1037588	2.5
	"2003"	"2003"	"Not Stated"	"NS"	10	Not Applicable	Not Applicable
	"2004"	"2004"	"< 1 year"	"1"	72	1138875	6.3
	"2004"	"2004"	"1-4 years"	"1-4"	80	4419660	1.8
	"2004"	"2004"	"5-14 years"	"5-14"	86	11288833	0.8
	"2004"	"2004"	"15-24 years"	"15-24"	1580	11422055	13.8
	"2004"	"2004"	"25-34 years"	"25-34"	1261	11141693	11.3
	"2004"	"2004"	"35-44 years"	"35-44"	766	11817568	6.5
	"2004"	"2004"	"45-54 years"	"45-54"	517	10600947	4.9
	"2004"	"2004"	"55-64 years"	"55-64"	231	7178416	3.2
	"2004"	"2004"	"65-74 years"	"65-74"	97	4437896	2.2
	"2004"	"2004"	"75-84 years"	"75-84"	64	3037513	2.1
	"2004"	"2004"	"85+ years"	"85+"	31	1055017	2.9
	"2004"	"2004"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2005"	"2005"	"< 1 year"	"1"	63	1135233	5.5
	"2005"	"2005"	"1-4 years"	"1-4"	107	4452952	2.4
	"2005"	"2005"	"5-14 years"	"5-14"	83	11168425	0.7
	"2005"	"2005"	"15-24 years"	"15-24"	1621	11568804	14.0
	"2005"	"2005"	"25-34 years"	"25-34"	1320	11105129	11.9
	"2005"	"2005"	"35-44 years"	"35-44"	845	11752212	7.2
	"2005"	"2005"	"45-54 years"	"45-54"	534	10821691	4.9
	"2005"	"2005"	"55-64 years"	"55-64"	203	7496736	2.7
	"2005"	"2005"	"65-74 years"	"65-74"	102	4480257	2.3
	"2005"	"2005"	"75-84 years"	"75-84"	66	3063628	2.2
	"2005"	"2005"	"85+ years"	"85+"	21	1097843	1.9
	"2005"	"2005"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2006"	"2006"	"< 1 year"	"1"	79	1140130	6.9
	"2006"	"2006"	"1-4 years"	"1-4"	103	4448236	2.3
	"2006"	"2006"	"5-14 years"	"5-14"	111	11155516	1.0
	"2006"	"2006"	"15-24 years"	"15-24"	1700	11707009	14.5
	"2006"	"2006"	"25-34 years"	"25-34"	1284	11146590	11.5
	"2006"	"2006"	"35-44 years"	"35-44"	764	11704584	6.5
	"2006"	"2006"	"45-54 years"	"45-54"	587	11039039	5.3
	"2006"	"2006"	"55-64 years"	"55-64"	259	7809687	3.3
	"2006"	"2006"	"65-74 years"	"65-74"	92	4541004	2.0
	"2006"	"2006"	"75-84 years"	"75-84"	61	3067018	2.0
	"2006"	"2006"	"85+ years"	"85+"	27	1138385	2.4
	"2006"	"2006"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2007"	"2007"	"< 1 year"	"1"	72	1159664	6.2
	"2007"	"2007"	"1-4 years"	"1-4"	92	4460716	2.1
	"2007"	"2007"	"5-14 years"	"5-14"	79	11119583	0.7
	"2007"	"2007"	"15-24 years"	"15-24"	1554	11833820	13.1
	"2007"	"2007"	"25-34 years"	"25-34"	1250	11227069	11.1
	"2007"	"2007"	"35-44 years"	"35-44"	803	11600149	6.9
	"2007"	"2007"	"45-54 years"	"45-54"	497	11226964	4.4
	"2007"	"2007"	"55-64 years"	"55-64"	229	8099924	2.8
	"2007"	"2007"	"65-74 years"	"65-74"	98	4654625	2.1
	"2007"	"2007"	"75-84 years"	"75-84"	46	3067701	1.5
	"2007"	"2007"	"85+ years"	"85+"	17	1183510	Unreliable
	"2007"	"2007"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2008"	"2008"	"< 1 year"	"1"	74	1165964	6.3
	"2008"	"2008"	"1-4 years"	"1-4"	110	4497994	2.4
	"2008"	"2008"	"5-14 years"	"5-14"	98	11157571	0.9
	"2008"	"2008"	"15-24 years"	"15-24"	1447	11953613	12.1
	"2008"	"2008"	"25-34 years"	"25-34"	1222	11378487	10.7
	"2008"	"2008"	"35-44 years"	"35-44"	748	11489374	6.5
	"2008"	"2008"	"45-54 years"	"45-54"	513	11397574	4.5
	"2008"	"2008"	"55-64 years"	"55-64"	273	8375981	3.3
	"2008"	"2008"	"65-74 years"	"65-74"	115	4841615	2.4
	"2008"	"2008"	"75-84 years"	"75-84"	52	3066607	1.7
	"2008"	"2008"	"85+ years"	"85+"	25	1226308	2.0
	"2008"	"2008"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2009"	"2009"	"< 1 year"	"1"	79	1126765	7.0
	"2009"	"2009"	"1-4 years"	"1-4"	96	4530477	2.1
	"2009"	"2009"	"5-14 years"	"5-14"	85	11248533	0.8
	"2009"	"2009"	"15-24 years"	"15-24"	1425	12068470	11.8
	"2009"	"2009"	"25-34 years"	"25-34"	1106	11539917	9.6
	"2009"	"2009"	"35-44 years"	"35-44"	699	11368233	6.1
	"2009"	"2009"	"45-54 years"	"45-54"	515	11553464	4.5
	"2009"	"2009"	"55-64 years"	"55-64"	269	8708592	3.1
	"2009"	"2009"	"65-74 years"	"65-74"	121	5018095	2.4
	"2009"	"2009"	"75-84 years"	"75-84"	56	3064892	1.8
	"2009"	"2009"	"85+ years"	"85+"	33	1272093	2.6
	"2009"	"2009"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2010"	"2010"	"< 1 year"	"1"	91	1110959	8.2
	"2010"	"2010"	"1-4 years"	"1-4"	87	4530837	1.9
	"2010"	"2010"	"5-14 years"	"5-14"	67	11334978	0.6
	"2010"	"2010"	"15-24 years"	"15-24"	1322	12133121	10.9
	"2010"	"2010"	"25-34 years"	"25-34"	1104	11650014	9.5
	"2010"	"2010"	"35-44 years"	"35-44"	626	11308494	5.5
	"2010"	"2010"	"45-54 years"	"45-54"	488	11628518	4.2
	"2010"	"2010"	"55-64 years"	"55-64"	258	8990090	2.9
	"2010"	"2010"	"65-74 years"	"65-74"	110	5138924	2.1
	"2010"	"2010"	"75-84 years"	"75-84"	54	3079546	1.8
	"2010"	"2010"	"85+ years"	"85+"	25	1304364	1.9
	"2010"	"2010"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2011"	"2011"	"< 1 year"	"1"	73	1151343	6.3
	"2011"	"2011"	"1-4 years"	"1-4"	94	4536560	2.1
	"2011"	"2011"	"5-14 years"	"5-14"	77	11369196	0.7
	"2011"	"2011"	"15-24 years"	"15-24"	1166	12199598	9.6
	"2011"	"2011"	"25-34 years"	"25-34"	1049	11880683	8.8
	"2011"	"2011"	"35-44 years"	"35-44"	612	11273875	5.4
	"2011"	"2011"	"45-54 years"	"45-54"	507	11632254	4.4
	"2011"	"2011"	"55-64 years"	"55-64"	256	9397969	2.7
	"2011"	"2011"	"65-74 years"	"65-74"	118	5344547	2.2
	"2011"	"2011"	"75-84 years"	"75-84"	54	3113972	1.7
	"2011"	"2011"	"85+ years"	"85+"	28	1368722	2.0
	"2011"	"2011"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2012"	"2012"	"< 1 year"	"1"	63	1138538	5.5
	"2012"	"2012"	"1-4 years"	"1-4"	71	4537885	1.6
	"2012"	"2012"	"5-14 years"	"5-14"	62	11394304	0.5
	"2012"	"2012"	"15-24 years"	"15-24"	1179	12268841	9.6
	"2012"	"2012"	"25-34 years"	"25-34"	1092	12063670	9.1
	"2012"	"2012"	"35-44 years"	"35-44"	665	11293426	5.9
	"2012"	"2012"	"45-54 years"	"45-54"	489	11584231	4.2
	"2012"	"2012"	"55-64 years"	"55-64"	275	9573908	2.9
	"2012"	"2012"	"65-74 years"	"65-74"	104	5698065	1.8
	"2012"	"2012"	"75-84 years"	"75-84"	57	3147137	1.8
	"2012"	"2012"	"85+ years"	"85+"	23	1412200	1.6
	"2012"	"2012"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2013"	"2013"	"< 1 year"	"1"	76	1127995	6.7
	"2013"	"2013"	"1-4 years"	"1-4"	72	4520059	1.6
	"2013"	"2013"	"5-14 years"	"5-14"	61	11432289	0.5
	"2013"	"2013"	"15-24 years"	"15-24"	1086	12232710	8.9
	"2013"	"2013"	"25-34 years"	"25-34"	994	12286075	8.1
	"2013"	"2013"	"35-44 years"	"35-44"	652	11300712	5.8
	"2013"	"2013"	"45-54 years"	"45-54"	493	11532512	4.3
	"2013"	"2013"	"55-64 years"	"55-64"	297	9791037	3.0
	"2013"	"2013"	"65-74 years"	"65-74"	124	6006631	2.1
	"2013"	"2013"	"75-84 years"	"75-84"	73	3197697	2.3
	"2013"	"2013"	"85+ years"	"85+"	19	1448746	Unreliable
	"2013"	"2013"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2014"	"2014"	"< 1 year"	"1"	46	1135695	4.1
	"2014"	"2014"	"1-4 years"	"1-4"	76	4547011	1.7
	"2014"	"2014"	"5-14 years"	"5-14"	53	11449230	0.5
	"2014"	"2014"	"15-24 years"	"15-24"	1032	12234609	8.4
	"2014"	"2014"	"25-34 years"	"25-34"	1006	12556210	8.0
	"2014"	"2014"	"35-44 years"	"35-44"	674	11374876	5.9
	"2014"	"2014"	"45-54 years"	"45-54"	484	11564208	4.2
	"2014"	"2014"	"55-64 years"	"55-64"	302	10037305	3.0
	"2014"	"2014"	"65-74 years"	"65-74"	121	6307408	1.9
	"2014"	"2014"	"75-84 years"	"75-84"	64	3260224	2.0
	"2014"	"2014"	"85+ years"	"85+"	29	1487553	1.9
	"2014"	"2014"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2015"	"2015"	"< 1 year"	"1"	50	1143961	4.4
	"2015"	"2015"	"1-4 years"	"1-4"	75	4558762	1.6
	"2015"	"2015"	"5-14 years"	"5-14"	58	11456524	0.5
	"2015"	"2015"	"15-24 years"	"15-24"	1126	12185034	9.2
	"2015"	"2015"	"25-34 years"	"25-34"	1154	12787370	9.0
	"2015"	"2015"	"35-44 years"	"35-44"	693	11433953	6.1
	"2015"	"2015"	"45-54 years"	"45-54"	531	11568081	4.6
	"2015"	"2015"	"55-64 years"	"55-64"	310	10282304	3.0
	"2015"	"2015"	"65-74 years"	"65-74"	128	6599937	1.9
	"2015"	"2015"	"75-84 years"	"75-84"	66	3321059	2.0
	"2015"	"2015"	"85+ years"	"85+"	24	1524062	1.6
	"2015"	"2015"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"< 1 year"	"1"	46	1143708	4.0
	"2016"	"2016"	"1-4 years"	"1-4"	79	4549298	1.7
	"2016"	"2016"	"5-14 years"	"5-14"	58	11479587	0.5
	"2016"	"2016"	"15-24 years"	"15-24"	1152	12069068	9.5
	"2016"	"2016"	"25-34 years"	"25-34"	1229	12955261	9.5
	"2016"	"2016"	"35-44 years"	"35-44"	813	11405452	7.1
	"2016"	"2016"	"45-54 years"	"45-54"	506	11480207	4.4
	"2016"	"2016"	"55-64 years"	"55-64"	359	10429964	3.4
	"2016"	"2016"	"65-74 years"	"65-74"	129	6851431	1.9
	"2016"	"2016"	"75-84 years"	"75-84"	63	3393080	1.9
	"2016"	"2016"	"85+ years"	"85+"	28	1556978	1.8
	"2016"	"2016"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2017"	"2017"	"< 1 year"	"1"	42	1131825	3.7
	"2017"	"2017"	"1-4 years"	"1-4"	54	4562386	1.2
	"2017"	"2017"	"5-14 years"	"5-14"	75	11494366	0.7
	"2017"	"2017"	"15-24 years"	"15-24"	1023	11985084	8.5
	"2017"	"2017"	"25-34 years"	"25-34"	1167	13185619	8.9
	"2017"	"2017"	"35-44 years"	"35-44"	761	11550949	6.6
	"2017"	"2017"	"45-54 years"	"45-54"	566	11425304	5.0
	"2017"	"2017"	"55-64 years"	"55-64"	384	10605502	3.6
	"2017"	"2017"	"65-74 years"	"65-74"	143	7112382	2.0
	"2017"	"2017"	"75-84 years"	"75-84"	47	3506124	1.3
	"2017"	"2017"	"85+ years"	"85+"	22	1592967	1.4
	"2017"	"2017"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
"---"
"Dataset: Underlying Cause of Death, 1999-2017"
"Query Parameters:"
"Title:"
"2013 Urbanization: All"
"Autopsy: All"
"Gender: All"
"Hispanic Origin: All"
"ICD-10 113 Cause List: #Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"
"Place of Death: All"
"Race: All"
"States: California (06), New York (36), Knox County, TN (47093), Texas (48)"
"Ten-Year Age Groups: All"
"Weekday: All"
"Year/Month: All"
"Group By: Year, Ten-Year Age Groups"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information."
"---"
"Query Date: Jan 10, 2019 1:47:14 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Underlying Cause of Death"
"1999-2017 on CDC WONDER Online Database, released December, 2018. Data are from the Multiple Cause of Death Files, 1999-2017, as"
"compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed"
"at http://wonder.cdc.gov/ucd-icd10.html on Jan 10, 2019 1:47:14 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#2014-Revision."
"2. Circumstances in California resulted in unusually high death counts for the ICD-10 cause of death code R99, ""Other"
"ill-defined and unspecified causes of mortality"" for deaths occurring in years 2000 and 2001. Caution should be used in"
"interpreting these data. More information: http://wonder.cdc.gov/wonder/help/ucd.html#California-Reporting-Anomalies."
"3. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Assurance of Confidentiality."
"4. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Unreliable."
"5. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"6. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the Vintage 2017"
"postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The population figures for"
"year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal series released by NCHS"
"on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26, 2014. The"
"population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012 postcensal"
"series released by NCHS on June 13, 2013. The population figures for year 2011 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2011 postcensal series released by NCHS on July 18, 2012. Population figures for 2010 are April 1"
"Census counts. The population figures for years 2001 - 2009 are bridged-race estimates of the July 1 resident population, from"
"the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012. Population figures for 2000 are"
"April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of July 1 estimates. Population"
"figures for the infant age groups are the number of live births. <br/><b>Note:</b> Rates and population figures for years 2001 -"
"2009 differ slightly from previously published reports, due to use of the population estimates which were available at the time"
"of release."
"7. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Age Group."
