year,geography,measure,adjustment,analysis,domain,condition,primary_sex,primary_age,primary_dual,fips,county,state,urban,primary_race,primary_denominator,analysis_value
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,1035,Conecuh County,ALABAMA,Rural,All,"1,000-4,999",12754
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,1037,Coosa County,ALABAMA,Rural,All,"1,000-4,999",4350
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,1039,Covington County,ALABAMA,Rural,All,"5,000-9,999",9019
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,1041,Crenshaw County,ALABAMA,Rural,All,"1,000-4,999",6944
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,1043,Cullman County,ALABAMA,Rural,All,"5,000-9,999",4653
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,1045,Dale County,ALABAMA,Rural,All,"5,000-9,999",5402
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,1047,Dallas County,ALABAMA,Rural,All,"1,000-4,999",6219
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,1049,DeKalb County,ALABAMA,Rural,All,"5,000-9,999",5139
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,1051,Elmore County,ALABAMA,Urban,All,"5,000-9,999",5509
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,1053,Escambia County,ALABAMA,Rural,All,"1,000-4,999",9079
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,1055,Etowah County,ALABAMA,Urban,All,"10,000+",6963
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,1057,Fayette County,ALABAMA,Rural,All,"1,000-4,999",6661
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,1059,Franklin County,ALABAMA,Rural,All,"1,000-4,999",6874
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,1061,Geneva County,ALABAMA,Urban,All,"1,000-4,999",6020
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,1063,Greene County,ALABAMA,Urban,All,"1,000-4,999",10040
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,1065,Hale County,ALABAMA,Urban,All,"1,000-4,999",5667
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,1067,Henry County,ALABAMA,Urban,All,"1,000-4,999",4562
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,1069,Houston County,ALABAMA,Urban,All,"10,000+",5035
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,1071,Jackson County,ALABAMA,Rural,All,"5,000-9,999",6763
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,1073,Jefferson County,ALABAMA,Urban,All,"10,000+",3504
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,1075,Lamar County,ALABAMA,Rural,All,"1,000-4,999",5889
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,1077,Lauderdale County,ALABAMA,Urban,All,"10,000+",5527
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,1079,Lawrence County,ALABAMA,Urban,All,"1,000-4,999",5711
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,1081,Lee County,ALABAMA,Urban,All,"5,000-9,999",3653
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,1083,Limestone County,ALABAMA,Urban,All,"5,000-9,999",6087
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,1085,Lowndes County,ALABAMA,Urban,All,"500-999",6592
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,1087,Macon County,ALABAMA,Rural,All,"1,000-4,999",5224
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,1089,Madison County,ALABAMA,Urban,All,"10,000+",4685
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,1091,Marengo County,ALABAMA,Rural,All,"1,000-4,999",6103
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,1093,Marion County,ALABAMA,Rural,All,"1,000-4,999",6179
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,1095,Marshall County,ALABAMA,Rural,All,"10,000+",5787
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,1097,Mobile County,ALABAMA,Urban,All,"10,000+",6270
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,1099,Monroe County,ALABAMA,Rural,All,"1,000-4,999",7349
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,1101,Montgomery County,ALABAMA,Urban,All,"10,000+",4618
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,1103,Morgan County,ALABAMA,Urban,All,"10,000+",5564
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,1105,Perry County,ALABAMA,Rural,All,"1,000-4,999",6522
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,1107,Pickens County,ALABAMA,Rural,All,"1,000-4,999",6726
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,1109,Pike County,ALABAMA,Rural,All,"1,000-4,999",5397
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,1111,Randolph County,ALABAMA,Rural,All,"1,000-4,999",4659
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,1113,Russell County,ALABAMA,Urban,All,"5,000-9,999",4327
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,1115,St. Clair County,ALABAMA,Urban,All,"1,000-4,999",5846
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,1117,Shelby County,ALABAMA,Urban,All,"5,000-9,999",2510
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,1119,Sumter County,ALABAMA,Rural,All,"1,000-4,999",5469
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,1121,Talladega County,ALABAMA,Rural,All,"5,000-9,999",4213
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,1123,Tallapoosa County,ALABAMA,Rural,All,"5,000-9,999",4241
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,1125,Tuscaloosa County,ALABAMA,Urban,All,"10,000+",6415
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,1127,Walker County,ALABAMA,Urban,All,"5,000-9,999",1997
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,1129,Washington County,ALABAMA,Rural,All,"1,000-4,999",6762
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,1131,Wilcox County,ALABAMA,Rural,All,"1,000-4,999",4437
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,1133,Winston County,ALABAMA,Rural,All,"1,000-4,999",10555
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,2020,Anchorage Municipality,ALASKA,Urban,All,"10,000+",2816
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,2050,Bethel Census Area,ALASKA,Rural,All,"11-499",3838
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,2060,Bristol Bay Borough,ALASKA,Rural,All,"11-499",1162
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,2070,Dillingham Census Area,ALASKA,Rural,All,"11-499",4002
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,2090,Fairbanks North Star Borough,ALASKA,Urban,All,"1,000-4,999",1944
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,2100,Haines Borough,ALASKA,Rural,All,"11-499",0
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,2110,Juneau City and Borough,ALASKA,Rural,All,"1,000-4,999",2582
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,2130,Ketchikan Gateway Borough,ALASKA,Rural,All,"1,000-4,999",4109
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,2150,Kodiak Island Borough,ALASKA,Rural,All,"11-499",2937
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,2170,Matanuska-Susitna Borough,ALASKA,Urban,All,"1,000-4,999",4319
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,2180,Nome Census Area,ALASKA,Rural,All,"11-499",6841
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,2220,Sitka City and Borough,ALASKA,Rural,All,"500-999",3155
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,2230,Skagway Municipality,ALASKA,Rural,All,"11-499",2199
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,2240,Southeast Fairbanks Census Area,ALASKA,Rural,All,"11-499",0
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,2270,Wade Hampton Census Area,ALASKA,Rural,All,"11-499",6382
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,2290,Yukon-Koyukuk Census Area,ALASKA,Rural,All,"11-499",1399
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,4001,Apache County,ARIZONA,Rural,All,"1,000-4,999",5668
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,4003,Cochise County,ARIZONA,Rural,All,"5,000-9,999",4043
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,4005,Coconino County,ARIZONA,Urban,All,"5,000-9,999",2438
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,4007,Gila County,ARIZONA,Rural,All,"5,000-9,999",3964
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,4009,Graham County,ARIZONA,Rural,All,"1,000-4,999",2836
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,4011,Greenlee County,ARIZONA,Rural,All,"500-999",2537
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,4012,La Paz County,ARIZONA,Rural,All,"1,000-4,999",4153
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,4013,Maricopa County,ARIZONA,Urban,All,"10,000+",2971
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,4015,Mohave County,ARIZONA,Urban,All,"10,000+",4929
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,4017,Navajo County,ARIZONA,Rural,All,"5,000-9,999",3324
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,4019,Pima County,ARIZONA,Urban,All,"10,000+",2986
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,4021,Pinal County,ARIZONA,Urban,All,"10,000+",3904
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,4023,Santa Cruz County,ARIZONA,Rural,All,"1,000-4,999",1392
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,4025,Yavapai County,ARIZONA,Urban,All,"10,000+",2388
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,4027,Yuma County,ARIZONA,Urban,All,"10,000+",4329
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,5001,Arkansas County,ARKANSAS,Rural,All,"1,000-4,999",6472
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,5003,Ashley County,ARKANSAS,Rural,All,"1,000-4,999",8129
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,5005,Baxter County,ARKANSAS,Rural,All,"5,000-9,999",4632
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,5007,Benton County,ARKANSAS,Urban,All,"10,000+",3952
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,5009,Boone County,ARKANSAS,Rural,All,"1,000-4,999",3212
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,5011,Bradley County,ARKANSAS,Rural,All,"1,000-4,999",7601
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,5013,Calhoun County,ARKANSAS,Rural,All,"11-499",5049
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,5015,Carroll County,ARKANSAS,Rural,All,"1,000-4,999",5162
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,5017,Chicot County,ARKANSAS,Rural,All,"1,000-4,999",9367
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,5019,Clark County,ARKANSAS,Rural,All,"1,000-4,999",4708
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,5021,Clay County,ARKANSAS,Rural,All,"1,000-4,999",6430
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,5023,Cleburne County,ARKANSAS,Rural,All,"1,000-4,999",4529
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,5025,Cleveland County,ARKANSAS,Urban,All,"500-999",6036
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,5027,Columbia County,ARKANSAS,Rural,All,"1,000-4,999",5948
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,5029,Conway County,ARKANSAS,Rural,All,"1,000-4,999",5136
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,5031,Craighead County,ARKANSAS,Urban,All,"5,000-9,999",5745
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,5033,Crawford County,ARKANSAS,Urban,All,"1,000-4,999",5487
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,5035,Crittenden County,ARKANSAS,Urban,All,"1,000-4,999",3689
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,5037,Cross County,ARKANSAS,Rural,All,"1,000-4,999",8920
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,5039,Dallas County,ARKANSAS,Rural,All,"500-999",6310
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Female,All,Dual & non-dual,5041,Desha County,ARKANSAS,Rural,All,"1,000-4,999",6956
