year,geography,measure,adjustment,analysis,domain,condition,primary_sex,primary_age,primary_dual,fips,county,state,urban,primary_race,primary_eligibility,primary_denominator,analysis_value
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,4009,Graham County,ARIZONA,Rural,American Indian/Alaska native,All,"11-499",7
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,4012,La Paz County,ARIZONA,Rural,American Indian/Alaska native,All,"11-499",18
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,4013,Maricopa County,ARIZONA,Urban,American Indian/Alaska native,All,"1,000-4,999",44
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,4015,Mohave County,ARIZONA,Urban,American Indian/Alaska native,All,"11-499",23
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,4017,Navajo County,ARIZONA,Rural,American Indian/Alaska native,All,"5,000-9,999",35
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,4019,Pima County,ARIZONA,Urban,American Indian/Alaska native,All,"1,000-4,999",39
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,4021,Pinal County,ARIZONA,Urban,American Indian/Alaska native,All,"1,000-4,999",42
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,4025,Yavapai County,ARIZONA,Urban,American Indian/Alaska native,All,"11-499",27
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,4027,Yuma County,ARIZONA,Urban,American Indian/Alaska native,All,"11-499",46
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,5007,Benton County,ARKANSAS,Urban,American Indian/Alaska native,All,"11-499",49
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,5009,Boone County,ARKANSAS,Rural,American Indian/Alaska native,All,"11-499",19
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,5015,Carroll County,ARKANSAS,Rural,American Indian/Alaska native,All,"11-499",0
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,5033,Crawford County,ARKANSAS,Urban,American Indian/Alaska native,All,"11-499",52
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,5045,Faulkner County,ARKANSAS,Urban,American Indian/Alaska native,All,"11-499",38
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,5051,Garland County,ARKANSAS,Urban,American Indian/Alaska native,All,"11-499",31
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,5081,Little River County,ARKANSAS,Rural,American Indian/Alaska native,All,"11-499",45
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,5087,Madison County,ARKANSAS,Urban,American Indian/Alaska native,All,"11-499",46
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,5113,Polk County,ARKANSAS,Rural,American Indian/Alaska native,All,"11-499",38
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,5115,Pope County,ARKANSAS,Rural,American Indian/Alaska native,All,"11-499",27
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,5119,Pulaski County,ARKANSAS,Urban,American Indian/Alaska native,All,"11-499",38
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,5131,Sebastian County,ARKANSAS,Urban,American Indian/Alaska native,All,"11-499",42
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,5133,Sevier County,ARKANSAS,Rural,American Indian/Alaska native,All,"11-499",22
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,5143,Washington County,ARKANSAS,Urban,American Indian/Alaska native,All,"11-499",44
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,5145,White County,ARKANSAS,Rural,American Indian/Alaska native,All,"11-499",54
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,6001,Alameda County,CALIFORNIA,Urban,American Indian/Alaska native,All,"11-499",38
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,6003,Alpine County,CALIFORNIA,Rural,American Indian/Alaska native,All,"11-499",7
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,6005,Amador County,CALIFORNIA,Rural,American Indian/Alaska native,All,"11-499",50
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,6007,Butte County,CALIFORNIA,Urban,American Indian/Alaska native,All,"500-999",24
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,6009,Calaveras County,CALIFORNIA,Rural,American Indian/Alaska native,All,"11-499",47
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,6011,Colusa County,CALIFORNIA,Rural,American Indian/Alaska native,All,"11-499",38
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,6013,Contra Costa County,CALIFORNIA,Urban,American Indian/Alaska native,All,"11-499",29
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,6015,Del Norte County,CALIFORNIA,Rural,American Indian/Alaska native,All,"11-499",27
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,6017,El Dorado County,CALIFORNIA,Urban,American Indian/Alaska native,All,"11-499",42
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,6019,Fresno County,CALIFORNIA,Urban,American Indian/Alaska native,All,"500-999",39
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,6021,Glenn County,CALIFORNIA,Rural,American Indian/Alaska native,All,"11-499",10
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,6023,Humboldt County,CALIFORNIA,Rural,American Indian/Alaska native,All,"1,000-4,999",37
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,6025,Imperial County,CALIFORNIA,Urban,American Indian/Alaska native,All,"11-499",38
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,6027,Inyo County,CALIFORNIA,Rural,American Indian/Alaska native,All,"11-499",17
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,6029,Kern County,CALIFORNIA,Urban,American Indian/Alaska native,All,"11-499",38
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,6031,Kings County,CALIFORNIA,Urban,American Indian/Alaska native,All,"11-499",43
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,6033,Lake County,CALIFORNIA,Rural,American Indian/Alaska native,All,"11-499",38
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,6035,Lassen County,CALIFORNIA,Rural,American Indian/Alaska native,All,"11-499",14
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,6037,Los Angeles County,CALIFORNIA,Urban,American Indian/Alaska native,All,"500-999",33
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,6039,Madera County,CALIFORNIA,Urban,American Indian/Alaska native,All,"11-499",47
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,6041,Marin County,CALIFORNIA,Urban,American Indian/Alaska native,All,"11-499",31
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,6043,Mariposa County,CALIFORNIA,Rural,American Indian/Alaska native,All,"11-499",39
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,6045,Mendocino County,CALIFORNIA,Rural,American Indian/Alaska native,All,"500-999",22
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,6047,Merced County,CALIFORNIA,Urban,American Indian/Alaska native,All,"11-499",46
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,6049,Modoc County,CALIFORNIA,Rural,American Indian/Alaska native,All,"11-499",23
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,6051,Mono County,CALIFORNIA,Rural,American Indian/Alaska native,All,"11-499",22
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,6053,Monterey County,CALIFORNIA,Urban,American Indian/Alaska native,All,"11-499",43
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,6055,Napa County,CALIFORNIA,Urban,American Indian/Alaska native,All,"11-499",24
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,6057,Nevada County,CALIFORNIA,Rural,American Indian/Alaska native,All,"11-499",19
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,6059,Orange County,CALIFORNIA,Urban,American Indian/Alaska native,All,"11-499",43
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,6061,Placer County,CALIFORNIA,Urban,American Indian/Alaska native,All,"11-499",28
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,6063,Plumas County,CALIFORNIA,Rural,American Indian/Alaska native,All,"11-499",22
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,6065,Riverside County,CALIFORNIA,Urban,American Indian/Alaska native,All,"500-999",27
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,6067,Sacramento County,CALIFORNIA,Urban,American Indian/Alaska native,All,"500-999",38
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,6071,San Bernardino County,CALIFORNIA,Urban,American Indian/Alaska native,All,"11-499",22
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,6073,San Diego County,CALIFORNIA,Urban,American Indian/Alaska native,All,"500-999",29
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,6075,San Francisco County,CALIFORNIA,Urban,American Indian/Alaska native,All,"11-499",28
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,6077,San Joaquin County,CALIFORNIA,Urban,American Indian/Alaska native,All,"11-499",46
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,6079,San Luis Obispo County,CALIFORNIA,Urban,American Indian/Alaska native,All,"11-499",41
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,6081,San Mateo County,CALIFORNIA,Urban,American Indian/Alaska native,All,"11-499",41
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,6083,Santa Barbara County,CALIFORNIA,Urban,American Indian/Alaska native,All,"11-499",41
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,6085,Santa Clara County,CALIFORNIA,Urban,American Indian/Alaska native,All,"11-499",47
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,6087,Santa Cruz County,CALIFORNIA,Urban,American Indian/Alaska native,All,"11-499",39
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,6089,Shasta County,CALIFORNIA,Urban,American Indian/Alaska native,All,"500-999",24
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,6093,Siskiyou County,CALIFORNIA,Rural,American Indian/Alaska native,All,"11-499",41
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,6095,Solano County,CALIFORNIA,Urban,American Indian/Alaska native,All,"11-499",33
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,6097,Sonoma County,CALIFORNIA,Urban,American Indian/Alaska native,All,"11-499",38
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,6099,Stanislaus County,CALIFORNIA,Urban,American Indian/Alaska native,All,"11-499",43
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,6101,Sutter County,CALIFORNIA,Urban,American Indian/Alaska native,All,"11-499",43
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,6103,Tehama County,CALIFORNIA,Rural,American Indian/Alaska native,All,"11-499",29
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,6105,Trinity County,CALIFORNIA,Rural,American Indian/Alaska native,All,"11-499",34
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,6107,Tulare County,CALIFORNIA,Urban,American Indian/Alaska native,All,"11-499",34
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,6109,Tuolumne County,CALIFORNIA,Rural,American Indian/Alaska native,All,"11-499",46
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,6111,Ventura County,CALIFORNIA,Urban,American Indian/Alaska native,All,"11-499",36
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,6113,Yolo County,CALIFORNIA,Urban,American Indian/Alaska native,All,"11-499",37
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,6115,Yuba County,CALIFORNIA,Urban,American Indian/Alaska native,All,"11-499",39
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,8001,Adams County,COLORADO,Urban,American Indian/Alaska native,All,"11-499",25
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,8005,Arapahoe County,COLORADO,Urban,American Indian/Alaska native,All,"11-499",42
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,8013,Boulder County,COLORADO,Urban,American Indian/Alaska native,All,"11-499",51
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,8031,Denver County,COLORADO,Urban,American Indian/Alaska native,All,"11-499",27
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,8041,El Paso County,COLORADO,Urban,American Indian/Alaska native,All,"11-499",49
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,8059,Jefferson County,COLORADO,Urban,American Indian/Alaska native,All,"11-499",35
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,8067,La Plata County,COLORADO,Rural,American Indian/Alaska native,All,"11-499",24
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,8069,Larimer County,COLORADO,Urban,American Indian/Alaska native,All,"11-499",34
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,8077,Mesa County,COLORADO,Urban,American Indian/Alaska native,All,"11-499",42
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,8083,Montezuma County,COLORADO,Rural,American Indian/Alaska native,All,"11-499",45
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,8101,Pueblo County,COLORADO,Urban,American Indian/Alaska native,All,"11-499",40
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,8123,Weld County,COLORADO,Urban,American Indian/Alaska native,All,"11-499",39
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,9001,Fairfield County,CONNECTICUT,Urban,American Indian/Alaska native,All,"11-499",55
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,9003,Hartford County,CONNECTICUT,Urban,American Indian/Alaska native,All,"11-499",48
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,9009,New Haven County,CONNECTICUT,Urban,American Indian/Alaska native,All,"11-499",59
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,9011,New London County,CONNECTICUT,Urban,American Indian/Alaska native,All,"11-499",22
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,10003,New Castle County,DELAWARE,Urban,American Indian/Alaska native,All,"11-499",36
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,11001,District of Columbia,DISTRICT OF COLUMBIA,Urban,American Indian/Alaska native,All,"11-499",35
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,12005,Bay County,FLORIDA,Urban,American Indian/Alaska native,All,"11-499",24
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,12009,Brevard County,FLORIDA,Urban,American Indian/Alaska native,All,"11-499",25
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,12011,Broward County,FLORIDA,Urban,American Indian/Alaska native,All,"11-499",17
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,12021,Collier County,FLORIDA,Urban,American Indian/Alaska native,All,"11-499",14
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,12031,Duval County,FLORIDA,Urban,American Indian/Alaska native,All,"11-499",30
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,12033,Escambia County,FLORIDA,Urban,American Indian/Alaska native,All,"11-499",34
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,12051,Hendry County,FLORIDA,Rural,American Indian/Alaska native,All,"11-499",0
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,12057,Hillsborough County,FLORIDA,Urban,American Indian/Alaska native,All,"11-499",34
2014,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,12069,Lake County,FLORIDA,Urban,American Indian/Alaska native,All,"11-499",57
