"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Race"	"Race Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"22 years"	"22"	"White"	"2106-3"	414	558496	74.1
	"1999"	"1999"	"23 years"	"23"	"Black or African American"	"2054-5"	205	119425	171.7
	"1999"	"1999"	"23 years"	"23"	"White"	"2106-3"	416	534358	77.9
	"1999"	"1999"	"24 years"	"24"	"Black or African American"	"2054-5"	175	122681	142.6
	"1999"	"1999"	"24 years"	"24"	"White"	"2106-3"	403	557876	72.2
	"1999"	"1999"	"25 years"	"25"	"Black or African American"	"2054-5"	173	122379	141.4
	"1999"	"1999"	"25 years"	"25"	"White"	"2106-3"	401	558405	71.8
	"1999"	"1999"	"26 years"	"26"	"Black or African American"	"2054-5"	162	124168	130.5
	"1999"	"1999"	"26 years"	"26"	"White"	"2106-3"	419	567112	73.9
	"1999"	"1999"	"27 years"	"27"	"Black or African American"	"2054-5"	187	132077	141.6
	"1999"	"1999"	"27 years"	"27"	"White"	"2106-3"	454	622908	72.9
	"1999"	"1999"	"28 years"	"28"	"Black or African American"	"2054-5"	215	137602	156.2
	"1999"	"1999"	"28 years"	"28"	"White"	"2106-3"	510	679281	75.1
	"1999"	"1999"	"29 years"	"29"	"Black or African American"	"2054-5"	219	141191	155.1
	"1999"	"1999"	"29 years"	"29"	"White"	"2106-3"	539	703843	76.6
	"1999"	"1999"	"30 years"	"30"	"Black or African American"	"2054-5"	230	140616	163.6
	"1999"	"1999"	"30 years"	"30"	"White"	"2106-3"	524	710925	73.7
	"1999"	"1999"	"31 years"	"31"	"Black or African American"	"2054-5"	240	135348	177.3
	"1999"	"1999"	"31 years"	"31"	"White"	"2106-3"	618	664749	93.0
	"1999"	"1999"	"32 years"	"32"	"Black or African American"	"2054-5"	246	136350	180.4
	"1999"	"1999"	"32 years"	"32"	"White"	"2106-3"	692	694051	99.7
	"1999"	"1999"	"33 years"	"33"	"Black or African American"	"2054-5"	307	142068	216.1
	"1999"	"1999"	"33 years"	"33"	"White"	"2106-3"	738	703814	104.9
	"1999"	"1999"	"34 years"	"34"	"Black or African American"	"2054-5"	331	149629	221.2
	"1999"	"1999"	"34 years"	"34"	"White"	"2106-3"	805	762361	105.6
	"1999"	"1999"	"35 years"	"35"	"Black or African American"	"2054-5"	310	156942	197.5
	"1999"	"1999"	"35 years"	"35"	"White"	"2106-3"	927	818369	113.3
	"1999"	"1999"	"36 years"	"36"	"Black or African American"	"2054-5"	401	151033	265.5
	"1999"	"1999"	"36 years"	"36"	"White"	"2106-3"	993	814561	121.9
	"1999"	"1999"	"37 years"	"37"	"Black or African American"	"2054-5"	405	151932	266.6
	"1999"	"1999"	"37 years"	"37"	"White"	"2106-3"	1180	842695	140.0
	"1999"	"1999"	"38 years"	"38"	"Black or African American"	"2054-5"	451	147216	306.4
	"1999"	"1999"	"38 years"	"38"	"White"	"2106-3"	1331	834839	159.4
	"1999"	"1999"	"39 years"	"39"	"Black or African American"	"2054-5"	470	151788	309.6
	"1999"	"1999"	"39 years"	"39"	"White"	"2106-3"	1349	859828	156.9
	"1999"	"1999"	"40 years"	"40"	"Black or African American"	"2054-5"	489	153514	318.5
	"1999"	"1999"	"40 years"	"40"	"White"	"2106-3"	1495	873202	171.2
	"1999"	"1999"	"41 years"	"41"	"Black or African American"	"2054-5"	569	138738	410.1
	"1999"	"1999"	"41 years"	"41"	"White"	"2106-3"	1638	842242	194.5
	"1999"	"1999"	"42 years"	"42"	"Black or African American"	"2054-5"	582	140063	415.5
	"1999"	"1999"	"42 years"	"42"	"White"	"2106-3"	1692	859365	196.9
	"1999"	"1999"	"43 years"	"43"	"Black or African American"	"2054-5"	654	134551	486.1
	"1999"	"1999"	"43 years"	"43"	"White"	"2106-3"	1872	820092	228.3
	"1999"	"1999"	"44 years"	"44"	"Black or African American"	"2054-5"	690	128345	537.6
	"1999"	"1999"	"44 years"	"44"	"White"	"2106-3"	2050	816891	251.0
	"1999"	"1999"	"45 years"	"45"	"Black or African American"	"2054-5"	718	125277	573.1
	"1999"	"1999"	"45 years"	"45"	"White"	"2106-3"	2241	823195	272.2
	"1999"	"1999"	"46 years"	"46"	"Black or African American"	"2054-5"	729	112776	646.4
	"1999"	"1999"	"46 years"	"46"	"White"	"2106-3"	2307	777107	296.9
	"1999"	"1999"	"47 years"	"47"	"Black or African American"	"2054-5"	771	112856	683.2
	"1999"	"1999"	"47 years"	"47"	"White"	"2106-3"	2357	777801	303.0
	"1999"	"1999"	"48 years"	"48"	"Black or African American"	"2054-5"	749	109312	685.2
	"1999"	"1999"	"48 years"	"48"	"White"	"2106-3"	2554	727448	351.1
	"1999"	"1999"	"49 years"	"49"	"Black or African American"	"2054-5"	825	108098	763.2
	"1999"	"1999"	"49 years"	"49"	"White"	"2106-3"	2648	742544	356.6
	"1999"	"1999"	"50 years"	"50"	"Black or African American"	"2054-5"	875	107524	813.8
	"1999"	"1999"	"50 years"	"50"	"White"	"2106-3"	2833	746542	379.5
	"1999"	"1999"	"51 years"	"51"	"Black or African American"	"2054-5"	836	95691	873.6
	"1999"	"1999"	"51 years"	"51"	"White"	"2106-3"	3062	729009	420.0
	"1999"	"1999"	"52 years"	"52"	"Black or African American"	"2054-5"	848	93772	904.3
	"1999"	"1999"	"52 years"	"52"	"White"	"2106-3"	3611	816826	442.1
	"1999"	"1999"	"53 years"	"53"	"Black or African American"	"2054-5"	798	75784	1053.0
	"1999"	"1999"	"53 years"	"53"	"White"	"2106-3"	3051	560192	544.6
	"1999"	"1999"	"54 years"	"54"	"Black or African American"	"2054-5"	843	80102	1052.4
	"1999"	"1999"	"54 years"	"54"	"White"	"2106-3"	3241	593649	545.9
	"1999"	"1999"	"55 years"	"55"	"Black or African American"	"2054-5"	819	76191	1074.9
	"1999"	"1999"	"55 years"	"55"	"White"	"2106-3"	3756	584701	642.4
	"1999"	"1999"	"56 years"	"56"	"Black or African American"	"2054-5"	999	72339	1381.0
	"1999"	"1999"	"56 years"	"56"	"White"	"2106-3"	4059	611371	663.9
	"1999"	"1999"	"57 years"	"57"	"Black or African American"	"2054-5"	949	71290	1331.2
	"1999"	"1999"	"57 years"	"57"	"White"	"2106-3"	3937	518456	759.4
	"1999"	"1999"	"58 years"	"58"	"Black or African American"	"2054-5"	942	63882	1474.6
	"1999"	"1999"	"58 years"	"58"	"White"	"2106-3"	4055	494256	820.4
	"1999"	"1999"	"59 years"	"59"	"Black or African American"	"2054-5"	970	63867	1518.8
	"1999"	"1999"	"59 years"	"59"	"White"	"2106-3"	4227	468245	902.7
	"1999"	"1999"	"60 years"	"60"	"Black or African American"	"2054-5"	966	63387	1524.0
	"1999"	"1999"	"60 years"	"60"	"White"	"2106-3"	4320	467378	924.3
	"1999"	"1999"	"61 years"	"61"	"Black or African American"	"2054-5"	1037	57994	1788.1
	"1999"	"1999"	"61 years"	"61"	"White"	"2106-3"	4849	444746	1090.3
	"1999"	"1999"	"62 years"	"62"	"Black or African American"	"2054-5"	1048	54637	1918.1
	"1999"	"1999"	"62 years"	"62"	"White"	"2106-3"	5064	423627	1195.4
	"1999"	"1999"	"63 years"	"63"	"Black or African American"	"2054-5"	1172	55087	2127.5
	"1999"	"1999"	"63 years"	"63"	"White"	"2106-3"	5470	421970	1296.3
	"1999"	"1999"	"64 years"	"64"	"Black or African American"	"2054-5"	1179	53933	2186.0
	"1999"	"1999"	"64 years"	"64"	"White"	"2106-3"	6090	424782	1433.7
	"1999"	"1999"	"65 years"	"65"	"Black or African American"	"2054-5"	1200	52071	2304.5
	"1999"	"1999"	"65 years"	"65"	"White"	"2106-3"	6172	391810	1575.3
	"1999"	"1999"	"66 years"	"66"	"Black or African American"	"2054-5"	1302	48719	2672.5
	"1999"	"1999"	"66 years"	"66"	"White"	"2106-3"	6500	394057	1649.5
	"1999"	"1999"	"67 years"	"67"	"Black or African American"	"2054-5"	1257	47798	2629.8
	"1999"	"1999"	"67 years"	"67"	"White"	"2106-3"	7458	403024	1850.5
	"1999"	"1999"	"68 years"	"68"	"Black or African American"	"2054-5"	1247	43802	2846.9
	"1999"	"1999"	"68 years"	"68"	"White"	"2106-3"	8116	407543	1991.4
	"1999"	"1999"	"69 years"	"69"	"Black or African American"	"2054-5"	1370	42337	3235.9
	"1999"	"1999"	"69 years"	"69"	"White"	"2106-3"	9178	409779	2239.7
	"1999"	"1999"	"70 years"	"70"	"Black or African American"	"2054-5"	1429	42938	3328.1
	"1999"	"1999"	"70 years"	"70"	"White"	"2106-3"	9807	406346	2413.5
	"1999"	"1999"	"71 years"	"71"	"Black or African American"	"2054-5"	1417	38622	3668.9
	"1999"	"1999"	"71 years"	"71"	"White"	"2106-3"	10641	401061	2653.2
	"1999"	"1999"	"72 years"	"72"	"Black or African American"	"2054-5"	1561	37528	4159.6
	"1999"	"1999"	"72 years"	"72"	"White"	"2106-3"	11540	385523	2993.3
	"1999"	"1999"	"73 years"	"73"	"Black or African American"	"2054-5"	1590	35576	4469.3
	"1999"	"1999"	"73 years"	"73"	"White"	"2106-3"	12383	381218	3248.3
	"1999"	"1999"	"74 years"	"74"	"Black or African American"	"2054-5"	1644	34641	4745.8
	"1999"	"1999"	"74 years"	"74"	"White"	"2106-3"	13250	389758	3399.5
	"2000"	"2000"	"< 1 year"	"0"	"Black or African American"	"2054-5"	1758	137712	1276.6
	"2000"	"2000"	"< 1 year"	"0"	"White"	"2106-3"	2910	540143	538.7
	"2000"	"2000"	"1 year"	"1"	"Black or African American"	"2054-5"	94	140113	67.1
	"2000"	"2000"	"1 year"	"1"	"White"	"2106-3"	228	547970	41.6
	"2000"	"2000"	"2 years"	"2"	"Black or African American"	"2054-5"	73	141351	51.6
	"2000"	"2000"	"2 years"	"2"	"White"	"2106-3"	164	546512	30.0
	"2000"	"2000"	"3 years"	"3"	"Black or African American"	"2054-5"	44	143644	30.6
	"2000"	"2000"	"3 years"	"3"	"White"	"2106-3"	136	559349	24.3
	"2000"	"2000"	"4 years"	"4"	"Black or African American"	"2054-5"	41	150147	27.3
	"2000"	"2000"	"4 years"	"4"	"White"	"2106-3"	95	581483	16.3
	"2000"	"2000"	"5 years"	"5"	"Black or African American"	"2054-5"	48	154771	31.0
	"2000"	"2000"	"5 years"	"5"	"White"	"2106-3"	103	588981	17.5
	"2000"	"2000"	"6 years"	"6"	"Black or African American"	"2054-5"	36	159985	22.5
	"2000"	"2000"	"6 years"	"6"	"White"	"2106-3"	83	601048	13.8
	"2000"	"2000"	"7 years"	"7"	"Black or African American"	"2054-5"	28	164537	17.0
	"2000"	"2000"	"7 years"	"7"	"White"	"2106-3"	87	617402	14.1
	"2000"	"2000"	"8 years"	"8"	"Black or African American"	"2054-5"	30	166724	18.0
	"2000"	"2000"	"8 years"	"8"	"White"	"2106-3"	94	638133	14.7
	"2000"	"2000"	"9 years"	"9"	"Black or African American"	"2054-5"	25	170131	14.7
	"2000"	"2000"	"9 years"	"9"	"White"	"2106-3"	73	657017	11.1
	"2000"	"2000"	"10 years"	"10"	"Black or African American"	"2054-5"	36	171873	20.9
	"2000"	"2000"	"10 years"	"10"	"White"	"2106-3"	82	665026	12.3
	"2000"	"2000"	"11 years"	"11"	"Black or African American"	"2054-5"	37	162608	22.8
	"2000"	"2000"	"11 years"	"11"	"White"	"2106-3"	90	646612	13.9
	"2000"	"2000"	"12 years"	"12"	"Black or African American"	"2054-5"	28	158834	17.6
	"2000"	"2000"	"12 years"	"12"	"White"	"2106-3"	122	644830	18.9
	"2000"	"2000"	"13 years"	"13"	"Black or African American"	"2054-5"	42	153011	27.4
	"2000"	"2000"	"13 years"	"13"	"White"	"2106-3"	99	639955	15.5
	"2000"	"2000"	"14 years"	"14"	"Black or African American"	"2054-5"	50	152335	32.8
	"2000"	"2000"	"14 years"	"14"	"White"	"2106-3"	165	644903	25.6
	"2000"	"2000"	"15 years"	"15"	"Black or African American"	"2054-5"	74	147955	50.0
	"2000"	"2000"	"15 years"	"15"	"White"	"2106-3"	192	638509	30.1
	"2000"	"2000"	"16 years"	"16"	"Black or African American"	"2054-5"	74	145852	50.7
	"2000"	"2000"	"16 years"	"16"	"White"	"2106-3"	294	627000	46.9
	"2000"	"2000"	"17 years"	"17"	"Black or African American"	"2054-5"	121	147700	81.9
	"2000"	"2000"	"17 years"	"17"	"White"	"2106-3"	359	631819	56.8
	"2000"	"2000"	"18 years"	"18"	"Black or African American"	"2054-5"	155	144185	107.5
	"2000"	"2000"	"18 years"	"18"	"White"	"2106-3"	458	625621	73.2
	"2000"	"2000"	"19 years"	"19"	"Black or African American"	"2054-5"	183	143470	127.6
	"2000"	"2000"	"19 years"	"19"	"White"	"2106-3"	476	634738	75.0
	"2000"	"2000"	"20 years"	"20"	"Black or African American"	"2054-5"	202	140750	143.5
	"2000"	"2000"	"20 years"	"20"	"White"	"2106-3"	492	613962	80.1
	"2000"	"2000"	"21 years"	"21"	"Black or African American"	"2054-5"	215	133144	161.5
	"2000"	"2000"	"21 years"	"21"	"White"	"2106-3"	489	580504	84.2
	"2000"	"2000"	"22 years"	"22"	"Black or African American"	"2054-5"	196	128397	152.7
	"2000"	"2000"	"22 years"	"22"	"White"	"2106-3"	468	563110	83.1
	"2000"	"2000"	"23 years"	"23"	"Black or African American"	"2054-5"	187	124923	149.7
	"2000"	"2000"	"23 years"	"23"	"White"	"2106-3"	401	550934	72.8
	"2000"	"2000"	"24 years"	"24"	"Black or African American"	"2054-5"	179	123432	145.0
	"2000"	"2000"	"24 years"	"24"	"White"	"2106-3"	405	547948	73.9
	"2000"	"2000"	"25 years"	"25"	"Black or African American"	"2054-5"	200	124344	160.8
	"2000"	"2000"	"25 years"	"25"	"White"	"2106-3"	397	571291	69.5
	"2000"	"2000"	"26 years"	"26"	"Black or African American"	"2054-5"	189	120988	156.2
	"2000"	"2000"	"26 years"	"26"	"White"	"2106-3"	442	551814	80.1
	"2000"	"2000"	"27 years"	"27"	"Black or African American"	"2054-5"	226	126944	178.0
	"2000"	"2000"	"27 years"	"27"	"White"	"2106-3"	433	582026	74.4
	"2000"	"2000"	"28 years"	"28"	"Black or African American"	"2054-5"	199	131068	151.8
	"2000"	"2000"	"28 years"	"28"	"White"	"2106-3"	457	631237	72.4
	"2000"	"2000"	"29 years"	"29"	"Black or African American"	"2054-5"	254	142823	177.8
	"2000"	"2000"	"29 years"	"29"	"White"	"2106-3"	531	694332	76.5
	"2000"	"2000"	"30 years"	"30"	"Black or African American"	"2054-5"	240	145677	164.7
	"2000"	"2000"	"30 years"	"30"	"White"	"2106-3"	527	720875	73.1
	"2000"	"2000"	"31 years"	"31"	"Black or African American"	"2054-5"	269	132948	202.3
	"2000"	"2000"	"31 years"	"31"	"White"	"2106-3"	629	674328	93.3
	"2000"	"2000"	"32 years"	"32"	"Black or African American"	"2054-5"	256	134713	190.0
	"2000"	"2000"	"32 years"	"32"	"White"	"2106-3"	627	672966	93.2
	"2000"	"2000"	"33 years"	"33"	"Black or African American"	"2054-5"	297	136454	217.7
	"2000"	"2000"	"33 years"	"33"	"White"	"2106-3"	724	685700	105.6
	"2000"	"2000"	"34 years"	"34"	"Black or African American"	"2054-5"	308	145141	212.2
	"2000"	"2000"	"34 years"	"34"	"White"	"2106-3"	770	714223	107.8
	"2000"	"2000"	"35 years"	"35"	"Black or African American"	"2054-5"	329	156828	209.8
	"2000"	"2000"	"35 years"	"35"	"White"	"2106-3"	922	789112	116.8
	"2000"	"2000"	"36 years"	"36"	"Black or African American"	"2054-5"	373	150212	248.3
	"2000"	"2000"	"36 years"	"36"	"White"	"2106-3"	1036	797572	129.9
	"2000"	"2000"	"37 years"	"37"	"Black or African American"	"2054-5"	389	150202	259.0
	"2000"	"2000"	"37 years"	"37"	"White"	"2106-3"	1077	808462	133.2
	"2000"	"2000"	"38 years"	"38"	"Black or African American"	"2054-5"	447	148436	301.1
	"2000"	"2000"	"38 years"	"38"	"White"	"2106-3"	1208	830093	145.5
	"2000"	"2000"	"39 years"	"39"	"Black or African American"	"2054-5"	418	151665	275.6
	"2000"	"2000"	"39 years"	"39"	"White"	"2106-3"	1316	846454	155.5
	"2000"	"2000"	"40 years"	"40"	"Black or African American"	"2054-5"	523	156387	334.4
	"2000"	"2000"	"40 years"	"40"	"White"	"2106-3"	1514	874885	173.1
	"2000"	"2000"	"41 years"	"41"	"Black or African American"	"2054-5"	558	142238	392.3
	"2000"	"2000"	"41 years"	"41"	"White"	"2106-3"	1614	836361	193.0
	"2000"	"2000"	"42 years"	"42"	"Black or African American"	"2054-5"	599	141972	421.9
	"2000"	"2000"	"42 years"	"42"	"White"	"2106-3"	1775	859481	206.5
	"2000"	"2000"	"43 years"	"43"	"Black or African American"	"2054-5"	648	136885	473.4
	"2000"	"2000"	"43 years"	"43"	"White"	"2106-3"	1932	836610	230.9
	"2000"	"2000"	"44 years"	"44"	"Black or African American"	"2054-5"	642	131612	487.8
	"2000"	"2000"	"44 years"	"44"	"White"	"2106-3"	2116	819838	258.1
	"2000"	"2000"	"45 years"	"45"	"Black or African American"	"2054-5"	735	132475	554.8
	"2000"	"2000"	"45 years"	"45"	"White"	"2106-3"	2143	833923	257.0
	"2000"	"2000"	"46 years"	"46"	"Black or African American"	"2054-5"	677	117883	574.3
	"2000"	"2000"	"46 years"	"46"	"White"	"2106-3"	2299	792150	290.2
	"2000"	"2000"	"47 years"	"47"	"Black or African American"	"2054-5"	766	114880	666.8
	"2000"	"2000"	"47 years"	"47"	"White"	"2106-3"	2498	786756	317.5
	"2000"	"2000"	"48 years"	"48"	"Black or African American"	"2054-5"	835	109732	760.9
	"2000"	"2000"	"48 years"	"48"	"White"	"2106-3"	2650	762288	347.6
	"2000"	"2000"	"49 years"	"49"	"Black or African American"	"2054-5"	878	110082	797.6
	"2000"	"2000"	"49 years"	"49"	"White"	"2106-3"	2686	733954	366.0
	"2000"	"2000"	"50 years"	"50"	"Black or African American"	"2054-5"	879	112188	783.5
	"2000"	"2000"	"50 years"	"50"	"White"	"2106-3"	2953	749761	393.9
	"2000"	"2000"	"51 years"	"51"	"Black or African American"	"2054-5"	899	100016	898.9
	"2000"	"2000"	"51 years"	"51"	"White"	"2106-3"	3048	720209	423.2
	"2000"	"2000"	"52 years"	"52"	"Black or African American"	"2054-5"	918	96329	953.0
	"2000"	"2000"	"52 years"	"52"	"White"	"2106-3"	3464	755888	458.3
	"2000"	"2000"	"53 years"	"53"	"Black or African American"	"2054-5"	878	88954	987.0
	"2000"	"2000"	"53 years"	"53"	"White"	"2106-3"	3834	759036	505.1
	"2000"	"2000"	"54 years"	"54"	"Black or African American"	"2054-5"	772	77105	1001.2
	"2000"	"2000"	"54 years"	"54"	"White"	"2106-3"	3286	568542	578.0
	"2000"	"2000"	"55 years"	"55"	"Black or African American"	"2054-5"	885	77874	1136.5
	"2000"	"2000"	"55 years"	"55"	"White"	"2106-3"	3594	579641	620.0
	"2000"	"2000"	"56 years"	"56"	"Black or African American"	"2054-5"	924	74069	1247.5
	"2000"	"2000"	"56 years"	"56"	"White"	"2106-3"	3857	580232	664.7
	"2000"	"2000"	"57 years"	"57"	"Black or African American"	"2054-5"	920	72643	1266.5
	"2000"	"2000"	"57 years"	"57"	"White"	"2106-3"	4329	592312	730.9
	"2000"	"2000"	"58 years"	"58"	"Black or African American"	"2054-5"	947	66563	1422.7
	"2000"	"2000"	"58 years"	"58"	"White"	"2106-3"	4197	515149	814.7
	"2000"	"2000"	"59 years"	"59"	"Black or African American"	"2054-5"	999	64677	1544.6
	"2000"	"2000"	"59 years"	"59"	"White"	"2106-3"	4343	479325	906.1
	"2000"	"2000"	"60 years"	"60"	"Black or African American"	"2054-5"	1015	65408	1551.8
	"2000"	"2000"	"60 years"	"60"	"White"	"2106-3"	4399	467044	941.9
	"2000"	"2000"	"61 years"	"61"	"Black or African American"	"2054-5"	998	58570	1703.9
	"2000"	"2000"	"61 years"	"61"	"White"	"2106-3"	4849	450728	1075.8
	"2000"	"2000"	"62 years"	"62"	"Black or African American"	"2054-5"	1133	58175	1947.6
	"2000"	"2000"	"62 years"	"62"	"White"	"2106-3"	5191	441197	1176.6
	"2000"	"2000"	"63 years"	"63"	"Black or African American"	"2054-5"	1084	54452	1990.7
	"2000"	"2000"	"63 years"	"63"	"White"	"2106-3"	5396	416900	1294.3
	"2000"	"2000"	"64 years"	"64"	"Black or African American"	"2054-5"	1144	54233	2109.4
	"2000"	"2000"	"64 years"	"64"	"White"	"2106-3"	5720	413289	1384.0
	"2000"	"2000"	"65 years"	"65"	"Black or African American"	"2054-5"	1224	54278	2255.1
	"2000"	"2000"	"65 years"	"65"	"White"	"2106-3"	6136	415201	1477.8
	"2000"	"2000"	"66 years"	"66"	"Black or African American"	"2054-5"	1182	47895	2467.9
	"2000"	"2000"	"66 years"	"66"	"White"	"2106-3"	6471	383375	1687.9
	"2000"	"2000"	"67 years"	"67"	"Black or African American"	"2054-5"	1302	48062	2709.0
	"2000"	"2000"	"67 years"	"67"	"White"	"2106-3"	7045	392566	1794.6
	"2000"	"2000"	"68 years"	"68"	"Black or African American"	"2054-5"	1307	42902	3046.5
	"2000"	"2000"	"68 years"	"68"	"White"	"2106-3"	7846	394533	1988.7
	"2000"	"2000"	"69 years"	"69"	"Black or African American"	"2054-5"	1331	43136	3085.6
	"2000"	"2000"	"69 years"	"69"	"White"	"2106-3"	8524	401964	2120.6
	"2000"	"2000"	"70 years"	"70"	"Black or African American"	"2054-5"	1473	43221	3408.1
	"2000"	"2000"	"70 years"	"70"	"White"	"2106-3"	9336	405019	2305.1
	"2000"	"2000"	"71 years"	"71"	"Black or African American"	"2054-5"	1420	38750	3664.5
	"2000"	"2000"	"71 years"	"71"	"White"	"2106-3"	10030	386801	2593.1
	"2000"	"2000"	"72 years"	"72"	"Black or African American"	"2054-5"	1483	38347	3867.3
	"2000"	"2000"	"72 years"	"72"	"White"	"2106-3"	11119	391878	2837.4
	"2000"	"2000"	"73 years"	"73"	"Black or African American"	"2054-5"	1495	36076	4144.0
	"2000"	"2000"	"73 years"	"73"	"White"	"2106-3"	11776	382367	3079.8
	"2000"	"2000"	"74 years"	"74"	"Black or African American"	"2054-5"	1568	35919	4365.4
	"2000"	"2000"	"74 years"	"74"	"White"	"2106-3"	12526	377703	3316.4
	"2001"	"2001"	"< 1 year"	"0"	"Black or African American"	"2054-5"	1664	141590	1175.2
	"2001"	"2001"	"< 1 year"	"0"	"White"	"2106-3"	2924	554542	527.3
	"2001"	"2001"	"1 year"	"1"	"Black or African American"	"2054-5"	122	137526	88.7
	"2001"	"2001"	"1 year"	"1"	"White"	"2106-3"	242	539458	44.9
	"2001"	"2001"	"2 years"	"2"	"Black or African American"	"2054-5"	59	137535	42.9
	"2001"	"2001"	"2 years"	"2"	"White"	"2106-3"	188	539594	34.8
	"2001"	"2001"	"3 years"	"3"	"Black or African American"	"2054-5"	44	140147	31.4
	"2001"	"2001"	"3 years"	"3"	"White"	"2106-3"	143	543722	26.3
	"2001"	"2001"	"4 years"	"4"	"Black or African American"	"2054-5"	42	142956	29.4
	"2001"	"2001"	"4 years"	"4"	"White"	"2106-3"	108	552347	19.6
	"2001"	"2001"	"5 years"	"5"	"Black or African American"	"2054-5"	26	147127	17.7
	"2001"	"2001"	"5 years"	"5"	"White"	"2106-3"	86	572915	15.0
	"2001"	"2001"	"6 years"	"6"	"Black or African American"	"2054-5"	34	153158	22.2
	"2001"	"2001"	"6 years"	"6"	"White"	"2106-3"	94	583681	16.1
	"2001"	"2001"	"7 years"	"7"	"Black or African American"	"2054-5"	23	157976	14.6
	"2001"	"2001"	"7 years"	"7"	"White"	"2106-3"	79	593647	13.3
	"2001"	"2001"	"8 years"	"8"	"Black or African American"	"2054-5"	32	162951	19.6
