"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Race"	"Race Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"41 years"	"41"	"Black or African American"	"2054-5"	589	144773	406.8
	"1999"	"1999"	"41 years"	"41"	"White"	"2106-3"	1638	843975	194.1
	"1999"	"1999"	"42 years"	"42"	"Black or African American"	"2054-5"	610	146383	416.7
	"1999"	"1999"	"42 years"	"42"	"White"	"2106-3"	1694	861225	196.7
	"1999"	"1999"	"43 years"	"43"	"Black or African American"	"2054-5"	684	140427	487.1
	"1999"	"1999"	"43 years"	"43"	"White"	"2106-3"	1879	821973	228.6
	"1999"	"1999"	"44 years"	"44"	"Black or African American"	"2054-5"	747	134270	556.3
	"1999"	"1999"	"44 years"	"44"	"White"	"2106-3"	2054	818807	250.9
	"1999"	"1999"	"45 years"	"45"	"Black or African American"	"2054-5"	756	130953	577.3
	"1999"	"1999"	"45 years"	"45"	"White"	"2106-3"	2245	825063	272.1
	"1999"	"1999"	"46 years"	"46"	"Black or African American"	"2054-5"	769	118007	651.7
	"1999"	"1999"	"46 years"	"46"	"White"	"2106-3"	2307	779094	296.1
	"1999"	"1999"	"47 years"	"47"	"Black or African American"	"2054-5"	813	118071	688.6
	"1999"	"1999"	"47 years"	"47"	"White"	"2106-3"	2362	779583	303.0
	"1999"	"1999"	"48 years"	"48"	"Black or African American"	"2054-5"	819	114205	717.1
	"1999"	"1999"	"48 years"	"48"	"White"	"2106-3"	2561	729209	351.2
	"1999"	"1999"	"49 years"	"49"	"Black or African American"	"2054-5"	860	112902	761.7
	"1999"	"1999"	"49 years"	"49"	"White"	"2106-3"	2645	744374	355.3
	"1999"	"1999"	"50 years"	"50"	"Black or African American"	"2054-5"	908	112315	808.4
	"1999"	"1999"	"50 years"	"50"	"White"	"2106-3"	2825	748546	377.4
	"1999"	"1999"	"51 years"	"51"	"Black or African American"	"2054-5"	890	99731	892.4
	"1999"	"1999"	"51 years"	"51"	"White"	"2106-3"	3076	730791	420.9
	"1999"	"1999"	"52 years"	"52"	"Black or African American"	"2054-5"	880	97667	901.0
	"1999"	"1999"	"52 years"	"52"	"White"	"2106-3"	3627	818986	442.9
	"1999"	"1999"	"53 years"	"53"	"Black or African American"	"2054-5"	835	78756	1060.2
	"1999"	"1999"	"53 years"	"53"	"White"	"2106-3"	3052	561439	543.6
	"1999"	"1999"	"54 years"	"54"	"Black or African American"	"2054-5"	878	83223	1055.0
	"1999"	"1999"	"54 years"	"54"	"White"	"2106-3"	3242	594951	544.9
	"1999"	"1999"	"55 years"	"55"	"Black or African American"	"2054-5"	862	79093	1089.9
	"1999"	"1999"	"55 years"	"55"	"White"	"2106-3"	3761	585770	642.1
	"1999"	"1999"	"56 years"	"56"	"Black or African American"	"2054-5"	1045	75198	1389.7
	"1999"	"1999"	"56 years"	"56"	"White"	"2106-3"	4073	612511	665.0
	"1999"	"1999"	"57 years"	"57"	"Black or African American"	"2054-5"	1002	74047	1353.2
	"1999"	"1999"	"57 years"	"57"	"White"	"2106-3"	3942	519505	758.8
	"1999"	"1999"	"58 years"	"58"	"Black or African American"	"2054-5"	995	66126	1504.7
	"1999"	"1999"	"58 years"	"58"	"White"	"2106-3"	4049	495230	817.6
	"1999"	"1999"	"59 years"	"59"	"Black or African American"	"2054-5"	1019	66332	1536.2
	"1999"	"1999"	"59 years"	"59"	"White"	"2106-3"	4231	469003	902.1
	"1999"	"1999"	"60 years"	"60"	"Black or African American"	"2054-5"	1022	65722	1555.0
	"1999"	"1999"	"60 years"	"60"	"White"	"2106-3"	4323	468205	923.3
	"1999"	"1999"	"61 years"	"61"	"Black or African American"	"2054-5"	1088	60083	1810.8
	"1999"	"1999"	"61 years"	"61"	"White"	"2106-3"	4849	445470	1088.5
	"1999"	"1999"	"62 years"	"62"	"Black or African American"	"2054-5"	1103	56635	1947.6
	"1999"	"1999"	"62 years"	"62"	"White"	"2106-3"	5063	424165	1193.6
	"1999"	"1999"	"63 years"	"63"	"Black or African American"	"2054-5"	1223	57097	2142.0
	"1999"	"1999"	"63 years"	"63"	"White"	"2106-3"	5472	422487	1295.2
	"1999"	"1999"	"64 years"	"64"	"Black or African American"	"2054-5"	1230	55997	2196.5
	"1999"	"1999"	"64 years"	"64"	"White"	"2106-3"	6078	425374	1428.9
	"1999"	"1999"	"65 years"	"65"	"Black or African American"	"2054-5"	1241	54111	2293.4
	"1999"	"1999"	"65 years"	"65"	"White"	"2106-3"	6181	392144	1576.2
	"1999"	"1999"	"66 years"	"66"	"Black or African American"	"2054-5"	1357	50481	2688.1
	"1999"	"1999"	"66 years"	"66"	"White"	"2106-3"	6524	394568	1653.5
	"1999"	"1999"	"67 years"	"67"	"Black or African American"	"2054-5"	1308	49684	2632.6
	"1999"	"1999"	"67 years"	"67"	"White"	"2106-3"	7471	403499	1851.6
	"1999"	"1999"	"68 years"	"68"	"Black or African American"	"2054-5"	1318	45416	2902.1
	"1999"	"1999"	"68 years"	"68"	"White"	"2106-3"	8141	408108	1994.8
	"1999"	"1999"	"69 years"	"69"	"Black or African American"	"2054-5"	1440	43955	3276.1
	"1999"	"1999"	"69 years"	"69"	"White"	"2106-3"	9212	410413	2244.6
	"1999"	"1999"	"70 years"	"70"	"Black or African American"	"2054-5"	1491	44630	3340.8
	"1999"	"1999"	"70 years"	"70"	"White"	"2106-3"	9793	406890	2406.8
	"1999"	"1999"	"71 years"	"71"	"Black or African American"	"2054-5"	1471	40035	3674.3
	"1999"	"1999"	"71 years"	"71"	"White"	"2106-3"	10668	401577	2656.5
	"1999"	"1999"	"72 years"	"72"	"Black or African American"	"2054-5"	1631	38994	4182.7
	"1999"	"1999"	"72 years"	"72"	"White"	"2106-3"	11557	386175	2992.7
	"1999"	"1999"	"73 years"	"73"	"Black or African American"	"2054-5"	1665	36861	4517.0
	"1999"	"1999"	"73 years"	"73"	"White"	"2106-3"	12395	381878	3245.8
	"1999"	"1999"	"74 years"	"74"	"Black or African American"	"2054-5"	1716	35923	4776.9
	"1999"	"1999"	"74 years"	"74"	"White"	"2106-3"	13264	390453	3397.1
	"2000"	"2000"	"< 1 year"	"0"	"Black or African American"	"2054-5"	1908	144780	1317.9
	"2000"	"2000"	"< 1 year"	"0"	"White"	"2106-3"	2935	541143	542.4
	"2000"	"2000"	"1 year"	"1"	"Black or African American"	"2054-5"	101	147206	68.6
	"2000"	"2000"	"1 year"	"1"	"White"	"2106-3"	226	549045	41.2
	"2000"	"2000"	"2 years"	"2"	"Black or African American"	"2054-5"	78	148790	52.4
	"2000"	"2000"	"2 years"	"2"	"White"	"2106-3"	162	547565	29.6
	"2000"	"2000"	"3 years"	"3"	"Black or African American"	"2054-5"	44	151068	29.1
	"2000"	"2000"	"3 years"	"3"	"White"	"2106-3"	135	560353	24.1
	"2000"	"2000"	"4 years"	"4"	"Black or African American"	"2054-5"	43	157734	27.3
	"2000"	"2000"	"4 years"	"4"	"White"	"2106-3"	96	582651	16.5
	"2000"	"2000"	"5 years"	"5"	"Black or African American"	"2054-5"	49	162679	30.1
	"2000"	"2000"	"5 years"	"5"	"White"	"2106-3"	103	590047	17.5
	"2000"	"2000"	"6 years"	"6"	"Black or African American"	"2054-5"	38	167953	22.6
	"2000"	"2000"	"6 years"	"6"	"White"	"2106-3"	82	602161	13.6
	"2000"	"2000"	"7 years"	"7"	"Black or African American"	"2054-5"	29	172967	16.8
	"2000"	"2000"	"7 years"	"7"	"White"	"2106-3"	89	618623	14.4
	"2000"	"2000"	"8 years"	"8"	"Black or African American"	"2054-5"	29	175122	16.6
	"2000"	"2000"	"8 years"	"8"	"White"	"2106-3"	93	639391	14.5
	"2000"	"2000"	"9 years"	"9"	"Black or African American"	"2054-5"	26	178677	14.6
	"2000"	"2000"	"9 years"	"9"	"White"	"2106-3"	72	658163	10.9
	"2000"	"2000"	"10 years"	"10"	"Black or African American"	"2054-5"	38	179991	21.1
	"2000"	"2000"	"10 years"	"10"	"White"	"2106-3"	80	666303	12.0
	"2000"	"2000"	"11 years"	"11"	"Black or African American"	"2054-5"	38	170740	22.3
	"2000"	"2000"	"11 years"	"11"	"White"	"2106-3"	90	647800	13.9
	"2000"	"2000"	"12 years"	"12"	"Black or African American"	"2054-5"	30	166705	18.0
	"2000"	"2000"	"12 years"	"12"	"White"	"2106-3"	124	646079	19.2
	"2000"	"2000"	"13 years"	"13"	"Black or African American"	"2054-5"	45	160439	28.0
	"2000"	"2000"	"13 years"	"13"	"White"	"2106-3"	100	641100	15.6
	"2000"	"2000"	"14 years"	"14"	"Black or African American"	"2054-5"	57	159759	35.7
	"2000"	"2000"	"14 years"	"14"	"White"	"2106-3"	165	646200	25.5
	"2000"	"2000"	"15 years"	"15"	"Black or African American"	"2054-5"	77	155255	49.6
	"2000"	"2000"	"15 years"	"15"	"White"	"2106-3"	191	639960	29.8
	"2000"	"2000"	"16 years"	"16"	"Black or African American"	"2054-5"	81	152802	53.0
	"2000"	"2000"	"16 years"	"16"	"White"	"2106-3"	292	628216	46.5
	"2000"	"2000"	"17 years"	"17"	"Black or African American"	"2054-5"	126	154579	81.5
	"2000"	"2000"	"17 years"	"17"	"White"	"2106-3"	367	633260	58.0
	"2000"	"2000"	"18 years"	"18"	"Black or African American"	"2054-5"	170	150503	113.0
	"2000"	"2000"	"18 years"	"18"	"White"	"2106-3"	457	625819	73.0
	"2000"	"2000"	"19 years"	"19"	"Black or African American"	"2054-5"	191	149842	127.5
	"2000"	"2000"	"19 years"	"19"	"White"	"2106-3"	476	633236	75.2
	"2000"	"2000"	"20 years"	"20"	"Black or African American"	"2054-5"	211	147146	143.4
	"2000"	"2000"	"20 years"	"20"	"White"	"2106-3"	488	612476	79.7
	"2000"	"2000"	"21 years"	"21"	"Black or African American"	"2054-5"	228	139014	164.0
	"2000"	"2000"	"21 years"	"21"	"White"	"2106-3"	492	579095	85.0
	"2000"	"2000"	"22 years"	"22"	"Black or African American"	"2054-5"	210	134050	156.7
	"2000"	"2000"	"22 years"	"22"	"White"	"2106-3"	469	562426	83.4
	"2000"	"2000"	"23 years"	"23"	"Black or African American"	"2054-5"	202	130736	154.5
	"2000"	"2000"	"23 years"	"23"	"White"	"2106-3"	398	551219	72.2
	"2000"	"2000"	"24 years"	"24"	"Black or African American"	"2054-5"	190	129345	146.9
	"2000"	"2000"	"24 years"	"24"	"White"	"2106-3"	408	548613	74.4
	"2000"	"2000"	"25 years"	"25"	"Black or African American"	"2054-5"	206	130381	158.0
	"2000"	"2000"	"25 years"	"25"	"White"	"2106-3"	395	572271	69.0
	"2000"	"2000"	"26 years"	"26"	"Black or African American"	"2054-5"	199	127061	156.6
	"2000"	"2000"	"26 years"	"26"	"White"	"2106-3"	439	552806	79.4
	"2000"	"2000"	"27 years"	"27"	"Black or African American"	"2054-5"	238	133175	178.7
	"2000"	"2000"	"27 years"	"27"	"White"	"2106-3"	436	582935	74.8
	"2000"	"2000"	"28 years"	"28"	"Black or African American"	"2054-5"	212	137533	154.1
	"2000"	"2000"	"28 years"	"28"	"White"	"2106-3"	459	632330	72.6
	"2000"	"2000"	"29 years"	"29"	"Black or African American"	"2054-5"	263	149504	175.9
	"2000"	"2000"	"29 years"	"29"	"White"	"2106-3"	531	695715	76.3
	"2000"	"2000"	"30 years"	"30"	"Black or African American"	"2054-5"	252	152216	165.6
	"2000"	"2000"	"30 years"	"30"	"White"	"2106-3"	522	722054	72.3
	"2000"	"2000"	"31 years"	"31"	"Black or African American"	"2054-5"	283	138843	203.8
	"2000"	"2000"	"31 years"	"31"	"White"	"2106-3"	621	675502	91.9
	"2000"	"2000"	"32 years"	"32"	"Black or African American"	"2054-5"	274	140588	194.9
	"2000"	"2000"	"32 years"	"32"	"White"	"2106-3"	627	673821	93.1
	"2000"	"2000"	"33 years"	"33"	"Black or African American"	"2054-5"	315	142292	221.4
	"2000"	"2000"	"33 years"	"33"	"White"	"2106-3"	719	686644	104.7
	"2000"	"2000"	"34 years"	"34"	"Black or African American"	"2054-5"	339	151460	223.8
	"2000"	"2000"	"34 years"	"34"	"White"	"2106-3"	770	715391	107.6
	"2000"	"2000"	"35 years"	"35"	"Black or African American"	"2054-5"	348	163365	213.0
	"2000"	"2000"	"35 years"	"35"	"White"	"2106-3"	919	790266	116.3
	"2000"	"2000"	"36 years"	"36"	"Black or African American"	"2054-5"	398	156588	254.2
	"2000"	"2000"	"36 years"	"36"	"White"	"2106-3"	1040	799155	130.1
	"2000"	"2000"	"37 years"	"37"	"Black or African American"	"2054-5"	401	156453	256.3
	"2000"	"2000"	"37 years"	"37"	"White"	"2106-3"	1073	809935	132.5
	"2000"	"2000"	"38 years"	"38"	"Black or African American"	"2054-5"	471	154643	304.6
	"2000"	"2000"	"38 years"	"38"	"White"	"2106-3"	1206	831635	145.0
	"2000"	"2000"	"39 years"	"39"	"Black or African American"	"2054-5"	438	158046	277.1
	"2000"	"2000"	"39 years"	"39"	"White"	"2106-3"	1314	847936	155.0
	"2000"	"2000"	"40 years"	"40"	"Black or African American"	"2054-5"	556	162835	341.4
	"2000"	"2000"	"40 years"	"40"	"White"	"2106-3"	1522	876658	173.6
	"2000"	"2000"	"41 years"	"41"	"Black or African American"	"2054-5"	578	148169	390.1
	"2000"	"2000"	"41 years"	"41"	"White"	"2106-3"	1626	837988	194.0
	"2000"	"2000"	"42 years"	"42"	"Black or African American"	"2054-5"	626	148144	422.6
	"2000"	"2000"	"42 years"	"42"	"White"	"2106-3"	1783	861244	207.0
	"2000"	"2000"	"43 years"	"43"	"Black or African American"	"2054-5"	682	142923	477.2
	"2000"	"2000"	"43 years"	"43"	"White"	"2106-3"	1930	838452	230.2
	"2000"	"2000"	"44 years"	"44"	"Black or African American"	"2054-5"	682	137641	495.5
	"2000"	"2000"	"44 years"	"44"	"White"	"2106-3"	2119	821680	257.9
	"2000"	"2000"	"45 years"	"45"	"Black or African American"	"2054-5"	776	138288	561.1
	"2000"	"2000"	"45 years"	"45"	"White"	"2106-3"	2151	835754	257.4
	"2000"	"2000"	"46 years"	"46"	"Black or African American"	"2054-5"	714	123356	578.8
	"2000"	"2000"	"46 years"	"46"	"White"	"2106-3"	2308	794146	290.6
	"2000"	"2000"	"47 years"	"47"	"Black or African American"	"2054-5"	803	120196	668.1
	"2000"	"2000"	"47 years"	"47"	"White"	"2106-3"	2506	788506	317.8
	"2000"	"2000"	"48 years"	"48"	"Black or African American"	"2054-5"	867	114824	755.1
	"2000"	"2000"	"48 years"	"48"	"White"	"2106-3"	2652	764082	347.1
	"2000"	"2000"	"49 years"	"49"	"Black or African American"	"2054-5"	932	115046	810.1
	"2000"	"2000"	"49 years"	"49"	"White"	"2106-3"	2690	735715	365.6
	"2000"	"2000"	"50 years"	"50"	"Black or African American"	"2054-5"	927	117139	791.4
	"2000"	"2000"	"50 years"	"50"	"White"	"2106-3"	2951	751737	392.6
	"2000"	"2000"	"51 years"	"51"	"Black or African American"	"2054-5"	938	104351	898.9
	"2000"	"2000"	"51 years"	"51"	"White"	"2106-3"	3052	721932	422.8
	"2000"	"2000"	"52 years"	"52"	"Black or African American"	"2054-5"	963	100441	958.8
	"2000"	"2000"	"52 years"	"52"	"White"	"2106-3"	3479	757923	459.0
	"2000"	"2000"	"53 years"	"53"	"Black or African American"	"2054-5"	921	92545	995.2
	"2000"	"2000"	"53 years"	"53"	"White"	"2106-3"	3843	760668	505.2
	"2000"	"2000"	"54 years"	"54"	"Black or African American"	"2054-5"	804	80227	1002.2
	"2000"	"2000"	"54 years"	"54"	"White"	"2106-3"	3282	569765	576.0
	"2000"	"2000"	"55 years"	"55"	"Black or African American"	"2054-5"	933	80859	1153.9
	"2000"	"2000"	"55 years"	"55"	"White"	"2106-3"	3607	580652	621.2
	"2000"	"2000"	"56 years"	"56"	"Black or African American"	"2054-5"	965	76896	1254.9
	"2000"	"2000"	"56 years"	"56"	"White"	"2106-3"	3857	581285	663.5
	"2000"	"2000"	"57 years"	"57"	"Black or African American"	"2054-5"	973	75503	1288.7
	"2000"	"2000"	"57 years"	"57"	"White"	"2106-3"	4336	593433	730.7
	"2000"	"2000"	"58 years"	"58"	"Black or African American"	"2054-5"	998	69016	1446.0
	"2000"	"2000"	"58 years"	"58"	"White"	"2106-3"	4201	516111	814.0
	"2000"	"2000"	"59 years"	"59"	"Black or African American"	"2054-5"	1048	67093	1562.0
	"2000"	"2000"	"59 years"	"59"	"White"	"2106-3"	4344	480051	904.9
	"2000"	"2000"	"60 years"	"60"	"Black or African American"	"2054-5"	1064	67784	1569.7
	"2000"	"2000"	"60 years"	"60"	"White"	"2106-3"	4400	467814	940.5
	"2000"	"2000"	"61 years"	"61"	"Black or African American"	"2054-5"	1043	60688	1718.6
	"2000"	"2000"	"61 years"	"61"	"White"	"2106-3"	4843	451418	1072.8
	"2000"	"2000"	"62 years"	"62"	"Black or African American"	"2054-5"	1183	60289	1962.2
	"2000"	"2000"	"62 years"	"62"	"White"	"2106-3"	5194	441701	1175.9
	"2000"	"2000"	"63 years"	"63"	"Black or African American"	"2054-5"	1153	56430	2043.2
	"2000"	"2000"	"63 years"	"63"	"White"	"2106-3"	5389	417351	1291.2
	"2000"	"2000"	"64 years"	"64"	"Black or African American"	"2054-5"	1200	56350	2129.5
	"2000"	"2000"	"64 years"	"64"	"White"	"2106-3"	5738	413814	1386.6
	"2000"	"2000"	"65 years"	"65"	"Black or African American"	"2054-5"	1275	56312	2264.2
	"2000"	"2000"	"65 years"	"65"	"White"	"2106-3"	6138	415513	1477.2
	"2000"	"2000"	"66 years"	"66"	"Black or African American"	"2054-5"	1231	49620	2480.9
	"2000"	"2000"	"66 years"	"66"	"White"	"2106-3"	6480	383841	1688.2
	"2000"	"2000"	"67 years"	"67"	"Black or African American"	"2054-5"	1360	49945	2723.0
	"2000"	"2000"	"67 years"	"67"	"White"	"2106-3"	7053	392998	1794.7
	"2000"	"2000"	"68 years"	"68"	"Black or African American"	"2054-5"	1365	44526	3065.6
	"2000"	"2000"	"68 years"	"68"	"White"	"2106-3"	7838	395057	1984.0
	"2000"	"2000"	"69 years"	"69"	"Black or African American"	"2054-5"	1381	44742	3086.6
	"2000"	"2000"	"69 years"	"69"	"White"	"2106-3"	8538	402569	2120.9
	"2000"	"2000"	"70 years"	"70"	"Black or African American"	"2054-5"	1530	44870	3409.9
	"2000"	"2000"	"70 years"	"70"	"White"	"2106-3"	9366	405528	2309.6
	"2000"	"2000"	"71 years"	"71"	"Black or African American"	"2054-5"	1482	40202	3686.4
	"2000"	"2000"	"71 years"	"71"	"White"	"2106-3"	10066	387276	2599.2
	"2000"	"2000"	"72 years"	"72"	"Black or African American"	"2054-5"	1570	39791	3945.6
	"2000"	"2000"	"72 years"	"72"	"White"	"2106-3"	11134	392538	2836.4
	"2000"	"2000"	"73 years"	"73"	"Black or African American"	"2054-5"	1564	37396	4182.3
	"2000"	"2000"	"73 years"	"73"	"White"	"2106-3"	11786	383026	3077.1
	"2000"	"2000"	"74 years"	"74"	"Black or African American"	"2054-5"	1659	37274	4450.8
	"2000"	"2000"	"74 years"	"74"	"White"	"2106-3"	12574	378379	3323.1
	"2001"	"2001"	"< 1 year"	"0"	"Black or African American"	"2054-5"	1804	149263	1208.6
	"2001"	"2001"	"< 1 year"	"0"	"White"	"2106-3"	2925	555459	526.6
	"2001"	"2001"	"1 year"	"1"	"Black or African American"	"2054-5"	134	144636	92.6
	"2001"	"2001"	"1 year"	"1"	"White"	"2106-3"	242	540517	44.8
	"2001"	"2001"	"2 years"	"2"	"Black or African American"	"2054-5"	61	144578	42.2
	"2001"	"2001"	"2 years"	"2"	"White"	"2106-3"	186	540567	34.4
	"2001"	"2001"	"3 years"	"3"	"Black or African American"	"2054-5"	47	147544	31.9
	"2001"	"2001"	"3 years"	"3"	"White"	"2106-3"	145	544629	26.6
	"2001"	"2001"	"4 years"	"4"	"Black or African American"	"2054-5"	45	150410	29.9
	"2001"	"2001"	"4 years"	"4"	"White"	"2106-3"	111	553155	20.1
	"2001"	"2001"	"5 years"	"5"	"Black or African American"	"2054-5"	31	154713	20.0
	"2001"	"2001"	"5 years"	"5"	"White"	"2106-3"	88	573770	15.3
	"2001"	"2001"	"6 years"	"6"	"Black or African American"	"2054-5"	34	161139	21.1
	"2001"	"2001"	"6 years"	"6"	"White"	"2106-3"	94	584460	16.1
	"2001"	"2001"	"7 years"	"7"	"Black or African American"	"2054-5"	25	165948	15.1
	"2001"	"2001"	"7 years"	"7"	"White"	"2106-3"	79	594544	13.3
	"2001"	"2001"	"8 years"	"8"	"Black or African American"	"2054-5"	33	171416	19.3
