"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Race"	"Race Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"28 years"	"28"	"White"	"2106-3"	510	680984	74.9
	"1999"	"1999"	"29 years"	"29"	"Black or African American"	"2054-5"	220	142196	154.7
	"1999"	"1999"	"29 years"	"29"	"White"	"2106-3"	544	705688	77.1
	"1999"	"1999"	"30 years"	"30"	"Black or African American"	"2054-5"	234	141546	165.3
	"1999"	"1999"	"30 years"	"30"	"White"	"2106-3"	529	712409	74.3
	"1999"	"1999"	"31 years"	"31"	"Black or African American"	"2054-5"	240	136255	176.1
	"1999"	"1999"	"31 years"	"31"	"White"	"2106-3"	618	666043	92.8
	"1999"	"1999"	"32 years"	"32"	"Black or African American"	"2054-5"	244	137257	177.8
	"1999"	"1999"	"32 years"	"32"	"White"	"2106-3"	696	695105	100.1
	"1999"	"1999"	"33 years"	"33"	"Black or African American"	"2054-5"	311	142956	217.5
	"1999"	"1999"	"33 years"	"33"	"White"	"2106-3"	743	704747	105.4
	"1999"	"1999"	"34 years"	"34"	"Black or African American"	"2054-5"	332	150651	220.4
	"1999"	"1999"	"34 years"	"34"	"White"	"2106-3"	811	763416	106.2
	"1999"	"1999"	"35 years"	"35"	"Black or African American"	"2054-5"	311	158089	196.7
	"1999"	"1999"	"35 years"	"35"	"White"	"2106-3"	939	819792	114.5
	"1999"	"1999"	"36 years"	"36"	"Black or African American"	"2054-5"	403	152131	264.9
	"1999"	"1999"	"36 years"	"36"	"White"	"2106-3"	996	816141	122.0
	"1999"	"1999"	"37 years"	"37"	"Black or African American"	"2054-5"	412	153043	269.2
	"1999"	"1999"	"37 years"	"37"	"White"	"2106-3"	1186	844529	140.4
	"1999"	"1999"	"38 years"	"38"	"Black or African American"	"2054-5"	449	148367	302.6
	"1999"	"1999"	"38 years"	"38"	"White"	"2106-3"	1330	836582	159.0
	"1999"	"1999"	"39 years"	"39"	"Black or African American"	"2054-5"	474	152915	310.0
	"1999"	"1999"	"39 years"	"39"	"White"	"2106-3"	1360	861895	157.8
	"1999"	"1999"	"40 years"	"40"	"Black or African American"	"2054-5"	496	154702	320.6
	"1999"	"1999"	"40 years"	"40"	"White"	"2106-3"	1500	875172	171.4
	"1999"	"1999"	"41 years"	"41"	"Black or African American"	"2054-5"	575	139719	411.5
	"1999"	"1999"	"41 years"	"41"	"White"	"2106-3"	1653	844290	195.8
	"1999"	"1999"	"42 years"	"42"	"Black or African American"	"2054-5"	589	141123	417.4
	"1999"	"1999"	"42 years"	"42"	"White"	"2106-3"	1699	861423	197.2
	"1999"	"1999"	"43 years"	"43"	"Black or African American"	"2054-5"	657	135507	484.8
	"1999"	"1999"	"43 years"	"43"	"White"	"2106-3"	1885	821989	229.3
	"1999"	"1999"	"44 years"	"44"	"Black or African American"	"2054-5"	697	129316	539.0
	"1999"	"1999"	"44 years"	"44"	"White"	"2106-3"	2065	818821	252.2
	"1999"	"1999"	"45 years"	"45"	"Black or African American"	"2054-5"	723	126159	573.1
	"1999"	"1999"	"45 years"	"45"	"White"	"2106-3"	2266	825070	274.6
	"1999"	"1999"	"46 years"	"46"	"Black or African American"	"2054-5"	737	113610	648.7
	"1999"	"1999"	"46 years"	"46"	"White"	"2106-3"	2311	778959	296.7
	"1999"	"1999"	"47 years"	"47"	"Black or African American"	"2054-5"	775	113662	681.8
	"1999"	"1999"	"47 years"	"47"	"White"	"2106-3"	2368	779611	303.7
	"1999"	"1999"	"48 years"	"48"	"Black or African American"	"2054-5"	758	110044	688.8
	"1999"	"1999"	"48 years"	"48"	"White"	"2106-3"	2559	728957	351.0
	"1999"	"1999"	"49 years"	"49"	"Black or African American"	"2054-5"	833	108829	765.4
	"1999"	"1999"	"49 years"	"49"	"White"	"2106-3"	2650	744222	356.1
	"1999"	"1999"	"50 years"	"50"	"Black or African American"	"2054-5"	881	108196	814.3
	"1999"	"1999"	"50 years"	"50"	"White"	"2106-3"	2840	748328	379.5
	"1999"	"1999"	"51 years"	"51"	"Black or African American"	"2054-5"	841	96373	872.7
	"1999"	"1999"	"51 years"	"51"	"White"	"2106-3"	3082	730538	421.9
	"1999"	"1999"	"52 years"	"52"	"Black or African American"	"2054-5"	855	94449	905.3
	"1999"	"1999"	"52 years"	"52"	"White"	"2106-3"	3635	818704	444.0
	"1999"	"1999"	"53 years"	"53"	"Black or African American"	"2054-5"	796	76231	1044.2
	"1999"	"1999"	"53 years"	"53"	"White"	"2106-3"	3057	561567	544.4
	"1999"	"1999"	"54 years"	"54"	"Black or African American"	"2054-5"	849	80722	1051.8
	"1999"	"1999"	"54 years"	"54"	"White"	"2106-3"	3258	595015	547.5
	"1999"	"1999"	"55 years"	"55"	"Black or African American"	"2054-5"	825	76727	1075.2
	"1999"	"1999"	"55 years"	"55"	"White"	"2106-3"	3778	586021	644.7
	"1999"	"1999"	"56 years"	"56"	"Black or African American"	"2054-5"	1002	72798	1376.4
	"1999"	"1999"	"56 years"	"56"	"White"	"2106-3"	4097	612849	668.5
	"1999"	"1999"	"57 years"	"57"	"Black or African American"	"2054-5"	952	71775	1326.4
	"1999"	"1999"	"57 years"	"57"	"White"	"2106-3"	3953	519560	760.8
	"1999"	"1999"	"58 years"	"58"	"Black or African American"	"2054-5"	955	64286	1485.5
	"1999"	"1999"	"58 years"	"58"	"White"	"2106-3"	4064	495355	820.4
	"1999"	"1999"	"59 years"	"59"	"Black or African American"	"2054-5"	976	64352	1516.7
	"1999"	"1999"	"59 years"	"59"	"White"	"2106-3"	4248	469567	904.7
	"1999"	"1999"	"60 years"	"60"	"Black or African American"	"2054-5"	977	63799	1531.4
	"1999"	"1999"	"60 years"	"60"	"White"	"2106-3"	4330	468530	924.2
	"1999"	"1999"	"61 years"	"61"	"Black or African American"	"2054-5"	1039	58388	1779.5
	"1999"	"1999"	"61 years"	"61"	"White"	"2106-3"	4869	446038	1091.6
	"1999"	"1999"	"62 years"	"62"	"Black or African American"	"2054-5"	1060	55013	1926.8
	"1999"	"1999"	"62 years"	"62"	"White"	"2106-3"	5084	424614	1197.3
	"1999"	"1999"	"63 years"	"63"	"Black or African American"	"2054-5"	1181	55409	2131.4
	"1999"	"1999"	"63 years"	"63"	"White"	"2106-3"	5492	423003	1298.3
	"1999"	"1999"	"64 years"	"64"	"Black or African American"	"2054-5"	1190	54249	2193.6
	"1999"	"1999"	"64 years"	"64"	"White"	"2106-3"	6096	426021	1430.9
	"1999"	"1999"	"65 years"	"65"	"Black or African American"	"2054-5"	1205	52374	2300.8
	"1999"	"1999"	"65 years"	"65"	"White"	"2106-3"	6208	392896	1580.1
	"1999"	"1999"	"66 years"	"66"	"Black or African American"	"2054-5"	1309	49026	2670.0
	"1999"	"1999"	"66 years"	"66"	"White"	"2106-3"	6536	395322	1653.3
	"1999"	"1999"	"67 years"	"67"	"Black or African American"	"2054-5"	1267	48092	2634.5
	"1999"	"1999"	"67 years"	"67"	"White"	"2106-3"	7483	404181	1851.4
	"1999"	"1999"	"68 years"	"68"	"Black or African American"	"2054-5"	1253	44074	2842.9
	"1999"	"1999"	"68 years"	"68"	"White"	"2106-3"	8154	408842	1994.4
	"1999"	"1999"	"69 years"	"69"	"Black or African American"	"2054-5"	1381	42560	3244.8
	"1999"	"1999"	"69 years"	"69"	"White"	"2106-3"	9221	411163	2242.7
	"1999"	"1999"	"70 years"	"70"	"Black or African American"	"2054-5"	1447	43173	3351.6
	"1999"	"1999"	"70 years"	"70"	"White"	"2106-3"	9825	407557	2410.7
	"1999"	"1999"	"71 years"	"71"	"Black or African American"	"2054-5"	1423	38836	3664.1
	"1999"	"1999"	"71 years"	"71"	"White"	"2106-3"	10700	402289	2659.8
	"1999"	"1999"	"72 years"	"72"	"Black or African American"	"2054-5"	1561	37696	4141.0
	"1999"	"1999"	"72 years"	"72"	"White"	"2106-3"	11601	386767	2999.5
	"1999"	"1999"	"73 years"	"73"	"Black or African American"	"2054-5"	1597	35760	4465.9
	"1999"	"1999"	"73 years"	"73"	"White"	"2106-3"	12427	382348	3250.2
	"1999"	"1999"	"74 years"	"74"	"Black or African American"	"2054-5"	1652	34807	4746.2
	"1999"	"1999"	"74 years"	"74"	"White"	"2106-3"	13321	391017	3406.8
	"2000"	"2000"	"< 1 year"	"0"	"Black or African American"	"2054-5"	1788	139135	1285.1
	"2000"	"2000"	"< 1 year"	"0"	"White"	"2106-3"	2959	541883	546.1
	"2000"	"2000"	"1 year"	"1"	"Black or African American"	"2054-5"	95	141486	67.1
	"2000"	"2000"	"1 year"	"1"	"White"	"2106-3"	230	549561	41.9
	"2000"	"2000"	"2 years"	"2"	"Black or African American"	"2054-5"	73	142854	51.1
	"2000"	"2000"	"2 years"	"2"	"White"	"2106-3"	163	548040	29.7
	"2000"	"2000"	"3 years"	"3"	"Black or African American"	"2054-5"	45	144949	31.0
	"2000"	"2000"	"3 years"	"3"	"White"	"2106-3"	136	560882	24.2
	"2000"	"2000"	"4 years"	"4"	"Black or African American"	"2054-5"	41	151527	27.1
	"2000"	"2000"	"4 years"	"4"	"White"	"2106-3"	96	582689	16.5
	"2000"	"2000"	"5 years"	"5"	"Black or African American"	"2054-5"	48	156153	30.7
	"2000"	"2000"	"5 years"	"5"	"White"	"2106-3"	104	590265	17.6
	"2000"	"2000"	"6 years"	"6"	"Black or African American"	"2054-5"	35	161291	21.7
	"2000"	"2000"	"6 years"	"6"	"White"	"2106-3"	81	602288	13.4
	"2000"	"2000"	"7 years"	"7"	"Black or African American"	"2054-5"	28	165936	16.9
	"2000"	"2000"	"7 years"	"7"	"White"	"2106-3"	89	618834	14.4
	"2000"	"2000"	"8 years"	"8"	"Black or African American"	"2054-5"	30	168161	17.8
	"2000"	"2000"	"8 years"	"8"	"White"	"2106-3"	93	639610	14.5
	"2000"	"2000"	"9 years"	"9"	"Black or African American"	"2054-5"	26	171686	15.1
	"2000"	"2000"	"9 years"	"9"	"White"	"2106-3"	73	658188	11.1
	"2000"	"2000"	"10 years"	"10"	"Black or African American"	"2054-5"	36	173392	20.8
	"2000"	"2000"	"10 years"	"10"	"White"	"2106-3"	79	666233	11.9
	"2000"	"2000"	"11 years"	"11"	"Black or African American"	"2054-5"	37	163990	22.6
	"2000"	"2000"	"11 years"	"11"	"White"	"2106-3"	90	647838	13.9
	"2000"	"2000"	"12 years"	"12"	"Black or African American"	"2054-5"	30	160315	18.7
	"2000"	"2000"	"12 years"	"12"	"White"	"2106-3"	124	646198	19.2
	"2000"	"2000"	"13 years"	"13"	"Black or African American"	"2054-5"	42	154389	27.2
	"2000"	"2000"	"13 years"	"13"	"White"	"2106-3"	99	641197	15.4
	"2000"	"2000"	"14 years"	"14"	"Black or African American"	"2054-5"	51	153780	33.2
	"2000"	"2000"	"14 years"	"14"	"White"	"2106-3"	167	646541	25.8
	"2000"	"2000"	"15 years"	"15"	"Black or African American"	"2054-5"	75	149517	50.2
	"2000"	"2000"	"15 years"	"15"	"White"	"2106-3"	193	640264	30.1
	"2000"	"2000"	"16 years"	"16"	"Black or African American"	"2054-5"	76	147314	51.6
	"2000"	"2000"	"16 years"	"16"	"White"	"2106-3"	295	628735	46.9
	"2000"	"2000"	"17 years"	"17"	"Black or African American"	"2054-5"	121	149150	81.1
	"2000"	"2000"	"17 years"	"17"	"White"	"2106-3"	360	633674	56.8
	"2000"	"2000"	"18 years"	"18"	"Black or African American"	"2054-5"	156	145274	107.4
	"2000"	"2000"	"18 years"	"18"	"White"	"2106-3"	457	626773	72.9
	"2000"	"2000"	"19 years"	"19"	"Black or African American"	"2054-5"	183	144417	126.7
	"2000"	"2000"	"19 years"	"19"	"White"	"2106-3"	478	634959	75.3
	"2000"	"2000"	"20 years"	"20"	"Black or African American"	"2054-5"	201	141803	141.7
	"2000"	"2000"	"20 years"	"20"	"White"	"2106-3"	495	614299	80.6
	"2000"	"2000"	"21 years"	"21"	"Black or African American"	"2054-5"	217	134220	161.7
	"2000"	"2000"	"21 years"	"21"	"White"	"2106-3"	497	580895	85.6
	"2000"	"2000"	"22 years"	"22"	"Black or African American"	"2054-5"	194	129370	150.0
	"2000"	"2000"	"22 years"	"22"	"White"	"2106-3"	468	563912	83.0
	"2000"	"2000"	"23 years"	"23"	"Black or African American"	"2054-5"	187	126030	148.4
	"2000"	"2000"	"23 years"	"23"	"White"	"2106-3"	400	552652	72.4
	"2000"	"2000"	"24 years"	"24"	"Black or African American"	"2054-5"	180	124432	144.7
	"2000"	"2000"	"24 years"	"24"	"White"	"2106-3"	407	549750	74.0
	"2000"	"2000"	"25 years"	"25"	"Black or African American"	"2054-5"	197	125352	157.2
	"2000"	"2000"	"25 years"	"25"	"White"	"2106-3"	399	573375	69.6
	"2000"	"2000"	"26 years"	"26"	"Black or African American"	"2054-5"	189	122006	154.9
	"2000"	"2000"	"26 years"	"26"	"White"	"2106-3"	442	553604	79.8
	"2000"	"2000"	"27 years"	"27"	"Black or African American"	"2054-5"	225	128046	175.7
	"2000"	"2000"	"27 years"	"27"	"White"	"2106-3"	433	583691	74.2
	"2000"	"2000"	"28 years"	"28"	"Black or African American"	"2054-5"	205	132099	155.2
	"2000"	"2000"	"28 years"	"28"	"White"	"2106-3"	459	632895	72.5
	"2000"	"2000"	"29 years"	"29"	"Black or African American"	"2054-5"	258	143875	179.3
	"2000"	"2000"	"29 years"	"29"	"White"	"2106-3"	530	696187	76.1
	"2000"	"2000"	"30 years"	"30"	"Black or African American"	"2054-5"	240	146683	163.6
	"2000"	"2000"	"30 years"	"30"	"White"	"2106-3"	535	722369	74.1
	"2000"	"2000"	"31 years"	"31"	"Black or African American"	"2054-5"	269	133832	201.0
	"2000"	"2000"	"31 years"	"31"	"White"	"2106-3"	629	675680	93.1
	"2000"	"2000"	"32 years"	"32"	"Black or African American"	"2054-5"	256	135561	188.8
	"2000"	"2000"	"32 years"	"32"	"White"	"2106-3"	631	674097	93.6
	"2000"	"2000"	"33 years"	"33"	"Black or African American"	"2054-5"	296	137291	215.6
	"2000"	"2000"	"33 years"	"33"	"White"	"2106-3"	724	686635	105.4
	"2000"	"2000"	"34 years"	"34"	"Black or African American"	"2054-5"	312	146105	213.5
	"2000"	"2000"	"34 years"	"34"	"White"	"2106-3"	773	715194	108.1
	"2000"	"2000"	"35 years"	"35"	"Black or African American"	"2054-5"	330	157914	209.0
	"2000"	"2000"	"35 years"	"35"	"White"	"2106-3"	927	790249	117.3
	"2000"	"2000"	"36 years"	"36"	"Black or African American"	"2054-5"	371	151326	245.2
	"2000"	"2000"	"36 years"	"36"	"White"	"2106-3"	1046	798872	130.9
	"2000"	"2000"	"37 years"	"37"	"Black or African American"	"2054-5"	392	151263	259.2
	"2000"	"2000"	"37 years"	"37"	"White"	"2106-3"	1074	810095	132.6
	"2000"	"2000"	"38 years"	"38"	"Black or African American"	"2054-5"	451	149585	301.5
	"2000"	"2000"	"38 years"	"38"	"White"	"2106-3"	1219	831715	146.6
	"2000"	"2000"	"39 years"	"39"	"Black or African American"	"2054-5"	420	152783	274.9
	"2000"	"2000"	"39 years"	"39"	"White"	"2106-3"	1334	848387	157.2
	"2000"	"2000"	"40 years"	"40"	"Black or African American"	"2054-5"	524	157560	332.6
	"2000"	"2000"	"40 years"	"40"	"White"	"2106-3"	1522	876851	173.6
	"2000"	"2000"	"41 years"	"41"	"Black or African American"	"2054-5"	563	143287	392.9
	"2000"	"2000"	"41 years"	"41"	"White"	"2106-3"	1631	838332	194.6
	"2000"	"2000"	"42 years"	"42"	"Black or African American"	"2054-5"	608	143046	425.0
	"2000"	"2000"	"42 years"	"42"	"White"	"2106-3"	1784	861492	207.1
	"2000"	"2000"	"43 years"	"43"	"Black or African American"	"2054-5"	651	137895	472.1
	"2000"	"2000"	"43 years"	"43"	"White"	"2106-3"	1941	838557	231.5
	"2000"	"2000"	"44 years"	"44"	"Black or African American"	"2054-5"	646	132590	487.2
	"2000"	"2000"	"44 years"	"44"	"White"	"2106-3"	2126	821729	258.7
	"2000"	"2000"	"45 years"	"45"	"Black or African American"	"2054-5"	740	133389	554.8
	"2000"	"2000"	"45 years"	"45"	"White"	"2106-3"	2148	835813	257.0
	"2000"	"2000"	"46 years"	"46"	"Black or African American"	"2054-5"	681	118750	573.5
	"2000"	"2000"	"46 years"	"46"	"White"	"2106-3"	2303	794014	290.0
	"2000"	"2000"	"47 years"	"47"	"Black or African American"	"2054-5"	773	115733	667.9
	"2000"	"2000"	"47 years"	"47"	"White"	"2106-3"	2514	788660	318.8
	"2000"	"2000"	"48 years"	"48"	"Black or African American"	"2054-5"	836	110522	756.4
	"2000"	"2000"	"48 years"	"48"	"White"	"2106-3"	2664	763898	348.7
	"2000"	"2000"	"49 years"	"49"	"Black or African American"	"2054-5"	885	110812	798.6
	"2000"	"2000"	"49 years"	"49"	"White"	"2106-3"	2696	735663	366.5
	"2000"	"2000"	"50 years"	"50"	"Black or African American"	"2054-5"	883	112908	782.1
	"2000"	"2000"	"50 years"	"50"	"White"	"2106-3"	2949	751582	392.4
	"2000"	"2000"	"51 years"	"51"	"Black or African American"	"2054-5"	897	100701	890.8
	"2000"	"2000"	"51 years"	"51"	"White"	"2106-3"	3060	721740	424.0
	"2000"	"2000"	"52 years"	"52"	"Black or African American"	"2054-5"	923	96992	951.6
	"2000"	"2000"	"52 years"	"52"	"White"	"2106-3"	3480	757609	459.3
	"2000"	"2000"	"53 years"	"53"	"Black or African American"	"2054-5"	884	89573	986.9
	"2000"	"2000"	"53 years"	"53"	"White"	"2106-3"	3856	760791	506.8
	"2000"	"2000"	"54 years"	"54"	"Black or African American"	"2054-5"	780	77663	1004.3
	"2000"	"2000"	"54 years"	"54"	"White"	"2106-3"	3293	569767	578.0
	"2000"	"2000"	"55 years"	"55"	"Black or African American"	"2054-5"	898	78442	1144.8
	"2000"	"2000"	"55 years"	"55"	"White"	"2106-3"	3610	580951	621.4
	"2000"	"2000"	"56 years"	"56"	"Black or African American"	"2054-5"	929	74551	1246.1
	"2000"	"2000"	"56 years"	"56"	"White"	"2106-3"	3866	581675	664.6
	"2000"	"2000"	"57 years"	"57"	"Black or African American"	"2054-5"	928	73136	1268.9
	"2000"	"2000"	"57 years"	"57"	"White"	"2106-3"	4344	593527	731.9
	"2000"	"2000"	"58 years"	"58"	"Black or African American"	"2054-5"	958	67009	1429.7
	"2000"	"2000"	"58 years"	"58"	"White"	"2106-3"	4210	516197	815.6
	"2000"	"2000"	"59 years"	"59"	"Black or African American"	"2054-5"	1001	65171	1536.0
	"2000"	"2000"	"59 years"	"59"	"White"	"2106-3"	4385	480618	912.4
	"2000"	"2000"	"60 years"	"60"	"Black or African American"	"2054-5"	1026	65828	1558.6
	"2000"	"2000"	"60 years"	"60"	"White"	"2106-3"	4411	468203	942.1
	"2000"	"2000"	"61 years"	"61"	"Black or African American"	"2054-5"	1001	58986	1697.0
	"2000"	"2000"	"61 years"	"61"	"White"	"2106-3"	4879	452035	1079.3
	"2000"	"2000"	"62 years"	"62"	"Black or African American"	"2054-5"	1134	58584	1935.7
	"2000"	"2000"	"62 years"	"62"	"White"	"2106-3"	5199	442221	1175.7
	"2000"	"2000"	"63 years"	"63"	"Black or African American"	"2054-5"	1093	54778	1995.3
	"2000"	"2000"	"63 years"	"63"	"White"	"2106-3"	5419	417860	1296.8
	"2000"	"2000"	"64 years"	"64"	"Black or African American"	"2054-5"	1154	54537	2116.0
	"2000"	"2000"	"64 years"	"64"	"White"	"2106-3"	5770	414419	1392.3
	"2000"	"2000"	"65 years"	"65"	"Black or African American"	"2054-5"	1235	54590	2262.3
	"2000"	"2000"	"65 years"	"65"	"White"	"2106-3"	6163	416327	1480.3
	"2000"	"2000"	"66 years"	"66"	"Black or African American"	"2054-5"	1186	48199	2460.6
	"2000"	"2000"	"66 years"	"66"	"White"	"2106-3"	6498	384586	1689.6
	"2000"	"2000"	"67 years"	"67"	"Black or African American"	"2054-5"	1305	48355	2698.8
	"2000"	"2000"	"67 years"	"67"	"White"	"2106-3"	7081	393679	1798.7
	"2000"	"2000"	"68 years"	"68"	"Black or African American"	"2054-5"	1309	43177	3031.7
	"2000"	"2000"	"68 years"	"68"	"White"	"2106-3"	7880	395759	1991.1
	"2000"	"2000"	"69 years"	"69"	"Black or African American"	"2054-5"	1338	43360	3085.8
	"2000"	"2000"	"69 years"	"69"	"White"	"2106-3"	8556	403317	2121.4
	"2000"	"2000"	"70 years"	"70"	"Black or African American"	"2054-5"	1484	43458	3414.8
	"2000"	"2000"	"70 years"	"70"	"White"	"2106-3"	9393	406202	2312.4
	"2000"	"2000"	"71 years"	"71"	"Black or African American"	"2054-5"	1434	38966	3680.1
	"2000"	"2000"	"71 years"	"71"	"White"	"2106-3"	10075	387997	2596.7
	"2000"	"2000"	"72 years"	"72"	"Black or African American"	"2054-5"	1492	38556	3869.7
	"2000"	"2000"	"72 years"	"72"	"White"	"2106-3"	11158	393128	2838.3
	"2000"	"2000"	"73 years"	"73"	"Black or African American"	"2054-5"	1497	36255	4129.1
	"2000"	"2000"	"73 years"	"73"	"White"	"2106-3"	11795	383512	3075.5
	"2000"	"2000"	"74 years"	"74"	"Black or African American"	"2054-5"	1572	36073	4357.8
	"2000"	"2000"	"74 years"	"74"	"White"	"2106-3"	12583	378957	3320.4
	"2001"	"2001"	"< 1 year"	"0"	"Black or African American"	"2054-5"	1688	143035	1180.1
	"2001"	"2001"	"< 1 year"	"0"	"White"	"2106-3"	2943	556512	528.8
	"2001"	"2001"	"1 year"	"1"	"Black or African American"	"2054-5"	123	138862	88.6
	"2001"	"2001"	"1 year"	"1"	"White"	"2106-3"	244	541152	45.1
	"2001"	"2001"	"2 years"	"2"	"Black or African American"	"2054-5"	61	138847	43.9
	"2001"	"2001"	"2 years"	"2"	"White"	"2106-3"	188	541064	34.7
	"2001"	"2001"	"3 years"	"3"	"Black or African American"	"2054-5"	44	141552	31.1
	"2001"	"2001"	"3 years"	"3"	"White"	"2106-3"	145	545067	26.6
	"2001"	"2001"	"4 years"	"4"	"Black or African American"	"2054-5"	42	144231	29.1
	"2001"	"2001"	"4 years"	"4"	"White"	"2106-3"	109	553732	19.7
	"2001"	"2001"	"5 years"	"5"	"Black or African American"	"2054-5"	26	148541	17.5
	"2001"	"2001"	"5 years"	"5"	"White"	"2106-3"	87	573954	15.2
	"2001"	"2001"	"6 years"	"6"	"Black or African American"	"2054-5"	35	154495	22.7
	"2001"	"2001"	"6 years"	"6"	"White"	"2106-3"	95	584747	16.2
	"2001"	"2001"	"7 years"	"7"	"Black or African American"	"2054-5"	23	159328	14.4
	"2001"	"2001"	"7 years"	"7"	"White"	"2106-3"	80	594697	13.5
	"2001"	"2001"	"8 years"	"8"	"Black or African American"	"2054-5"	34	164350	20.7
