"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Race"	"Race Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"23 years"	"23"	"White"	"2106-3"	118	169828	69.5
	"1999"	"1999"	"24 years"	"24"	"Black or African American"	"2054-5"	139	73580	188.9
	"1999"	"1999"	"24 years"	"24"	"White"	"2106-3"	120	183899	65.3
	"1999"	"1999"	"25 years"	"25"	"Black or African American"	"2054-5"	110	74434	147.8
	"1999"	"1999"	"25 years"	"25"	"White"	"2106-3"	135	187228	72.1
	"1999"	"1999"	"26 years"	"26"	"Black or African American"	"2054-5"	113	75447	149.8
	"1999"	"1999"	"26 years"	"26"	"White"	"2106-3"	116	189564	61.2
	"1999"	"1999"	"27 years"	"27"	"Black or African American"	"2054-5"	137	80422	170.4
	"1999"	"1999"	"27 years"	"27"	"White"	"2106-3"	138	206076	67.0
	"1999"	"1999"	"28 years"	"28"	"Black or African American"	"2054-5"	164	82530	198.7
	"1999"	"1999"	"28 years"	"28"	"White"	"2106-3"	160	223198	71.7
	"1999"	"1999"	"29 years"	"29"	"Black or African American"	"2054-5"	171	83293	205.3
	"1999"	"1999"	"29 years"	"29"	"White"	"2106-3"	188	228683	82.2
	"1999"	"1999"	"30 years"	"30"	"Black or African American"	"2054-5"	155	82234	188.5
	"1999"	"1999"	"30 years"	"30"	"White"	"2106-3"	163	230640	70.7
	"1999"	"1999"	"31 years"	"31"	"Black or African American"	"2054-5"	174	78956	220.4
	"1999"	"1999"	"31 years"	"31"	"White"	"2106-3"	210	211714	99.2
	"1999"	"1999"	"32 years"	"32"	"Black or African American"	"2054-5"	183	79955	228.9
	"1999"	"1999"	"32 years"	"32"	"White"	"2106-3"	210	218243	96.2
	"1999"	"1999"	"33 years"	"33"	"Black or African American"	"2054-5"	192	82505	232.7
	"1999"	"1999"	"33 years"	"33"	"White"	"2106-3"	237	216740	109.3
	"1999"	"1999"	"34 years"	"34"	"Black or African American"	"2054-5"	225	85820	262.2
	"1999"	"1999"	"34 years"	"34"	"White"	"2106-3"	268	231655	115.7
	"1999"	"1999"	"35 years"	"35"	"Black or African American"	"2054-5"	251	89761	279.6
	"1999"	"1999"	"35 years"	"35"	"White"	"2106-3"	304	248960	122.1
	"1999"	"1999"	"36 years"	"36"	"Black or African American"	"2054-5"	268	86854	308.6
	"1999"	"1999"	"36 years"	"36"	"White"	"2106-3"	315	243508	129.4
	"1999"	"1999"	"37 years"	"37"	"Black or African American"	"2054-5"	289	87265	331.2
	"1999"	"1999"	"37 years"	"37"	"White"	"2106-3"	367	248919	147.4
	"1999"	"1999"	"38 years"	"38"	"Black or African American"	"2054-5"	300	84731	354.1
	"1999"	"1999"	"38 years"	"38"	"White"	"2106-3"	419	245614	170.6
	"1999"	"1999"	"39 years"	"39"	"Black or African American"	"2054-5"	321	89189	359.9
	"1999"	"1999"	"39 years"	"39"	"White"	"2106-3"	441	250370	176.1
	"1999"	"1999"	"40 years"	"40"	"Black or African American"	"2054-5"	358	89981	397.9
	"1999"	"1999"	"40 years"	"40"	"White"	"2106-3"	485	255946	189.5
	"1999"	"1999"	"41 years"	"41"	"Black or African American"	"2054-5"	367	81116	452.4
	"1999"	"1999"	"41 years"	"41"	"White"	"2106-3"	526	243322	216.2
	"1999"	"1999"	"42 years"	"42"	"Black or African American"	"2054-5"	402	82754	485.8
	"1999"	"1999"	"42 years"	"42"	"White"	"2106-3"	547	249110	219.6
	"1999"	"1999"	"43 years"	"43"	"Black or African American"	"2054-5"	432	78094	553.2
	"1999"	"1999"	"43 years"	"43"	"White"	"2106-3"	614	236170	260.0
	"1999"	"1999"	"44 years"	"44"	"Black or African American"	"2054-5"	437	76062	574.5
	"1999"	"1999"	"44 years"	"44"	"White"	"2106-3"	687	235887	291.2
	"1999"	"1999"	"45 years"	"45"	"Black or African American"	"2054-5"	454	74434	609.9
	"1999"	"1999"	"45 years"	"45"	"White"	"2106-3"	722	238891	302.2
	"1999"	"1999"	"46 years"	"46"	"Black or African American"	"2054-5"	468	66216	706.8
	"1999"	"1999"	"46 years"	"46"	"White"	"2106-3"	798	222155	359.2
	"1999"	"1999"	"47 years"	"47"	"Black or African American"	"2054-5"	446	67011	665.6
	"1999"	"1999"	"47 years"	"47"	"White"	"2106-3"	749	222049	337.3
	"1999"	"1999"	"48 years"	"48"	"Black or African American"	"2054-5"	507	64141	790.4
	"1999"	"1999"	"48 years"	"48"	"White"	"2106-3"	814	209316	388.9
	"1999"	"1999"	"49 years"	"49"	"Black or African American"	"2054-5"	532	65446	812.9
	"1999"	"1999"	"49 years"	"49"	"White"	"2106-3"	838	214658	390.4
	"1999"	"1999"	"50 years"	"50"	"Black or African American"	"2054-5"	496	64047	774.4
	"1999"	"1999"	"50 years"	"50"	"White"	"2106-3"	844	216758	389.4
	"1999"	"1999"	"51 years"	"51"	"Black or African American"	"2054-5"	500	56687	882.0
	"1999"	"1999"	"51 years"	"51"	"White"	"2106-3"	915	209109	437.6
	"1999"	"1999"	"52 years"	"52"	"Black or African American"	"2054-5"	523	55951	934.7
	"1999"	"1999"	"52 years"	"52"	"White"	"2106-3"	1053	235566	447.0
	"1999"	"1999"	"53 years"	"53"	"Black or African American"	"2054-5"	488	44680	1092.2
	"1999"	"1999"	"53 years"	"53"	"White"	"2106-3"	904	160397	563.6
	"1999"	"1999"	"54 years"	"54"	"Black or African American"	"2054-5"	517	48161	1073.5
	"1999"	"1999"	"54 years"	"54"	"White"	"2106-3"	973	174253	558.4
	"1999"	"1999"	"55 years"	"55"	"Black or African American"	"2054-5"	537	46116	1164.5
	"1999"	"1999"	"55 years"	"55"	"White"	"2106-3"	1087	168747	644.2
	"1999"	"1999"	"56 years"	"56"	"Black or African American"	"2054-5"	589	43336	1359.1
	"1999"	"1999"	"56 years"	"56"	"White"	"2106-3"	1184	174133	679.9
	"1999"	"1999"	"57 years"	"57"	"Black or African American"	"2054-5"	541	42737	1265.9
	"1999"	"1999"	"57 years"	"57"	"White"	"2106-3"	1136	148622	764.4
	"1999"	"1999"	"58 years"	"58"	"Black or African American"	"2054-5"	574	37856	1516.3
	"1999"	"1999"	"58 years"	"58"	"White"	"2106-3"	1182	143012	826.5
	"1999"	"1999"	"59 years"	"59"	"Black or African American"	"2054-5"	627	38421	1631.9
	"1999"	"1999"	"59 years"	"59"	"White"	"2106-3"	1217	134689	903.6
	"1999"	"1999"	"60 years"	"60"	"Black or African American"	"2054-5"	648	38607	1678.5
	"1999"	"1999"	"60 years"	"60"	"White"	"2106-3"	1324	137054	966.0
	"1999"	"1999"	"61 years"	"61"	"Black or African American"	"2054-5"	661	35314	1871.8
	"1999"	"1999"	"61 years"	"61"	"White"	"2106-3"	1362	128617	1059.0
	"1999"	"1999"	"62 years"	"62"	"Black or African American"	"2054-5"	658	33550	1961.3
	"1999"	"1999"	"62 years"	"62"	"White"	"2106-3"	1471	122396	1201.8
	"1999"	"1999"	"63 years"	"63"	"Black or African American"	"2054-5"	676	33414	2023.1
	"1999"	"1999"	"63 years"	"63"	"White"	"2106-3"	1552	120603	1286.9
	"1999"	"1999"	"64 years"	"64"	"Black or African American"	"2054-5"	783	32954	2376.0
	"1999"	"1999"	"64 years"	"64"	"White"	"2106-3"	1739	122255	1422.4
	"1999"	"1999"	"65 years"	"65"	"Black or African American"	"2054-5"	747	31490	2372.2
	"1999"	"1999"	"65 years"	"65"	"White"	"2106-3"	1815	112804	1609.0
	"1999"	"1999"	"66 years"	"66"	"Black or African American"	"2054-5"	804	29379	2736.6
	"1999"	"1999"	"66 years"	"66"	"White"	"2106-3"	1888	113133	1668.8
	"1999"	"1999"	"67 years"	"67"	"Black or African American"	"2054-5"	714	28544	2501.4
	"1999"	"1999"	"67 years"	"67"	"White"	"2106-3"	2085	115228	1809.5
	"1999"	"1999"	"68 years"	"68"	"Black or African American"	"2054-5"	734	25350	2895.5
	"1999"	"1999"	"68 years"	"68"	"White"	"2106-3"	2329	117683	1979.0
	"1999"	"1999"	"69 years"	"69"	"Black or African American"	"2054-5"	809	25080	3225.7
	"1999"	"1999"	"69 years"	"69"	"White"	"2106-3"	2592	119101	2176.3
	"1999"	"1999"	"70 years"	"70"	"Black or African American"	"2054-5"	888	24956	3558.3
	"1999"	"1999"	"70 years"	"70"	"White"	"2106-3"	2809	119537	2349.9
	"1999"	"1999"	"71 years"	"71"	"Black or African American"	"2054-5"	839	22616	3709.8
	"1999"	"1999"	"71 years"	"71"	"White"	"2106-3"	3046	116734	2609.4
	"1999"	"1999"	"72 years"	"72"	"Black or African American"	"2054-5"	911	21617	4214.3
	"1999"	"1999"	"72 years"	"72"	"White"	"2106-3"	3379	112587	3001.2
	"1999"	"1999"	"73 years"	"73"	"Black or African American"	"2054-5"	906	20652	4387.0
	"1999"	"1999"	"73 years"	"73"	"White"	"2106-3"	3566	112278	3176.0
	"1999"	"1999"	"74 years"	"74"	"Black or African American"	"2054-5"	937	19523	4799.5
	"1999"	"1999"	"74 years"	"74"	"White"	"2106-3"	3960	116156	3409.2
	"2000"	"2000"	"< 1 year"	"0"	"Black or African American"	"2054-5"	1124	83442	1347.0
	"2000"	"2000"	"< 1 year"	"0"	"White"	"2106-3"	837	157816	530.4
	"2000"	"2000"	"1 year"	"1"	"Black or African American"	"2054-5"	62	84935	73.0
	"2000"	"2000"	"1 year"	"1"	"White"	"2106-3"	79	158402	49.9
	"2000"	"2000"	"2 years"	"2"	"Black or African American"	"2054-5"	49	85785	57.1
	"2000"	"2000"	"2 years"	"2"	"White"	"2106-3"	42	155942	26.9
	"2000"	"2000"	"3 years"	"3"	"Black or African American"	"2054-5"	31	88297	35.1
	"2000"	"2000"	"3 years"	"3"	"White"	"2106-3"	37	159002	23.3
	"2000"	"2000"	"4 years"	"4"	"Black or African American"	"2054-5"	27	91878	29.4
	"2000"	"2000"	"4 years"	"4"	"White"	"2106-3"	23	162594	14.1
	"2000"	"2000"	"5 years"	"5"	"Black or African American"	"2054-5"	23	95689	24.0
	"2000"	"2000"	"5 years"	"5"	"White"	"2106-3"	22	164089	13.4
	"2000"	"2000"	"6 years"	"6"	"Black or African American"	"2054-5"	22	97872	22.5
	"2000"	"2000"	"6 years"	"6"	"White"	"2106-3"	21	165519	12.7
	"2000"	"2000"	"7 years"	"7"	"Black or African American"	"2054-5"	27	100695	26.8
	"2000"	"2000"	"7 years"	"7"	"White"	"2106-3"	15	168360	Unreliable
	"2000"	"2000"	"8 years"	"8"	"Black or African American"	"2054-5"	18	100800	Unreliable
	"2000"	"2000"	"8 years"	"8"	"White"	"2106-3"	15	172605	Unreliable
	"2000"	"2000"	"9 years"	"9"	"Black or African American"	"2054-5"	25	103314	24.2
	"2000"	"2000"	"9 years"	"9"	"White"	"2106-3"	17	177778	Unreliable
	"2000"	"2000"	"10 years"	"10"	"Black or African American"	"2054-5"	22	104117	21.1
	"2000"	"2000"	"10 years"	"10"	"White"	"2106-3"	19	179089	Unreliable
	"2000"	"2000"	"11 years"	"11"	"Black or African American"	"2054-5"	23	98329	23.4
	"2000"	"2000"	"11 years"	"11"	"White"	"2106-3"	12	172794	Unreliable
	"2000"	"2000"	"12 years"	"12"	"Black or African American"	"2054-5"	22	95298	23.1
	"2000"	"2000"	"12 years"	"12"	"White"	"2106-3"	27	171432	15.7
	"2000"	"2000"	"13 years"	"13"	"Black or African American"	"2054-5"	27	92288	29.3
	"2000"	"2000"	"13 years"	"13"	"White"	"2106-3"	23	168396	13.7
	"2000"	"2000"	"14 years"	"14"	"Black or African American"	"2054-5"	26	91949	28.3
	"2000"	"2000"	"14 years"	"14"	"White"	"2106-3"	46	168998	27.2
	"2000"	"2000"	"15 years"	"15"	"Black or African American"	"2054-5"	61	90578	67.3
	"2000"	"2000"	"15 years"	"15"	"White"	"2106-3"	56	166687	33.6
	"2000"	"2000"	"16 years"	"16"	"Black or African American"	"2054-5"	62	88155	70.3
	"2000"	"2000"	"16 years"	"16"	"White"	"2106-3"	68	163310	41.6
	"2000"	"2000"	"17 years"	"17"	"Black or African American"	"2054-5"	77	88654	86.9
	"2000"	"2000"	"17 years"	"17"	"White"	"2106-3"	82	164127	50.0
	"2000"	"2000"	"18 years"	"18"	"Black or African American"	"2054-5"	107	83696	127.8
	"2000"	"2000"	"18 years"	"18"	"White"	"2106-3"	110	161871	68.0
	"2000"	"2000"	"19 years"	"19"	"Black or African American"	"2054-5"	145	81350	178.2
	"2000"	"2000"	"19 years"	"19"	"White"	"2106-3"	112	163527	68.5
	"2000"	"2000"	"20 years"	"20"	"Black or African American"	"2054-5"	119	80415	148.0
	"2000"	"2000"	"20 years"	"20"	"White"	"2106-3"	120	162525	73.8
	"2000"	"2000"	"21 years"	"21"	"Black or African American"	"2054-5"	150	75381	199.0
	"2000"	"2000"	"21 years"	"21"	"White"	"2106-3"	160	157239	101.8
	"2000"	"2000"	"22 years"	"22"	"Black or African American"	"2054-5"	118	73181	161.2
	"2000"	"2000"	"22 years"	"22"	"White"	"2106-3"	136	164020	82.9
	"2000"	"2000"	"23 years"	"23"	"Black or African American"	"2054-5"	146	73631	198.3
	"2000"	"2000"	"23 years"	"23"	"White"	"2106-3"	119	175054	68.0
	"2000"	"2000"	"24 years"	"24"	"Black or African American"	"2054-5"	145	73605	197.0
	"2000"	"2000"	"24 years"	"24"	"White"	"2106-3"	137	180927	75.7
	"2000"	"2000"	"25 years"	"25"	"Black or African American"	"2054-5"	147	74758	196.6
	"2000"	"2000"	"25 years"	"25"	"White"	"2106-3"	126	192290	65.5
	"2000"	"2000"	"26 years"	"26"	"Black or African American"	"2054-5"	139	73361	189.5
	"2000"	"2000"	"26 years"	"26"	"White"	"2106-3"	138	185096	74.6
	"2000"	"2000"	"27 years"	"27"	"Black or African American"	"2054-5"	139	77601	179.1
	"2000"	"2000"	"27 years"	"27"	"White"	"2106-3"	136	193500	70.3
	"2000"	"2000"	"28 years"	"28"	"Black or African American"	"2054-5"	140	80666	173.6
	"2000"	"2000"	"28 years"	"28"	"White"	"2106-3"	137	207794	65.9
	"2000"	"2000"	"29 years"	"29"	"Black or African American"	"2054-5"	171	85248	200.6
	"2000"	"2000"	"29 years"	"29"	"White"	"2106-3"	178	226310	78.7
	"2000"	"2000"	"30 years"	"30"	"Black or African American"	"2054-5"	182	84844	214.5
	"2000"	"2000"	"30 years"	"30"	"White"	"2106-3"	173	234597	73.7
	"2000"	"2000"	"31 years"	"31"	"Black or African American"	"2054-5"	157	77260	203.2
	"2000"	"2000"	"31 years"	"31"	"White"	"2106-3"	197	212872	92.5
	"2000"	"2000"	"32 years"	"32"	"Black or African American"	"2054-5"	190	78289	242.7
	"2000"	"2000"	"32 years"	"32"	"White"	"2106-3"	191	209509	91.2
	"2000"	"2000"	"33 years"	"33"	"Black or African American"	"2054-5"	207	78969	262.1
	"2000"	"2000"	"33 years"	"33"	"White"	"2106-3"	222	209071	106.2
	"2000"	"2000"	"34 years"	"34"	"Black or African American"	"2054-5"	205	83197	246.4
	"2000"	"2000"	"34 years"	"34"	"White"	"2106-3"	233	214351	108.7
	"2000"	"2000"	"35 years"	"35"	"Black or African American"	"2054-5"	229	89055	257.1
	"2000"	"2000"	"35 years"	"35"	"White"	"2106-3"	277	237899	116.4
	"2000"	"2000"	"36 years"	"36"	"Black or African American"	"2054-5"	250	85398	292.7
	"2000"	"2000"	"36 years"	"36"	"White"	"2106-3"	327	236437	138.3
	"2000"	"2000"	"37 years"	"37"	"Black or African American"	"2054-5"	265	85341	310.5
	"2000"	"2000"	"37 years"	"37"	"White"	"2106-3"	366	238235	153.6
	"2000"	"2000"	"38 years"	"38"	"Black or African American"	"2054-5"	286	85573	334.2
	"2000"	"2000"	"38 years"	"38"	"White"	"2106-3"	385	243465	158.1
	"2000"	"2000"	"39 years"	"39"	"Black or African American"	"2054-5"	292	87858	332.4
	"2000"	"2000"	"39 years"	"39"	"White"	"2106-3"	443	245533	180.4
	"2000"	"2000"	"40 years"	"40"	"Black or African American"	"2054-5"	347	91059	381.1
	"2000"	"2000"	"40 years"	"40"	"White"	"2106-3"	503	256191	196.3
	"2000"	"2000"	"41 years"	"41"	"Black or African American"	"2054-5"	368	82551	445.8
	"2000"	"2000"	"41 years"	"41"	"White"	"2106-3"	544	241076	225.7
	"2000"	"2000"	"42 years"	"42"	"Black or African American"	"2054-5"	400	83356	479.9
	"2000"	"2000"	"42 years"	"42"	"White"	"2106-3"	543	247906	219.0
	"2000"	"2000"	"43 years"	"43"	"Black or African American"	"2054-5"	434	79934	542.9
	"2000"	"2000"	"43 years"	"43"	"White"	"2106-3"	607	240483	252.4
	"2000"	"2000"	"44 years"	"44"	"Black or African American"	"2054-5"	451	77058	585.3
	"2000"	"2000"	"44 years"	"44"	"White"	"2106-3"	689	235409	292.7
	"2000"	"2000"	"45 years"	"45"	"Black or African American"	"2054-5"	493	77806	633.6
	"2000"	"2000"	"45 years"	"45"	"White"	"2106-3"	697	241750	288.3
	"2000"	"2000"	"46 years"	"46"	"Black or African American"	"2054-5"	462	69329	666.4
	"2000"	"2000"	"46 years"	"46"	"White"	"2106-3"	713	225828	315.7
	"2000"	"2000"	"47 years"	"47"	"Black or African American"	"2054-5"	473	67784	697.8
	"2000"	"2000"	"47 years"	"47"	"White"	"2106-3"	771	223660	344.7
	"2000"	"2000"	"48 years"	"48"	"Black or African American"	"2054-5"	468	65014	719.8
	"2000"	"2000"	"48 years"	"48"	"White"	"2106-3"	772	218216	353.8
	"2000"	"2000"	"49 years"	"49"	"Black or African American"	"2054-5"	570	65941	864.4
	"2000"	"2000"	"49 years"	"49"	"White"	"2106-3"	807	210878	382.7
	"2000"	"2000"	"50 years"	"50"	"Black or African American"	"2054-5"	573	66968	855.6
	"2000"	"2000"	"50 years"	"50"	"White"	"2106-3"	926	217098	426.5
	"2000"	"2000"	"51 years"	"51"	"Black or African American"	"2054-5"	555	58966	941.2
	"2000"	"2000"	"51 years"	"51"	"White"	"2106-3"	927	206640	448.6
	"2000"	"2000"	"52 years"	"52"	"Black or African American"	"2054-5"	551	57134	964.4
	"2000"	"2000"	"52 years"	"52"	"White"	"2106-3"	1014	217503	466.2
	"2000"	"2000"	"53 years"	"53"	"Black or African American"	"2054-5"	568	53067	1070.3
	"2000"	"2000"	"53 years"	"53"	"White"	"2106-3"	1161	216390	536.5
	"2000"	"2000"	"54 years"	"54"	"Black or African American"	"2054-5"	467	46259	1009.5
	"2000"	"2000"	"54 years"	"54"	"White"	"2106-3"	963	165420	582.2
	"2000"	"2000"	"55 years"	"55"	"Black or African American"	"2054-5"	547	46714	1171.0
	"2000"	"2000"	"55 years"	"55"	"White"	"2106-3"	1029	166929	616.4
	"2000"	"2000"	"56 years"	"56"	"Black or African American"	"2054-5"	588	44082	1333.9
	"2000"	"2000"	"56 years"	"56"	"White"	"2106-3"	1103	164770	669.4
	"2000"	"2000"	"57 years"	"57"	"Black or African American"	"2054-5"	517	43444	1190.0
	"2000"	"2000"	"57 years"	"57"	"White"	"2106-3"	1284	168650	761.3
	"2000"	"2000"	"58 years"	"58"	"Black or African American"	"2054-5"	581	40208	1445.0
	"2000"	"2000"	"58 years"	"58"	"White"	"2106-3"	1183	148562	796.3
	"2000"	"2000"	"59 years"	"59"	"Black or African American"	"2054-5"	599	38561	1553.4
	"2000"	"2000"	"59 years"	"59"	"White"	"2106-3"	1265	137148	922.4
	"2000"	"2000"	"60 years"	"60"	"Black or African American"	"2054-5"	618	39507	1564.3
	"2000"	"2000"	"60 years"	"60"	"White"	"2106-3"	1243	136307	911.9
	"2000"	"2000"	"61 years"	"61"	"Black or African American"	"2054-5"	646	35617	1813.7
	"2000"	"2000"	"61 years"	"61"	"White"	"2106-3"	1362	130018	1047.5
	"2000"	"2000"	"62 years"	"62"	"Black or African American"	"2054-5"	669	35722	1872.8
	"2000"	"2000"	"62 years"	"62"	"White"	"2106-3"	1539	127261	1209.3
	"2000"	"2000"	"63 years"	"63"	"Black or African American"	"2054-5"	658	33176	1983.4
	"2000"	"2000"	"63 years"	"63"	"White"	"2106-3"	1619	119151	1358.8
	"2000"	"2000"	"64 years"	"64"	"Black or African American"	"2054-5"	709	33458	2119.1
	"2000"	"2000"	"64 years"	"64"	"White"	"2106-3"	1598	118495	1348.6
	"2000"	"2000"	"65 years"	"65"	"Black or African American"	"2054-5"	729	32746	2226.2
	"2000"	"2000"	"65 years"	"65"	"White"	"2106-3"	1794	119273	1504.1
	"2000"	"2000"	"66 years"	"66"	"Black or African American"	"2054-5"	680	28966	2347.6
	"2000"	"2000"	"66 years"	"66"	"White"	"2106-3"	1854	109488	1693.3
	"2000"	"2000"	"67 years"	"67"	"Black or African American"	"2054-5"	768	28843	2662.7
	"2000"	"2000"	"67 years"	"67"	"White"	"2106-3"	1980	111520	1775.5
	"2000"	"2000"	"68 years"	"68"	"Black or African American"	"2054-5"	770	25190	3056.8
	"2000"	"2000"	"68 years"	"68"	"White"	"2106-3"	2260	113178	1996.9
	"2000"	"2000"	"69 years"	"69"	"Black or African American"	"2054-5"	768	25449	3017.8
	"2000"	"2000"	"69 years"	"69"	"White"	"2106-3"	2506	116588	2149.4
	"2000"	"2000"	"70 years"	"70"	"Black or African American"	"2054-5"	828	25345	3266.9
	"2000"	"2000"	"70 years"	"70"	"White"	"2106-3"	2705	118762	2277.7
	"2000"	"2000"	"71 years"	"71"	"Black or African American"	"2054-5"	844	22814	3699.5
	"2000"	"2000"	"71 years"	"71"	"White"	"2106-3"	2904	112337	2585.1
	"2000"	"2000"	"72 years"	"72"	"Black or African American"	"2054-5"	853	21991	3878.9
	"2000"	"2000"	"72 years"	"72"	"White"	"2106-3"	3221	114244	2819.4
	"2000"	"2000"	"73 years"	"73"	"Black or African American"	"2054-5"	850	21280	3994.4
	"2000"	"2000"	"73 years"	"73"	"White"	"2106-3"	3412	111993	3046.6
	"2000"	"2000"	"74 years"	"74"	"Black or African American"	"2054-5"	888	20347	4364.3
	"2000"	"2000"	"74 years"	"74"	"White"	"2106-3"	3687	112183	3286.6
	"2001"	"2001"	"< 1 year"	"0"	"Black or African American"	"2054-5"	1081	87262	1238.8
	"2001"	"2001"	"< 1 year"	"0"	"White"	"2106-3"	786	164693	477.3
	"2001"	"2001"	"1 year"	"1"	"Black or African American"	"2054-5"	81	81768	99.1
	"2001"	"2001"	"1 year"	"1"	"White"	"2106-3"	69	155686	44.3
	"2001"	"2001"	"2 years"	"2"	"Black or African American"	"2054-5"	54	82182	65.7
	"2001"	"2001"	"2 years"	"2"	"White"	"2106-3"	48	154473	31.1
	"2001"	"2001"	"3 years"	"3"	"Black or African American"	"2054-5"	40	84198	47.5
	"2001"	"2001"	"3 years"	"3"	"White"	"2106-3"	31	153406	20.2
	"2001"	"2001"	"4 years"	"4"	"Black or African American"	"2054-5"	32	87002	36.8
	"2001"	"2001"	"4 years"	"4"	"White"	"2106-3"	34	154679	22.0
	"2001"	"2001"	"5 years"	"5"	"Black or African American"	"2054-5"	21	89102	23.6
	"2001"	"2001"	"5 years"	"5"	"White"	"2106-3"	26	157915	16.5
	"2001"	"2001"	"6 years"	"6"	"Black or African American"	"2054-5"	28	93955	29.8
	"2001"	"2001"	"6 years"	"6"	"White"	"2106-3"	27	160129	16.9
	"2001"	"2001"	"7 years"	"7"	"Black or African American"	"2054-5"	14	96047	Unreliable
	"2001"	"2001"	"7 years"	"7"	"White"	"2106-3"	25	160655	15.6
	"2001"	"2001"	"8 years"	"8"	"Black or African American"	"2054-5"	22	99197	22.2
	"2001"	"2001"	"8 years"	"8"	"White"	"2106-3"	21	163162	12.9
