"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Race"	"Race Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"49 years"	"49"	"White"	"2106-3"	2634	741769	355.1
	"1999"	"1999"	"50 years"	"50"	"Black or African American"	"2054-5"	882	107950	817.0
	"1999"	"1999"	"50 years"	"50"	"White"	"2106-3"	2815	745952	377.4
	"1999"	"1999"	"51 years"	"51"	"Black or African American"	"2054-5"	838	96082	872.2
	"1999"	"1999"	"51 years"	"51"	"White"	"2106-3"	3062	728274	420.4
	"1999"	"1999"	"52 years"	"52"	"Black or African American"	"2054-5"	852	94176	904.7
	"1999"	"1999"	"52 years"	"52"	"White"	"2106-3"	3617	816325	443.1
	"1999"	"1999"	"53 years"	"53"	"Black or African American"	"2054-5"	797	76089	1047.5
	"1999"	"1999"	"53 years"	"53"	"White"	"2106-3"	3054	559762	545.6
	"1999"	"1999"	"54 years"	"54"	"Black or African American"	"2054-5"	845	80450	1050.3
	"1999"	"1999"	"54 years"	"54"	"White"	"2106-3"	3246	593251	547.2
	"1999"	"1999"	"55 years"	"55"	"Black or African American"	"2054-5"	831	76581	1085.1
	"1999"	"1999"	"55 years"	"55"	"White"	"2106-3"	3755	584297	642.7
	"1999"	"1999"	"56 years"	"56"	"Black or African American"	"2054-5"	1007	72650	1386.1
	"1999"	"1999"	"56 years"	"56"	"White"	"2106-3"	4062	611016	664.8
	"1999"	"1999"	"57 years"	"57"	"Black or African American"	"2054-5"	946	71617	1320.9
	"1999"	"1999"	"57 years"	"57"	"White"	"2106-3"	3936	518073	759.7
	"1999"	"1999"	"58 years"	"58"	"Black or African American"	"2054-5"	950	64132	1481.3
	"1999"	"1999"	"58 years"	"58"	"White"	"2106-3"	4036	494003	817.0
	"1999"	"1999"	"59 years"	"59"	"Black or African American"	"2054-5"	977	64088	1524.5
	"1999"	"1999"	"59 years"	"59"	"White"	"2106-3"	4213	468016	900.2
	"1999"	"1999"	"60 years"	"60"	"Black or African American"	"2054-5"	969	63617	1523.2
	"1999"	"1999"	"60 years"	"60"	"White"	"2106-3"	4319	467100	924.6
	"1999"	"1999"	"61 years"	"61"	"Black or African American"	"2054-5"	1040	58210	1786.6
	"1999"	"1999"	"61 years"	"61"	"White"	"2106-3"	4836	444501	1088.0
	"1999"	"1999"	"62 years"	"62"	"Black or African American"	"2054-5"	1052	54837	1918.4
	"1999"	"1999"	"62 years"	"62"	"White"	"2106-3"	5047	423251	1192.4
	"1999"	"1999"	"63 years"	"63"	"Black or African American"	"2054-5"	1173	55266	2122.5
	"1999"	"1999"	"63 years"	"63"	"White"	"2106-3"	5465	421615	1296.2
	"1999"	"1999"	"64 years"	"64"	"Black or African American"	"2054-5"	1183	54186	2183.2
	"1999"	"1999"	"64 years"	"64"	"White"	"2106-3"	6078	424459	1431.9
	"1999"	"1999"	"65 years"	"65"	"Black or African American"	"2054-5"	1205	52242	2306.6
	"1999"	"1999"	"65 years"	"65"	"White"	"2106-3"	6158	391542	1572.8
	"1999"	"1999"	"66 years"	"66"	"Black or African American"	"2054-5"	1305	48907	2668.3
	"1999"	"1999"	"66 years"	"66"	"White"	"2106-3"	6503	393754	1651.5
	"1999"	"1999"	"67 years"	"67"	"Black or African American"	"2054-5"	1260	47982	2626.0
	"1999"	"1999"	"67 years"	"67"	"White"	"2106-3"	7459	402724	1852.1
	"1999"	"1999"	"68 years"	"68"	"Black or African American"	"2054-5"	1259	43985	2862.3
	"1999"	"1999"	"68 years"	"68"	"White"	"2106-3"	8109	407119	1991.8
	"1999"	"1999"	"69 years"	"69"	"Black or African American"	"2054-5"	1373	42451	3234.3
	"1999"	"1999"	"69 years"	"69"	"White"	"2106-3"	9184	409366	2243.5
	"1999"	"1999"	"70 years"	"70"	"Black or African American"	"2054-5"	1440	43091	3341.8
	"1999"	"1999"	"70 years"	"70"	"White"	"2106-3"	9768	405993	2406.0
	"1999"	"1999"	"71 years"	"71"	"Black or African American"	"2054-5"	1421	38739	3668.1
	"1999"	"1999"	"71 years"	"71"	"White"	"2106-3"	10646	400693	2656.9
	"1999"	"1999"	"72 years"	"72"	"Black or African American"	"2054-5"	1558	37611	4142.4
	"1999"	"1999"	"72 years"	"72"	"White"	"2106-3"	11513	385241	2988.5
	"1999"	"1999"	"73 years"	"73"	"Black or African American"	"2054-5"	1595	35672	4471.3
	"1999"	"1999"	"73 years"	"73"	"White"	"2106-3"	12374	380775	3249.7
	"1999"	"1999"	"74 years"	"74"	"Black or African American"	"2054-5"	1646	34751	4736.6
	"1999"	"1999"	"74 years"	"74"	"White"	"2106-3"	13247	389381	3402.1
	"2000"	"2000"	"< 1 year"	"0"	"Black or African American"	"2054-5"	1760	138294	1272.7
	"2000"	"2000"	"< 1 year"	"0"	"White"	"2106-3"	2911	539979	539.1
	"2000"	"2000"	"1 year"	"1"	"Black or African American"	"2054-5"	95	140626	67.6
	"2000"	"2000"	"1 year"	"1"	"White"	"2106-3"	228	547627	41.6
	"2000"	"2000"	"2 years"	"2"	"Black or African American"	"2054-5"	73	141941	51.4
	"2000"	"2000"	"2 years"	"2"	"White"	"2106-3"	161	546200	29.5
	"2000"	"2000"	"3 years"	"3"	"Black or African American"	"2054-5"	43	144149	29.8
	"2000"	"2000"	"3 years"	"3"	"White"	"2106-3"	136	559010	24.3
	"2000"	"2000"	"4 years"	"4"	"Black or African American"	"2054-5"	41	150831	27.2
	"2000"	"2000"	"4 years"	"4"	"White"	"2106-3"	95	581185	16.3
	"2000"	"2000"	"5 years"	"5"	"Black or African American"	"2054-5"	47	155422	30.2
	"2000"	"2000"	"5 years"	"5"	"White"	"2106-3"	105	588618	17.8
	"2000"	"2000"	"6 years"	"6"	"Black or African American"	"2054-5"	35	160612	21.8
	"2000"	"2000"	"6 years"	"6"	"White"	"2106-3"	81	600739	13.5
	"2000"	"2000"	"7 years"	"7"	"Black or African American"	"2054-5"	29	165181	17.6
	"2000"	"2000"	"7 years"	"7"	"White"	"2106-3"	87	617212	14.1
	"2000"	"2000"	"8 years"	"8"	"Black or African American"	"2054-5"	29	167411	17.3
	"2000"	"2000"	"8 years"	"8"	"White"	"2106-3"	93	637778	14.6
	"2000"	"2000"	"9 years"	"9"	"Black or African American"	"2054-5"	25	170927	14.6
	"2000"	"2000"	"9 years"	"9"	"White"	"2106-3"	73	656756	11.1
	"2000"	"2000"	"10 years"	"10"	"Black or African American"	"2054-5"	36	172692	20.8
	"2000"	"2000"	"10 years"	"10"	"White"	"2106-3"	79	664772	11.9
	"2000"	"2000"	"11 years"	"11"	"Black or African American"	"2054-5"	36	163303	22.0
	"2000"	"2000"	"11 years"	"11"	"White"	"2106-3"	91	646389	14.1
	"2000"	"2000"	"12 years"	"12"	"Black or African American"	"2054-5"	28	159466	17.6
	"2000"	"2000"	"12 years"	"12"	"White"	"2106-3"	122	644364	18.9
	"2000"	"2000"	"13 years"	"13"	"Black or African American"	"2054-5"	42	153716	27.3
	"2000"	"2000"	"13 years"	"13"	"White"	"2106-3"	99	639543	15.5
	"2000"	"2000"	"14 years"	"14"	"Black or African American"	"2054-5"	50	153041	32.7
	"2000"	"2000"	"14 years"	"14"	"White"	"2106-3"	166	644510	25.8
	"2000"	"2000"	"15 years"	"15"	"Black or African American"	"2054-5"	74	148598	49.8
	"2000"	"2000"	"15 years"	"15"	"White"	"2106-3"	192	638254	30.1
	"2000"	"2000"	"16 years"	"16"	"Black or African American"	"2054-5"	74	146432	50.5
	"2000"	"2000"	"16 years"	"16"	"White"	"2106-3"	291	626456	46.5
	"2000"	"2000"	"17 years"	"17"	"Black or African American"	"2054-5"	120	148350	80.9
	"2000"	"2000"	"17 years"	"17"	"White"	"2106-3"	363	631380	57.5
	"2000"	"2000"	"18 years"	"18"	"Black or African American"	"2054-5"	155	144538	107.2
	"2000"	"2000"	"18 years"	"18"	"White"	"2106-3"	457	624617	73.2
	"2000"	"2000"	"19 years"	"19"	"Black or African American"	"2054-5"	183	143684	127.4
	"2000"	"2000"	"19 years"	"19"	"White"	"2106-3"	475	632548	75.1
	"2000"	"2000"	"20 years"	"20"	"Black or African American"	"2054-5"	201	141079	142.5
	"2000"	"2000"	"20 years"	"20"	"White"	"2106-3"	489	611651	79.9
	"2000"	"2000"	"21 years"	"21"	"Black or African American"	"2054-5"	217	133463	162.6
	"2000"	"2000"	"21 years"	"21"	"White"	"2106-3"	489	578191	84.6
	"2000"	"2000"	"22 years"	"22"	"Black or African American"	"2054-5"	196	128755	152.2
	"2000"	"2000"	"22 years"	"22"	"White"	"2106-3"	465	561123	82.9
	"2000"	"2000"	"23 years"	"23"	"Black or African American"	"2054-5"	186	125428	148.3
	"2000"	"2000"	"23 years"	"23"	"White"	"2106-3"	398	549517	72.4
	"2000"	"2000"	"24 years"	"24"	"Black or African American"	"2054-5"	181	123934	146.0
	"2000"	"2000"	"24 years"	"24"	"White"	"2106-3"	409	546809	74.8
	"2000"	"2000"	"25 years"	"25"	"Black or African American"	"2054-5"	200	124822	160.2
	"2000"	"2000"	"25 years"	"25"	"White"	"2106-3"	396	570265	69.4
	"2000"	"2000"	"26 years"	"26"	"Black or African American"	"2054-5"	188	121559	154.7
	"2000"	"2000"	"26 years"	"26"	"White"	"2106-3"	438	551128	79.5
	"2000"	"2000"	"27 years"	"27"	"Black or African American"	"2054-5"	224	127536	175.6
	"2000"	"2000"	"27 years"	"27"	"White"	"2106-3"	432	581268	74.3
	"2000"	"2000"	"28 years"	"28"	"Black or African American"	"2054-5"	200	131734	151.8
	"2000"	"2000"	"28 years"	"28"	"White"	"2106-3"	457	630611	72.5
	"2000"	"2000"	"29 years"	"29"	"Black or African American"	"2054-5"	255	143444	177.8
	"2000"	"2000"	"29 years"	"29"	"White"	"2106-3"	529	693713	76.3
	"2000"	"2000"	"30 years"	"30"	"Black or African American"	"2054-5"	241	146367	164.7
	"2000"	"2000"	"30 years"	"30"	"White"	"2106-3"	524	719994	72.8
	"2000"	"2000"	"31 years"	"31"	"Black or African American"	"2054-5"	271	133587	202.9
	"2000"	"2000"	"31 years"	"31"	"White"	"2106-3"	621	673887	92.2
	"2000"	"2000"	"32 years"	"32"	"Black or African American"	"2054-5"	257	135368	189.9
	"2000"	"2000"	"32 years"	"32"	"White"	"2106-3"	629	672289	93.6
	"2000"	"2000"	"33 years"	"33"	"Black or African American"	"2054-5"	300	137084	218.8
	"2000"	"2000"	"33 years"	"33"	"White"	"2106-3"	721	685083	105.2
	"2000"	"2000"	"34 years"	"34"	"Black or African American"	"2054-5"	310	145816	212.6
	"2000"	"2000"	"34 years"	"34"	"White"	"2106-3"	766	713711	107.3
	"2000"	"2000"	"35 years"	"35"	"Black or African American"	"2054-5"	330	157560	209.4
	"2000"	"2000"	"35 years"	"35"	"White"	"2106-3"	922	788418	116.9
	"2000"	"2000"	"36 years"	"36"	"Black or African American"	"2054-5"	371	150919	245.8
	"2000"	"2000"	"36 years"	"36"	"White"	"2106-3"	1035	796893	129.9
	"2000"	"2000"	"37 years"	"37"	"Black or African American"	"2054-5"	389	150884	257.8
	"2000"	"2000"	"37 years"	"37"	"White"	"2106-3"	1076	807679	133.2
	"2000"	"2000"	"38 years"	"38"	"Black or African American"	"2054-5"	450	148992	302.0
	"2000"	"2000"	"38 years"	"38"	"White"	"2106-3"	1196	829359	144.2
	"2000"	"2000"	"39 years"	"39"	"Black or African American"	"2054-5"	420	152349	275.7
	"2000"	"2000"	"39 years"	"39"	"White"	"2106-3"	1316	845879	155.6
	"2000"	"2000"	"40 years"	"40"	"Black or African American"	"2054-5"	522	156976	332.5
	"2000"	"2000"	"40 years"	"40"	"White"	"2106-3"	1517	874155	173.5
	"2000"	"2000"	"41 years"	"41"	"Black or African American"	"2054-5"	559	142805	391.4
	"2000"	"2000"	"41 years"	"41"	"White"	"2106-3"	1609	835792	192.5
	"2000"	"2000"	"42 years"	"42"	"Black or African American"	"2054-5"	606	142535	425.2
	"2000"	"2000"	"42 years"	"42"	"White"	"2106-3"	1773	858840	206.4
	"2000"	"2000"	"43 years"	"43"	"Black or African American"	"2054-5"	649	137393	472.4
	"2000"	"2000"	"43 years"	"43"	"White"	"2106-3"	1934	835974	231.3
	"2000"	"2000"	"44 years"	"44"	"Black or African American"	"2054-5"	648	132187	490.2
	"2000"	"2000"	"44 years"	"44"	"White"	"2106-3"	2111	819016	257.7
	"2000"	"2000"	"45 years"	"45"	"Black or African American"	"2054-5"	740	132966	556.5
	"2000"	"2000"	"45 years"	"45"	"White"	"2106-3"	2142	833083	257.1
	"2000"	"2000"	"46 years"	"46"	"Black or African American"	"2054-5"	679	118363	573.7
	"2000"	"2000"	"46 years"	"46"	"White"	"2106-3"	2294	791305	289.9
	"2000"	"2000"	"47 years"	"47"	"Black or African American"	"2054-5"	774	115373	670.9
	"2000"	"2000"	"47 years"	"47"	"White"	"2106-3"	2501	786005	318.2
	"2000"	"2000"	"48 years"	"48"	"Black or African American"	"2054-5"	834	110287	756.2
	"2000"	"2000"	"48 years"	"48"	"White"	"2106-3"	2633	761519	345.8
	"2000"	"2000"	"49 years"	"49"	"Black or African American"	"2054-5"	887	110543	802.4
	"2000"	"2000"	"49 years"	"49"	"White"	"2106-3"	2682	733219	365.8
	"2000"	"2000"	"50 years"	"50"	"Black or African American"	"2054-5"	886	112640	786.6
	"2000"	"2000"	"50 years"	"50"	"White"	"2106-3"	2940	749154	392.4
	"2000"	"2000"	"51 years"	"51"	"Black or African American"	"2054-5"	900	100425	896.2
	"2000"	"2000"	"51 years"	"51"	"White"	"2106-3"	3051	719501	424.0
	"2000"	"2000"	"52 years"	"52"	"Black or African American"	"2054-5"	924	96727	955.3
	"2000"	"2000"	"52 years"	"52"	"White"	"2106-3"	3465	755403	458.7
	"2000"	"2000"	"53 years"	"53"	"Black or African American"	"2054-5"	892	89327	998.6
	"2000"	"2000"	"53 years"	"53"	"White"	"2106-3"	3841	758415	506.5
	"2000"	"2000"	"54 years"	"54"	"Black or African American"	"2054-5"	775	77443	1000.7
	"2000"	"2000"	"54 years"	"54"	"White"	"2106-3"	3277	568190	576.7
	"2000"	"2000"	"55 years"	"55"	"Black or African American"	"2054-5"	888	78296	1134.2
	"2000"	"2000"	"55 years"	"55"	"White"	"2106-3"	3594	579278	620.4
	"2000"	"2000"	"56 years"	"56"	"Black or African American"	"2054-5"	930	74389	1250.2
	"2000"	"2000"	"56 years"	"56"	"White"	"2106-3"	3847	579911	663.4
	"2000"	"2000"	"57 years"	"57"	"Black or African American"	"2054-5"	923	72992	1264.5
	"2000"	"2000"	"57 years"	"57"	"White"	"2106-3"	4322	591966	730.1
	"2000"	"2000"	"58 years"	"58"	"Black or African American"	"2054-5"	957	66847	1431.6
	"2000"	"2000"	"58 years"	"58"	"White"	"2106-3"	4187	514853	813.2
	"2000"	"2000"	"59 years"	"59"	"Black or African American"	"2054-5"	1003	64897	1545.5
	"2000"	"2000"	"59 years"	"59"	"White"	"2106-3"	4345	479152	906.8
	"2000"	"2000"	"60 years"	"60"	"Black or African American"	"2054-5"	1021	65647	1555.3
	"2000"	"2000"	"60 years"	"60"	"White"	"2106-3"	4401	466845	942.7
	"2000"	"2000"	"61 years"	"61"	"Black or African American"	"2054-5"	996	58791	1694.1
	"2000"	"2000"	"61 years"	"61"	"White"	"2106-3"	4850	450512	1076.6
	"2000"	"2000"	"62 years"	"62"	"Black or African American"	"2054-5"	1134	58394	1942.0
	"2000"	"2000"	"62 years"	"62"	"White"	"2106-3"	5174	440799	1173.8
	"2000"	"2000"	"63 years"	"63"	"Black or African American"	"2054-5"	1090	54635	1995.1
	"2000"	"2000"	"63 years"	"63"	"White"	"2106-3"	5390	416573	1293.9
	"2000"	"2000"	"64 years"	"64"	"Black or African American"	"2054-5"	1151	54494	2112.2
	"2000"	"2000"	"64 years"	"64"	"White"	"2106-3"	5723	412969	1385.8
	"2000"	"2000"	"65 years"	"65"	"Black or African American"	"2054-5"	1228	54470	2254.5
	"2000"	"2000"	"65 years"	"65"	"White"	"2106-3"	6126	414895	1476.5
	"2000"	"2000"	"66 years"	"66"	"Black or African American"	"2054-5"	1187	48079	2468.9
	"2000"	"2000"	"66 years"	"66"	"White"	"2106-3"	6463	383085	1687.1
	"2000"	"2000"	"67 years"	"67"	"Black or African American"	"2054-5"	1307	48254	2708.6
	"2000"	"2000"	"67 years"	"67"	"White"	"2106-3"	7040	392245	1794.8
	"2000"	"2000"	"68 years"	"68"	"Black or African American"	"2054-5"	1314	43086	3049.7
	"2000"	"2000"	"68 years"	"68"	"White"	"2106-3"	7840	394117	1989.3
	"2000"	"2000"	"69 years"	"69"	"Black or African American"	"2054-5"	1338	43244	3094.1
	"2000"	"2000"	"69 years"	"69"	"White"	"2106-3"	8503	401552	2117.5
	"2000"	"2000"	"70 years"	"70"	"Black or African American"	"2054-5"	1482	43381	3416.2
	"2000"	"2000"	"70 years"	"70"	"White"	"2106-3"	9324	404625	2304.4
	"2000"	"2000"	"71 years"	"71"	"Black or African American"	"2054-5"	1428	38864	3674.4
	"2000"	"2000"	"71 years"	"71"	"White"	"2106-3"	10012	386422	2590.9
	"2000"	"2000"	"72 years"	"72"	"Black or African American"	"2054-5"	1486	38436	3866.2
	"2000"	"2000"	"72 years"	"72"	"White"	"2106-3"	11086	391566	2831.2
	"2000"	"2000"	"73 years"	"73"	"Black or African American"	"2054-5"	1498	36164	4142.2
	"2000"	"2000"	"73 years"	"73"	"White"	"2106-3"	11742	381927	3074.4
	"2000"	"2000"	"74 years"	"74"	"Black or African American"	"2054-5"	1575	36028	4371.6
	"2000"	"2000"	"74 years"	"74"	"White"	"2106-3"	12528	377314	3320.3
	"2001"	"2001"	"< 1 year"	"0"	"Black or African American"	"2054-5"	1675	142096	1178.8
	"2001"	"2001"	"< 1 year"	"0"	"White"	"2106-3"	2917	554206	526.3
	"2001"	"2001"	"1 year"	"1"	"Black or African American"	"2054-5"	121	138106	87.6
	"2001"	"2001"	"1 year"	"1"	"White"	"2106-3"	242	539364	44.9
	"2001"	"2001"	"2 years"	"2"	"Black or African American"	"2054-5"	59	138071	42.7
	"2001"	"2001"	"2 years"	"2"	"White"	"2106-3"	187	539349	34.7
	"2001"	"2001"	"3 years"	"3"	"Black or African American"	"2054-5"	45	140760	32.0
	"2001"	"2001"	"3 years"	"3"	"White"	"2106-3"	143	543382	26.3
	"2001"	"2001"	"4 years"	"4"	"Black or African American"	"2054-5"	42	143486	29.3
	"2001"	"2001"	"4 years"	"4"	"White"	"2106-3"	108	552064	19.6
	"2001"	"2001"	"5 years"	"5"	"Black or African American"	"2054-5"	26	147789	17.6
	"2001"	"2001"	"5 years"	"5"	"White"	"2106-3"	87	572611	15.2
	"2001"	"2001"	"6 years"	"6"	"Black or African American"	"2054-5"	34	153800	22.1
	"2001"	"2001"	"6 years"	"6"	"White"	"2106-3"	94	583304	16.1
	"2001"	"2001"	"7 years"	"7"	"Black or African American"	"2054-5"	23	158616	14.5
	"2001"	"2001"	"7 years"	"7"	"White"	"2106-3"	82	593349	13.8
	"2001"	"2001"	"8 years"	"8"	"Black or African American"	"2054-5"	32	163604	19.6
