"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Race"	"Race Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"43 years"	"43"	"Black or African American"	"2054-5"	662	137004	483.2
	"1999"	"1999"	"43 years"	"43"	"White"	"2106-3"	1884	824701	228.4
	"1999"	"1999"	"44 years"	"44"	"Black or African American"	"2054-5"	708	130778	541.4
	"1999"	"1999"	"44 years"	"44"	"White"	"2106-3"	2071	821389	252.1
	"1999"	"1999"	"45 years"	"45"	"Black or African American"	"2054-5"	733	127715	573.9
	"1999"	"1999"	"45 years"	"45"	"White"	"2106-3"	2237	827647	270.3
	"1999"	"1999"	"46 years"	"46"	"Black or African American"	"2054-5"	748	114879	651.1
	"1999"	"1999"	"46 years"	"46"	"White"	"2106-3"	2329	781390	298.1
	"1999"	"1999"	"47 years"	"47"	"Black or African American"	"2054-5"	779	115005	677.4
	"1999"	"1999"	"47 years"	"47"	"White"	"2106-3"	2375	781975	303.7
	"1999"	"1999"	"48 years"	"48"	"Black or African American"	"2054-5"	767	111277	689.3
	"1999"	"1999"	"48 years"	"48"	"White"	"2106-3"	2560	731330	350.0
	"1999"	"1999"	"49 years"	"49"	"Black or African American"	"2054-5"	844	110081	766.7
	"1999"	"1999"	"49 years"	"49"	"White"	"2106-3"	2648	746605	354.7
	"1999"	"1999"	"50 years"	"50"	"Black or African American"	"2054-5"	884	109360	808.3
	"1999"	"1999"	"50 years"	"50"	"White"	"2106-3"	2834	750558	377.6
	"1999"	"1999"	"51 years"	"51"	"Black or African American"	"2054-5"	845	97386	867.7
	"1999"	"1999"	"51 years"	"51"	"White"	"2106-3"	3090	732762	421.7
	"1999"	"1999"	"52 years"	"52"	"Black or African American"	"2054-5"	853	95431	893.8
	"1999"	"1999"	"52 years"	"52"	"White"	"2106-3"	3649	820706	444.6
	"1999"	"1999"	"53 years"	"53"	"Black or African American"	"2054-5"	802	76953	1042.2
	"1999"	"1999"	"53 years"	"53"	"White"	"2106-3"	3058	562775	543.4
	"1999"	"1999"	"54 years"	"54"	"Black or African American"	"2054-5"	853	81399	1047.9
	"1999"	"1999"	"54 years"	"54"	"White"	"2106-3"	3255	596056	546.1
	"1999"	"1999"	"55 years"	"55"	"Black or African American"	"2054-5"	830	77520	1070.7
	"1999"	"1999"	"55 years"	"55"	"White"	"2106-3"	3763	587171	640.9
	"1999"	"1999"	"56 years"	"56"	"Black or African American"	"2054-5"	1022	73594	1388.7
	"1999"	"1999"	"56 years"	"56"	"White"	"2106-3"	4072	614158	663.0
	"1999"	"1999"	"57 years"	"57"	"Black or African American"	"2054-5"	962	72686	1323.5
	"1999"	"1999"	"57 years"	"57"	"White"	"2106-3"	3963	520999	760.7
	"1999"	"1999"	"58 years"	"58"	"Black or African American"	"2054-5"	964	65020	1482.6
	"1999"	"1999"	"58 years"	"58"	"White"	"2106-3"	4071	496708	819.6
	"1999"	"1999"	"59 years"	"59"	"Black or African American"	"2054-5"	989	65042	1520.6
	"1999"	"1999"	"59 years"	"59"	"White"	"2106-3"	4257	470404	905.0
	"1999"	"1999"	"60 years"	"60"	"Black or African American"	"2054-5"	985	64506	1527.0
	"1999"	"1999"	"60 years"	"60"	"White"	"2106-3"	4338	469664	923.6
	"1999"	"1999"	"61 years"	"61"	"Black or African American"	"2054-5"	1063	59105	1798.5
	"1999"	"1999"	"61 years"	"61"	"White"	"2106-3"	4868	447204	1088.5
	"1999"	"1999"	"62 years"	"62"	"Black or African American"	"2054-5"	1068	55688	1917.8
	"1999"	"1999"	"62 years"	"62"	"White"	"2106-3"	5083	425863	1193.6
	"1999"	"1999"	"63 years"	"63"	"Black or African American"	"2054-5"	1186	56072	2115.1
	"1999"	"1999"	"63 years"	"63"	"White"	"2106-3"	5488	423967	1294.4
	"1999"	"1999"	"64 years"	"64"	"Black or African American"	"2054-5"	1210	54977	2200.9
	"1999"	"1999"	"64 years"	"64"	"White"	"2106-3"	6112	426911	1431.7
	"1999"	"1999"	"65 years"	"65"	"Black or African American"	"2054-5"	1226	53074	2310.0
	"1999"	"1999"	"65 years"	"65"	"White"	"2106-3"	6213	393848	1577.5
	"1999"	"1999"	"66 years"	"66"	"Black or African American"	"2054-5"	1327	49647	2672.9
	"1999"	"1999"	"66 years"	"66"	"White"	"2106-3"	6529	396183	1648.0
	"1999"	"1999"	"67 years"	"67"	"Black or African American"	"2054-5"	1283	48805	2628.8
	"1999"	"1999"	"67 years"	"67"	"White"	"2106-3"	7510	405264	1853.1
	"1999"	"1999"	"68 years"	"68"	"Black or African American"	"2054-5"	1279	44747	2858.3
	"1999"	"1999"	"68 years"	"68"	"White"	"2106-3"	8181	409980	1995.5
	"1999"	"1999"	"69 years"	"69"	"Black or African American"	"2054-5"	1405	43218	3251.0
	"1999"	"1999"	"69 years"	"69"	"White"	"2106-3"	9245	412476	2241.3
	"1999"	"1999"	"70 years"	"70"	"Black or African American"	"2054-5"	1471	43859	3353.9
	"1999"	"1999"	"70 years"	"70"	"White"	"2106-3"	9843	408808	2407.7
	"1999"	"1999"	"71 years"	"71"	"Black or African American"	"2054-5"	1460	39451	3700.8
	"1999"	"1999"	"71 years"	"71"	"White"	"2106-3"	10739	403494	2661.5
	"1999"	"1999"	"72 years"	"72"	"Black or African American"	"2054-5"	1586	38354	4135.2
	"1999"	"1999"	"72 years"	"72"	"White"	"2106-3"	11613	388054	2992.6
	"1999"	"1999"	"73 years"	"73"	"Black or African American"	"2054-5"	1617	36306	4453.8
	"1999"	"1999"	"73 years"	"73"	"White"	"2106-3"	12475	383577	3252.3
	"1999"	"1999"	"74 years"	"74"	"Black or African American"	"2054-5"	1676	35414	4732.6
	"1999"	"1999"	"74 years"	"74"	"White"	"2106-3"	13347	392123	3403.8
	"2000"	"2000"	"< 1 year"	"0"	"Black or African American"	"2054-5"	1826	140802	1296.9
	"2000"	"2000"	"< 1 year"	"0"	"White"	"2106-3"	2939	543671	540.6
	"2000"	"2000"	"1 year"	"1"	"Black or African American"	"2054-5"	101	142995	70.6
	"2000"	"2000"	"1 year"	"1"	"White"	"2106-3"	229	551414	41.5
	"2000"	"2000"	"2 years"	"2"	"Black or African American"	"2054-5"	74	144263	51.3
	"2000"	"2000"	"2 years"	"2"	"White"	"2106-3"	162	549819	29.5
	"2000"	"2000"	"3 years"	"3"	"Black or African American"	"2054-5"	43	146505	29.4
	"2000"	"2000"	"3 years"	"3"	"White"	"2106-3"	137	562738	24.3
	"2000"	"2000"	"4 years"	"4"	"Black or African American"	"2054-5"	43	153095	28.1
	"2000"	"2000"	"4 years"	"4"	"White"	"2106-3"	96	584999	16.4
	"2000"	"2000"	"5 years"	"5"	"Black or African American"	"2054-5"	48	157810	30.4
	"2000"	"2000"	"5 years"	"5"	"White"	"2106-3"	104	592436	17.6
	"2000"	"2000"	"6 years"	"6"	"Black or African American"	"2054-5"	38	163093	23.3
	"2000"	"2000"	"6 years"	"6"	"White"	"2106-3"	81	604678	13.4
	"2000"	"2000"	"7 years"	"7"	"Black or African American"	"2054-5"	28	167995	16.7
	"2000"	"2000"	"7 years"	"7"	"White"	"2106-3"	88	621158	14.2
	"2000"	"2000"	"8 years"	"8"	"Black or African American"	"2054-5"	29	170184	17.0
	"2000"	"2000"	"8 years"	"8"	"White"	"2106-3"	94	642074	14.6
	"2000"	"2000"	"9 years"	"9"	"Black or African American"	"2054-5"	26	173576	15.0
	"2000"	"2000"	"9 years"	"9"	"White"	"2106-3"	72	661320	10.9
	"2000"	"2000"	"10 years"	"10"	"Black or African American"	"2054-5"	38	175413	21.7
	"2000"	"2000"	"10 years"	"10"	"White"	"2106-3"	78	669387	11.7
	"2000"	"2000"	"11 years"	"11"	"Black or African American"	"2054-5"	36	166073	21.7
	"2000"	"2000"	"11 years"	"11"	"White"	"2106-3"	92	650954	14.1
	"2000"	"2000"	"12 years"	"12"	"Black or African American"	"2054-5"	30	162191	18.5
	"2000"	"2000"	"12 years"	"12"	"White"	"2106-3"	123	649397	18.9
	"2000"	"2000"	"13 years"	"13"	"Black or African American"	"2054-5"	43	156169	27.5
	"2000"	"2000"	"13 years"	"13"	"White"	"2106-3"	103	644336	16.0
	"2000"	"2000"	"14 years"	"14"	"Black or African American"	"2054-5"	53	155691	34.0
	"2000"	"2000"	"14 years"	"14"	"White"	"2106-3"	165	649394	25.4
	"2000"	"2000"	"15 years"	"15"	"Black or African American"	"2054-5"	75	151156	49.6
	"2000"	"2000"	"15 years"	"15"	"White"	"2106-3"	193	643134	30.0
	"2000"	"2000"	"16 years"	"16"	"Black or African American"	"2054-5"	76	148848	51.1
	"2000"	"2000"	"16 years"	"16"	"White"	"2106-3"	293	631251	46.4
	"2000"	"2000"	"17 years"	"17"	"Black or African American"	"2054-5"	125	150691	83.0
	"2000"	"2000"	"17 years"	"17"	"White"	"2106-3"	362	636337	56.9
	"2000"	"2000"	"18 years"	"18"	"Black or African American"	"2054-5"	155	146781	105.6
	"2000"	"2000"	"18 years"	"18"	"White"	"2106-3"	457	629035	72.7
	"2000"	"2000"	"19 years"	"19"	"Black or African American"	"2054-5"	186	145873	127.5
	"2000"	"2000"	"19 years"	"19"	"White"	"2106-3"	474	636853	74.4
	"2000"	"2000"	"20 years"	"20"	"Black or African American"	"2054-5"	202	143240	141.0
	"2000"	"2000"	"20 years"	"20"	"White"	"2106-3"	491	616160	79.7
	"2000"	"2000"	"21 years"	"21"	"Black or African American"	"2054-5"	216	135519	159.4
	"2000"	"2000"	"21 years"	"21"	"White"	"2106-3"	492	582525	84.5
	"2000"	"2000"	"22 years"	"22"	"Black or African American"	"2054-5"	198	130431	151.8
	"2000"	"2000"	"22 years"	"22"	"White"	"2106-3"	469	565511	82.9
	"2000"	"2000"	"23 years"	"23"	"Black or African American"	"2054-5"	189	127020	148.8
	"2000"	"2000"	"23 years"	"23"	"White"	"2106-3"	398	554205	71.8
	"2000"	"2000"	"24 years"	"24"	"Black or African American"	"2054-5"	181	125366	144.4
	"2000"	"2000"	"24 years"	"24"	"White"	"2106-3"	407	551381	73.8
	"2000"	"2000"	"25 years"	"25"	"Black or African American"	"2054-5"	198	126403	156.6
	"2000"	"2000"	"25 years"	"25"	"White"	"2106-3"	394	574908	68.5
	"2000"	"2000"	"26 years"	"26"	"Black or African American"	"2054-5"	188	123056	152.8
	"2000"	"2000"	"26 years"	"26"	"White"	"2106-3"	441	555116	79.4
	"2000"	"2000"	"27 years"	"27"	"Black or African American"	"2054-5"	226	129180	174.9
	"2000"	"2000"	"27 years"	"27"	"White"	"2106-3"	430	585311	73.5
	"2000"	"2000"	"28 years"	"28"	"Black or African American"	"2054-5"	203	133423	152.1
	"2000"	"2000"	"28 years"	"28"	"White"	"2106-3"	463	634827	72.9
	"2000"	"2000"	"29 years"	"29"	"Black or African American"	"2054-5"	261	145301	179.6
	"2000"	"2000"	"29 years"	"29"	"White"	"2106-3"	529	698073	75.8
	"2000"	"2000"	"30 years"	"30"	"Black or African American"	"2054-5"	242	148207	163.3
	"2000"	"2000"	"30 years"	"30"	"White"	"2106-3"	528	724587	72.9
	"2000"	"2000"	"31 years"	"31"	"Black or African American"	"2054-5"	273	135275	201.8
	"2000"	"2000"	"31 years"	"31"	"White"	"2106-3"	625	678047	92.2
	"2000"	"2000"	"32 years"	"32"	"Black or African American"	"2054-5"	260	136967	189.8
	"2000"	"2000"	"32 years"	"32"	"White"	"2106-3"	635	676530	93.9
	"2000"	"2000"	"33 years"	"33"	"Black or African American"	"2054-5"	299	138653	215.6
	"2000"	"2000"	"33 years"	"33"	"White"	"2106-3"	722	689344	104.7
	"2000"	"2000"	"34 years"	"34"	"Black or African American"	"2054-5"	314	147480	212.9
	"2000"	"2000"	"34 years"	"34"	"White"	"2106-3"	775	718002	107.9
	"2000"	"2000"	"35 years"	"35"	"Black or African American"	"2054-5"	331	159543	207.5
	"2000"	"2000"	"35 years"	"35"	"White"	"2106-3"	920	793110	116.0
	"2000"	"2000"	"36 years"	"36"	"Black or African American"	"2054-5"	378	152674	247.6
	"2000"	"2000"	"36 years"	"36"	"White"	"2106-3"	1041	801544	129.9
	"2000"	"2000"	"37 years"	"37"	"Black or African American"	"2054-5"	394	152637	258.1
	"2000"	"2000"	"37 years"	"37"	"White"	"2106-3"	1081	812410	133.1
	"2000"	"2000"	"38 years"	"38"	"Black or African American"	"2054-5"	452	151124	299.1
	"2000"	"2000"	"38 years"	"38"	"White"	"2106-3"	1209	834348	144.9
	"2000"	"2000"	"39 years"	"39"	"Black or African American"	"2054-5"	422	154272	273.5
	"2000"	"2000"	"39 years"	"39"	"White"	"2106-3"	1321	850916	155.2
	"2000"	"2000"	"40 years"	"40"	"Black or African American"	"2054-5"	531	159177	333.6
	"2000"	"2000"	"40 years"	"40"	"White"	"2106-3"	1528	879514	173.7
	"2000"	"2000"	"41 years"	"41"	"Black or African American"	"2054-5"	569	144754	393.1
	"2000"	"2000"	"41 years"	"41"	"White"	"2106-3"	1609	841078	191.3
	"2000"	"2000"	"42 years"	"42"	"Black or African American"	"2054-5"	607	144633	419.7
	"2000"	"2000"	"42 years"	"42"	"White"	"2106-3"	1784	864287	206.4
	"2000"	"2000"	"43 years"	"43"	"Black or African American"	"2054-5"	665	139470	476.8
	"2000"	"2000"	"43 years"	"43"	"White"	"2106-3"	1940	841330	230.6
	"2000"	"2000"	"44 years"	"44"	"Black or African American"	"2054-5"	651	134065	485.6
	"2000"	"2000"	"44 years"	"44"	"White"	"2106-3"	2116	824291	256.7
	"2000"	"2000"	"45 years"	"45"	"Black or African American"	"2054-5"	754	134977	558.6
	"2000"	"2000"	"45 years"	"45"	"White"	"2106-3"	2157	838408	257.3
	"2000"	"2000"	"46 years"	"46"	"Black or African American"	"2054-5"	690	120096	574.5
	"2000"	"2000"	"46 years"	"46"	"White"	"2106-3"	2307	796386	289.7
	"2000"	"2000"	"47 years"	"47"	"Black or African American"	"2054-5"	782	117030	668.2
	"2000"	"2000"	"47 years"	"47"	"White"	"2106-3"	2509	790880	317.2
	"2000"	"2000"	"48 years"	"48"	"Black or African American"	"2054-5"	842	111799	753.1
	"2000"	"2000"	"48 years"	"48"	"White"	"2106-3"	2651	766354	345.9
	"2000"	"2000"	"49 years"	"49"	"Black or African American"	"2054-5"	890	112005	794.6
	"2000"	"2000"	"49 years"	"49"	"White"	"2106-3"	2703	737910	366.3
	"2000"	"2000"	"50 years"	"50"	"Black or African American"	"2054-5"	888	114072	778.5
	"2000"	"2000"	"50 years"	"50"	"White"	"2106-3"	2960	753756	392.7
	"2000"	"2000"	"51 years"	"51"	"Black or African American"	"2054-5"	911	101753	895.3
	"2000"	"2000"	"51 years"	"51"	"White"	"2106-3"	3059	723843	422.6
	"2000"	"2000"	"52 years"	"52"	"Black or African American"	"2054-5"	932	98028	950.7
	"2000"	"2000"	"52 years"	"52"	"White"	"2106-3"	3483	759476	458.6
	"2000"	"2000"	"53 years"	"53"	"Black or African American"	"2054-5"	893	90384	988.0
	"2000"	"2000"	"53 years"	"53"	"White"	"2106-3"	3853	762575	505.3
	"2000"	"2000"	"54 years"	"54"	"Black or African American"	"2054-5"	782	78386	997.6
	"2000"	"2000"	"54 years"	"54"	"White"	"2106-3"	3301	570912	578.2
	"2000"	"2000"	"55 years"	"55"	"Black or African American"	"2054-5"	905	79154	1143.3
	"2000"	"2000"	"55 years"	"55"	"White"	"2106-3"	3598	581958	618.3
	"2000"	"2000"	"56 years"	"56"	"Black or African American"	"2054-5"	943	75350	1251.5
	"2000"	"2000"	"56 years"	"56"	"White"	"2106-3"	3865	582586	663.4
	"2000"	"2000"	"57 years"	"57"	"Black or African American"	"2054-5"	935	74020	1263.2
	"2000"	"2000"	"57 years"	"57"	"White"	"2106-3"	4339	594992	729.3
	"2000"	"2000"	"58 years"	"58"	"Black or African American"	"2054-5"	966	67789	1425.0
	"2000"	"2000"	"58 years"	"58"	"White"	"2106-3"	4214	517682	814.0
	"2000"	"2000"	"59 years"	"59"	"Black or African American"	"2054-5"	1019	65806	1548.5
	"2000"	"2000"	"59 years"	"59"	"White"	"2106-3"	4366	481447	906.8
	"2000"	"2000"	"60 years"	"60"	"Black or African American"	"2054-5"	1032	66518	1551.5
	"2000"	"2000"	"60 years"	"60"	"White"	"2106-3"	4415	469136	941.1
	"2000"	"2000"	"61 years"	"61"	"Black or African American"	"2054-5"	1015	59687	1700.5
	"2000"	"2000"	"61 years"	"61"	"White"	"2106-3"	4871	453081	1075.1
	"2000"	"2000"	"62 years"	"62"	"Black or African American"	"2054-5"	1152	59238	1944.7
	"2000"	"2000"	"62 years"	"62"	"White"	"2106-3"	5228	443477	1178.9
	"2000"	"2000"	"63 years"	"63"	"Black or African American"	"2054-5"	1104	55429	1991.7
	"2000"	"2000"	"63 years"	"63"	"White"	"2106-3"	5423	418855	1294.7
	"2000"	"2000"	"64 years"	"64"	"Black or African American"	"2054-5"	1181	55250	2137.6
	"2000"	"2000"	"64 years"	"64"	"White"	"2106-3"	5760	415299	1387.0
	"2000"	"2000"	"65 years"	"65"	"Black or African American"	"2054-5"	1258	55284	2275.5
	"2000"	"2000"	"65 years"	"65"	"White"	"2106-3"	6159	417327	1475.8
	"2000"	"2000"	"66 years"	"66"	"Black or African American"	"2054-5"	1205	48788	2469.9
	"2000"	"2000"	"66 years"	"66"	"White"	"2106-3"	6520	385410	1691.7
	"2000"	"2000"	"67 years"	"67"	"Black or African American"	"2054-5"	1330	49043	2711.9
	"2000"	"2000"	"67 years"	"67"	"White"	"2106-3"	7078	394717	1793.2
	"2000"	"2000"	"68 years"	"68"	"Black or African American"	"2054-5"	1342	43834	3061.6
	"2000"	"2000"	"68 years"	"68"	"White"	"2106-3"	7898	396863	1990.1
	"2000"	"2000"	"69 years"	"69"	"Black or African American"	"2054-5"	1358	44006	3085.9
	"2000"	"2000"	"69 years"	"69"	"White"	"2106-3"	8584	404592	2121.6
	"2000"	"2000"	"70 years"	"70"	"Black or African American"	"2054-5"	1510	44139	3421.0
	"2000"	"2000"	"70 years"	"70"	"White"	"2106-3"	9422	407422	2312.6
	"2000"	"2000"	"71 years"	"71"	"Black or African American"	"2054-5"	1458	39553	3686.2
	"2000"	"2000"	"71 years"	"71"	"White"	"2106-3"	10086	389106	2592.1
	"2000"	"2000"	"72 years"	"72"	"Black or African American"	"2054-5"	1524	39164	3891.3
	"2000"	"2000"	"72 years"	"72"	"White"	"2106-3"	11176	394401	2833.7
	"2000"	"2000"	"73 years"	"73"	"Black or African American"	"2054-5"	1536	36820	4171.6
	"2000"	"2000"	"73 years"	"73"	"White"	"2106-3"	11823	384664	3073.6
	"2000"	"2000"	"74 years"	"74"	"Black or African American"	"2054-5"	1597	36694	4352.2
	"2000"	"2000"	"74 years"	"74"	"White"	"2106-3"	12604	379956	3317.2
	"2001"	"2001"	"< 1 year"	"0"	"Black or African American"	"2054-5"	1731	144741	1195.9
	"2001"	"2001"	"< 1 year"	"0"	"White"	"2106-3"	2951	557995	528.9
	"2001"	"2001"	"1 year"	"1"	"Black or African American"	"2054-5"	126	140532	89.7
	"2001"	"2001"	"1 year"	"1"	"White"	"2106-3"	243	542829	44.8
	"2001"	"2001"	"2 years"	"2"	"Black or African American"	"2054-5"	60	140340	42.8
	"2001"	"2001"	"2 years"	"2"	"White"	"2106-3"	187	542769	34.5
	"2001"	"2001"	"3 years"	"3"	"Black or African American"	"2054-5"	45	143002	31.5
	"2001"	"2001"	"3 years"	"3"	"White"	"2106-3"	143	546831	26.2
	"2001"	"2001"	"4 years"	"4"	"Black or African American"	"2054-5"	44	145805	30.2
	"2001"	"2001"	"4 years"	"4"	"White"	"2106-3"	109	555503	19.6
	"2001"	"2001"	"5 years"	"5"	"Black or African American"	"2054-5"	27	150060	18.0
	"2001"	"2001"	"5 years"	"5"	"White"	"2106-3"	89	576103	15.4
	"2001"	"2001"	"6 years"	"6"	"Black or African American"	"2054-5"	34	156150	21.8
	"2001"	"2001"	"6 years"	"6"	"White"	"2106-3"	94	586998	16.0
	"2001"	"2001"	"7 years"	"7"	"Black or African American"	"2054-5"	24	161094	14.9
	"2001"	"2001"	"7 years"	"7"	"White"	"2106-3"	80	597072	13.4
	"2001"	"2001"	"8 years"	"8"	"Black or African American"	"2054-5"	33	166409	19.8
