"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Race"	"Race Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"39 years"	"39"	"Black or African American"	"2054-5"	476	154549	308.0
	"1999"	"1999"	"39 years"	"39"	"White"	"2106-3"	1368	867950	157.6
	"1999"	"1999"	"40 years"	"40"	"Black or African American"	"2054-5"	497	156333	317.9
	"1999"	"1999"	"40 years"	"40"	"White"	"2106-3"	1511	881398	171.4
	"1999"	"1999"	"41 years"	"41"	"Black or African American"	"2054-5"	578	141237	409.2
	"1999"	"1999"	"41 years"	"41"	"White"	"2106-3"	1651	850495	194.1
	"1999"	"1999"	"42 years"	"42"	"Black or African American"	"2054-5"	589	142521	413.3
	"1999"	"1999"	"42 years"	"42"	"White"	"2106-3"	1707	867126	196.9
	"1999"	"1999"	"43 years"	"43"	"Black or African American"	"2054-5"	664	136732	485.6
	"1999"	"1999"	"43 years"	"43"	"White"	"2106-3"	1894	827366	228.9
	"1999"	"1999"	"44 years"	"44"	"Black or African American"	"2054-5"	697	130570	533.8
	"1999"	"1999"	"44 years"	"44"	"White"	"2106-3"	2070	824123	251.2
	"1999"	"1999"	"45 years"	"45"	"Black or African American"	"2054-5"	733	127463	575.1
	"1999"	"1999"	"45 years"	"45"	"White"	"2106-3"	2246	830059	270.6
	"1999"	"1999"	"46 years"	"46"	"Black or African American"	"2054-5"	745	114646	649.8
	"1999"	"1999"	"46 years"	"46"	"White"	"2106-3"	2317	783392	295.8
	"1999"	"1999"	"47 years"	"47"	"Black or African American"	"2054-5"	777	114852	676.5
	"1999"	"1999"	"47 years"	"47"	"White"	"2106-3"	2364	784257	301.4
	"1999"	"1999"	"48 years"	"48"	"Black or African American"	"2054-5"	760	111056	684.3
	"1999"	"1999"	"48 years"	"48"	"White"	"2106-3"	2569	733473	350.3
	"1999"	"1999"	"49 years"	"49"	"Black or African American"	"2054-5"	845	109968	768.4
	"1999"	"1999"	"49 years"	"49"	"White"	"2106-3"	2659	748807	355.1
	"1999"	"1999"	"50 years"	"50"	"Black or African American"	"2054-5"	891	109287	815.3
	"1999"	"1999"	"50 years"	"50"	"White"	"2106-3"	2843	752840	377.6
	"1999"	"1999"	"51 years"	"51"	"Black or African American"	"2054-5"	851	97286	874.7
	"1999"	"1999"	"51 years"	"51"	"White"	"2106-3"	3097	734955	421.4
	"1999"	"1999"	"52 years"	"52"	"Black or African American"	"2054-5"	859	95247	901.9
	"1999"	"1999"	"52 years"	"52"	"White"	"2106-3"	3644	823234	442.6
	"1999"	"1999"	"53 years"	"53"	"Black or African American"	"2054-5"	806	76914	1047.9
	"1999"	"1999"	"53 years"	"53"	"White"	"2106-3"	3083	564292	546.3
	"1999"	"1999"	"54 years"	"54"	"Black or African American"	"2054-5"	851	81240	1047.5
	"1999"	"1999"	"54 years"	"54"	"White"	"2106-3"	3258	597698	545.1
	"1999"	"1999"	"55 years"	"55"	"Black or African American"	"2054-5"	834	77410	1077.4
	"1999"	"1999"	"55 years"	"55"	"White"	"2106-3"	3783	588477	642.8
	"1999"	"1999"	"56 years"	"56"	"Black or African American"	"2054-5"	1009	73410	1374.5
	"1999"	"1999"	"56 years"	"56"	"White"	"2106-3"	4093	615566	664.9
	"1999"	"1999"	"57 years"	"57"	"Black or African American"	"2054-5"	961	72457	1326.3
	"1999"	"1999"	"57 years"	"57"	"White"	"2106-3"	3968	522045	760.1
	"1999"	"1999"	"58 years"	"58"	"Black or African American"	"2054-5"	971	64767	1499.2
	"1999"	"1999"	"58 years"	"58"	"White"	"2106-3"	4078	497582	819.6
	"1999"	"1999"	"59 years"	"59"	"Black or African American"	"2054-5"	981	64811	1513.6
	"1999"	"1999"	"59 years"	"59"	"White"	"2106-3"	4267	471352	905.3
	"1999"	"1999"	"60 years"	"60"	"Black or African American"	"2054-5"	988	64360	1535.1
	"1999"	"1999"	"60 years"	"60"	"White"	"2106-3"	4352	470414	925.1
	"1999"	"1999"	"61 years"	"61"	"Black or African American"	"2054-5"	1047	58880	1778.2
	"1999"	"1999"	"61 years"	"61"	"White"	"2106-3"	4898	447789	1093.8
	"1999"	"1999"	"62 years"	"62"	"Black or African American"	"2054-5"	1065	55520	1918.2
	"1999"	"1999"	"62 years"	"62"	"White"	"2106-3"	5092	426303	1194.5
	"1999"	"1999"	"63 years"	"63"	"Black or African American"	"2054-5"	1185	55922	2119.0
	"1999"	"1999"	"63 years"	"63"	"White"	"2106-3"	5521	424344	1301.1
	"1999"	"1999"	"64 years"	"64"	"Black or African American"	"2054-5"	1199	54837	2186.5
	"1999"	"1999"	"64 years"	"64"	"White"	"2106-3"	6126	427437	1433.2
	"1999"	"1999"	"65 years"	"65"	"Black or African American"	"2054-5"	1226	52973	2314.4
	"1999"	"1999"	"65 years"	"65"	"White"	"2106-3"	6235	394094	1582.1
	"1999"	"1999"	"66 years"	"66"	"Black or African American"	"2054-5"	1321	49496	2668.9
	"1999"	"1999"	"66 years"	"66"	"White"	"2106-3"	6559	396328	1654.9
	"1999"	"1999"	"67 years"	"67"	"Black or African American"	"2054-5"	1277	48617	2626.7
	"1999"	"1999"	"67 years"	"67"	"White"	"2106-3"	7527	405182	1857.7
	"1999"	"1999"	"68 years"	"68"	"Black or African American"	"2054-5"	1277	44512	2868.9
	"1999"	"1999"	"68 years"	"68"	"White"	"2106-3"	8168	409953	1992.4
	"1999"	"1999"	"69 years"	"69"	"Black or African American"	"2054-5"	1393	43047	3236.0
	"1999"	"1999"	"69 years"	"69"	"White"	"2106-3"	9277	412312	2250.0
	"1999"	"1999"	"70 years"	"70"	"Black or African American"	"2054-5"	1455	43635	3334.5
	"1999"	"1999"	"70 years"	"70"	"White"	"2106-3"	9849	408693	2409.9
	"1999"	"1999"	"71 years"	"71"	"Black or African American"	"2054-5"	1447	39288	3683.1
	"1999"	"1999"	"71 years"	"71"	"White"	"2106-3"	10735	403487	2660.6
	"1999"	"1999"	"72 years"	"72"	"Black or African American"	"2054-5"	1577	38162	4132.4
	"1999"	"1999"	"72 years"	"72"	"White"	"2106-3"	11611	387833	2993.8
	"1999"	"1999"	"73 years"	"73"	"Black or African American"	"2054-5"	1623	36172	4486.9
	"1999"	"1999"	"73 years"	"73"	"White"	"2106-3"	12465	383390	3251.3
	"1999"	"1999"	"74 years"	"74"	"Black or African American"	"2054-5"	1680	35125	4782.9
	"1999"	"1999"	"74 years"	"74"	"White"	"2106-3"	13361	391890	3409.4
	"2000"	"2000"	"< 1 year"	"0"	"Black or African American"	"2054-5"	1808	141007	1282.2
	"2000"	"2000"	"< 1 year"	"0"	"White"	"2106-3"	2974	546887	543.8
	"2000"	"2000"	"1 year"	"1"	"Black or African American"	"2054-5"	100	143370	69.7
	"2000"	"2000"	"1 year"	"1"	"White"	"2106-3"	228	554690	41.1
	"2000"	"2000"	"2 years"	"2"	"Black or African American"	"2054-5"	73	144574	50.5
	"2000"	"2000"	"2 years"	"2"	"White"	"2106-3"	165	553094	29.8
	"2000"	"2000"	"3 years"	"3"	"Black or African American"	"2054-5"	46	146819	31.3
	"2000"	"2000"	"3 years"	"3"	"White"	"2106-3"	139	565630	24.6
	"2000"	"2000"	"4 years"	"4"	"Black or African American"	"2054-5"	41	153400	26.7
	"2000"	"2000"	"4 years"	"4"	"White"	"2106-3"	97	587998	16.5
	"2000"	"2000"	"5 years"	"5"	"Black or African American"	"2054-5"	48	158177	30.3
	"2000"	"2000"	"5 years"	"5"	"White"	"2106-3"	105	595353	17.6
	"2000"	"2000"	"6 years"	"6"	"Black or African American"	"2054-5"	35	163388	21.4
	"2000"	"2000"	"6 years"	"6"	"White"	"2106-3"	81	607518	13.3
	"2000"	"2000"	"7 years"	"7"	"Black or African American"	"2054-5"	29	167990	17.3
	"2000"	"2000"	"7 years"	"7"	"White"	"2106-3"	87	623982	13.9
	"2000"	"2000"	"8 years"	"8"	"Black or African American"	"2054-5"	29	170065	17.1
	"2000"	"2000"	"8 years"	"8"	"White"	"2106-3"	93	644779	14.4
	"2000"	"2000"	"9 years"	"9"	"Black or African American"	"2054-5"	26	173656	15.0
	"2000"	"2000"	"9 years"	"9"	"White"	"2106-3"	72	663387	10.9
	"2000"	"2000"	"10 years"	"10"	"Black or African American"	"2054-5"	38	175343	21.7
	"2000"	"2000"	"10 years"	"10"	"White"	"2106-3"	78	671492	11.6
	"2000"	"2000"	"11 years"	"11"	"Black or African American"	"2054-5"	37	165825	22.3
	"2000"	"2000"	"11 years"	"11"	"White"	"2106-3"	91	652768	13.9
	"2000"	"2000"	"12 years"	"12"	"Black or African American"	"2054-5"	29	161950	17.9
	"2000"	"2000"	"12 years"	"12"	"White"	"2106-3"	124	650974	19.0
	"2000"	"2000"	"13 years"	"13"	"Black or African American"	"2054-5"	42	155920	26.9
	"2000"	"2000"	"13 years"	"13"	"White"	"2106-3"	102	645608	15.8
	"2000"	"2000"	"14 years"	"14"	"Black or African American"	"2054-5"	50	155316	32.2
	"2000"	"2000"	"14 years"	"14"	"White"	"2106-3"	167	650642	25.7
	"2000"	"2000"	"15 years"	"15"	"Black or African American"	"2054-5"	74	150736	49.1
	"2000"	"2000"	"15 years"	"15"	"White"	"2106-3"	196	644566	30.4
	"2000"	"2000"	"16 years"	"16"	"Black or African American"	"2054-5"	77	148504	51.9
	"2000"	"2000"	"16 years"	"16"	"White"	"2106-3"	295	632451	46.6
	"2000"	"2000"	"17 years"	"17"	"Black or African American"	"2054-5"	121	150239	80.5
	"2000"	"2000"	"17 years"	"17"	"White"	"2106-3"	365	637246	57.3
	"2000"	"2000"	"18 years"	"18"	"Black or African American"	"2054-5"	160	146612	109.1
	"2000"	"2000"	"18 years"	"18"	"White"	"2106-3"	460	631817	72.8
	"2000"	"2000"	"19 years"	"19"	"Black or African American"	"2054-5"	185	146029	126.7
	"2000"	"2000"	"19 years"	"19"	"White"	"2106-3"	474	641877	73.8
	"2000"	"2000"	"20 years"	"20"	"Black or African American"	"2054-5"	205	143324	143.0
	"2000"	"2000"	"20 years"	"20"	"White"	"2106-3"	494	621347	79.5
	"2000"	"2000"	"21 years"	"21"	"Black or African American"	"2054-5"	220	135623	162.2
	"2000"	"2000"	"21 years"	"21"	"White"	"2106-3"	492	587777	83.7
	"2000"	"2000"	"22 years"	"22"	"Black or African American"	"2054-5"	198	130737	151.4
	"2000"	"2000"	"22 years"	"22"	"White"	"2106-3"	473	571227	82.8
	"2000"	"2000"	"23 years"	"23"	"Black or African American"	"2054-5"	189	127394	148.4
	"2000"	"2000"	"23 years"	"23"	"White"	"2106-3"	400	559909	71.4
	"2000"	"2000"	"24 years"	"24"	"Black or African American"	"2054-5"	181	125861	143.8
	"2000"	"2000"	"24 years"	"24"	"White"	"2106-3"	407	557199	73.0
	"2000"	"2000"	"25 years"	"25"	"Black or African American"	"2054-5"	202	126982	159.1
	"2000"	"2000"	"25 years"	"25"	"White"	"2106-3"	401	580520	69.1
	"2000"	"2000"	"26 years"	"26"	"Black or African American"	"2054-5"	193	123380	156.4
	"2000"	"2000"	"26 years"	"26"	"White"	"2106-3"	440	560313	78.5
	"2000"	"2000"	"27 years"	"27"	"Black or African American"	"2054-5"	225	129628	173.6
	"2000"	"2000"	"27 years"	"27"	"White"	"2106-3"	435	590583	73.7
	"2000"	"2000"	"28 years"	"28"	"Black or African American"	"2054-5"	209	133855	156.1
	"2000"	"2000"	"28 years"	"28"	"White"	"2106-3"	470	640654	73.4
	"2000"	"2000"	"29 years"	"29"	"Black or African American"	"2054-5"	257	145766	176.3
	"2000"	"2000"	"29 years"	"29"	"White"	"2106-3"	539	704380	76.5
	"2000"	"2000"	"30 years"	"30"	"Black or African American"	"2054-5"	244	148687	164.1
	"2000"	"2000"	"30 years"	"30"	"White"	"2106-3"	531	730400	72.7
	"2000"	"2000"	"31 years"	"31"	"Black or African American"	"2054-5"	271	135684	199.7
	"2000"	"2000"	"31 years"	"31"	"White"	"2106-3"	626	683236	91.6
	"2000"	"2000"	"32 years"	"32"	"Black or African American"	"2054-5"	260	137211	189.5
	"2000"	"2000"	"32 years"	"32"	"White"	"2106-3"	634	681179	93.1
	"2000"	"2000"	"33 years"	"33"	"Black or African American"	"2054-5"	301	138843	216.8
	"2000"	"2000"	"33 years"	"33"	"White"	"2106-3"	725	693756	104.5
	"2000"	"2000"	"34 years"	"34"	"Black or African American"	"2054-5"	314	147732	212.5
	"2000"	"2000"	"34 years"	"34"	"White"	"2106-3"	773	721989	107.1
	"2000"	"2000"	"35 years"	"35"	"Black or African American"	"2054-5"	332	159679	207.9
	"2000"	"2000"	"35 years"	"35"	"White"	"2106-3"	935	797358	117.3
	"2000"	"2000"	"36 years"	"36"	"Black or African American"	"2054-5"	377	152848	246.7
	"2000"	"2000"	"36 years"	"36"	"White"	"2106-3"	1049	805599	130.2
	"2000"	"2000"	"37 years"	"37"	"Black or African American"	"2054-5"	396	152781	259.2
	"2000"	"2000"	"37 years"	"37"	"White"	"2106-3"	1082	816252	132.6
	"2000"	"2000"	"38 years"	"38"	"Black or African American"	"2054-5"	453	151065	299.9
	"2000"	"2000"	"38 years"	"38"	"White"	"2106-3"	1214	838107	144.9
	"2000"	"2000"	"39 years"	"39"	"Black or African American"	"2054-5"	424	154334	274.7
	"2000"	"2000"	"39 years"	"39"	"White"	"2106-3"	1326	854421	155.2
	"2000"	"2000"	"40 years"	"40"	"Black or African American"	"2054-5"	533	159228	334.7
	"2000"	"2000"	"40 years"	"40"	"White"	"2106-3"	1530	882889	173.3
	"2000"	"2000"	"41 years"	"41"	"Black or African American"	"2054-5"	568	144750	392.4
	"2000"	"2000"	"41 years"	"41"	"White"	"2106-3"	1630	844390	193.0
	"2000"	"2000"	"42 years"	"42"	"Black or African American"	"2054-5"	608	144477	420.8
	"2000"	"2000"	"42 years"	"42"	"White"	"2106-3"	1792	867202	206.6
	"2000"	"2000"	"43 years"	"43"	"Black or African American"	"2054-5"	653	139199	469.1
	"2000"	"2000"	"43 years"	"43"	"White"	"2106-3"	1947	844140	230.6
	"2000"	"2000"	"44 years"	"44"	"Black or African American"	"2054-5"	650	133876	485.5
	"2000"	"2000"	"44 years"	"44"	"White"	"2106-3"	2132	827110	257.8
	"2000"	"2000"	"45 years"	"45"	"Black or African American"	"2054-5"	745	134742	552.9
	"2000"	"2000"	"45 years"	"45"	"White"	"2106-3"	2160	840943	256.9
	"2000"	"2000"	"46 years"	"46"	"Black or African American"	"2054-5"	686	119874	572.3
	"2000"	"2000"	"46 years"	"46"	"White"	"2106-3"	2312	798486	289.5
	"2000"	"2000"	"47 years"	"47"	"Black or African American"	"2054-5"	779	116909	666.3
	"2000"	"2000"	"47 years"	"47"	"White"	"2106-3"	2517	793274	317.3
	"2000"	"2000"	"48 years"	"48"	"Black or African American"	"2054-5"	837	111598	750.0
	"2000"	"2000"	"48 years"	"48"	"White"	"2106-3"	2662	768715	346.3
	"2000"	"2000"	"49 years"	"49"	"Black or African American"	"2054-5"	893	111938	797.8
	"2000"	"2000"	"49 years"	"49"	"White"	"2106-3"	2713	740172	366.5
	"2000"	"2000"	"50 years"	"50"	"Black or African American"	"2054-5"	904	114044	792.7
	"2000"	"2000"	"50 years"	"50"	"White"	"2106-3"	2969	756163	392.6
	"2000"	"2000"	"51 years"	"51"	"Black or African American"	"2054-5"	908	101681	893.0
	"2000"	"2000"	"51 years"	"51"	"White"	"2106-3"	3083	726151	424.6
	"2000"	"2000"	"52 years"	"52"	"Black or African American"	"2054-5"	935	97861	955.4
	"2000"	"2000"	"52 years"	"52"	"White"	"2106-3"	3500	762021	459.3
	"2000"	"2000"	"53 years"	"53"	"Black or African American"	"2054-5"	891	90364	986.0
	"2000"	"2000"	"53 years"	"53"	"White"	"2106-3"	3864	764804	505.2
	"2000"	"2000"	"54 years"	"54"	"Black or African American"	"2054-5"	781	78246	998.1
	"2000"	"2000"	"54 years"	"54"	"White"	"2106-3"	3307	572635	577.5
	"2000"	"2000"	"55 years"	"55"	"Black or African American"	"2054-5"	899	79058	1137.1
	"2000"	"2000"	"55 years"	"55"	"White"	"2106-3"	3610	583325	618.9
	"2000"	"2000"	"56 years"	"56"	"Black or African American"	"2054-5"	929	75174	1235.8
	"2000"	"2000"	"56 years"	"56"	"White"	"2106-3"	3875	583998	663.5
	"2000"	"2000"	"57 years"	"57"	"Black or African American"	"2054-5"	937	73812	1269.4
	"2000"	"2000"	"57 years"	"57"	"White"	"2106-3"	4352	596258	729.9
	"2000"	"2000"	"58 years"	"58"	"Black or African American"	"2054-5"	958	67524	1418.8
	"2000"	"2000"	"58 years"	"58"	"White"	"2106-3"	4238	518701	817.0
	"2000"	"2000"	"59 years"	"59"	"Black or African American"	"2054-5"	1018	65596	1551.9
	"2000"	"2000"	"59 years"	"59"	"White"	"2106-3"	4371	482518	905.9
	"2000"	"2000"	"60 years"	"60"	"Black or African American"	"2054-5"	1026	66391	1545.4
	"2000"	"2000"	"60 years"	"60"	"White"	"2106-3"	4412	469967	938.8
	"2000"	"2000"	"61 years"	"61"	"Black or African American"	"2054-5"	1009	59469	1696.7
	"2000"	"2000"	"61 years"	"61"	"White"	"2106-3"	4870	453752	1073.3
	"2000"	"2000"	"62 years"	"62"	"Black or African American"	"2054-5"	1147	59081	1941.4
	"2000"	"2000"	"62 years"	"62"	"White"	"2106-3"	5224	444001	1176.6
	"2000"	"2000"	"63 years"	"63"	"Black or African American"	"2054-5"	1115	55303	2016.2
	"2000"	"2000"	"63 years"	"63"	"White"	"2106-3"	5423	419298	1293.4
	"2000"	"2000"	"64 years"	"64"	"Black or African American"	"2054-5"	1170	55132	2122.2
	"2000"	"2000"	"64 years"	"64"	"White"	"2106-3"	5777	415888	1389.1
	"2000"	"2000"	"65 years"	"65"	"Black or African American"	"2054-5"	1238	55199	2242.8
	"2000"	"2000"	"65 years"	"65"	"White"	"2106-3"	6172	417625	1477.9
	"2000"	"2000"	"66 years"	"66"	"Black or African American"	"2054-5"	1202	48656	2470.4
	"2000"	"2000"	"66 years"	"66"	"White"	"2106-3"	6528	385583	1693.0
	"2000"	"2000"	"67 years"	"67"	"Black or African American"	"2054-5"	1315	48872	2690.7
	"2000"	"2000"	"67 years"	"67"	"White"	"2106-3"	7090	394655	1796.5
	"2000"	"2000"	"68 years"	"68"	"Black or African American"	"2054-5"	1327	43608	3043.0
	"2000"	"2000"	"68 years"	"68"	"White"	"2106-3"	7900	396863	1990.6
	"2000"	"2000"	"69 years"	"69"	"Black or African American"	"2054-5"	1357	43850	3094.6
	"2000"	"2000"	"69 years"	"69"	"White"	"2106-3"	8604	404451	2127.3
	"2000"	"2000"	"70 years"	"70"	"Black or African American"	"2054-5"	1502	43925	3419.5
	"2000"	"2000"	"70 years"	"70"	"White"	"2106-3"	9422	407322	2313.2
	"2000"	"2000"	"71 years"	"71"	"Black or African American"	"2054-5"	1450	39405	3679.7
	"2000"	"2000"	"71 years"	"71"	"White"	"2106-3"	10095	389138	2594.2
	"2000"	"2000"	"72 years"	"72"	"Black or African American"	"2054-5"	1524	38988	3908.9
	"2000"	"2000"	"72 years"	"72"	"White"	"2106-3"	11183	394214	2836.8
	"2000"	"2000"	"73 years"	"73"	"Black or African American"	"2054-5"	1526	36699	4158.2
	"2000"	"2000"	"73 years"	"73"	"White"	"2106-3"	11837	384525	3078.3
	"2000"	"2000"	"74 years"	"74"	"Black or African American"	"2054-5"	1591	36408	4369.9
	"2000"	"2000"	"74 years"	"74"	"White"	"2106-3"	12640	379766	3328.4
	"2001"	"2001"	"< 1 year"	"0"	"Black or African American"	"2054-5"	1716	145298	1181.0
	"2001"	"2001"	"< 1 year"	"0"	"White"	"2106-3"	2975	561856	529.5
	"2001"	"2001"	"1 year"	"1"	"Black or African American"	"2054-5"	123	140923	87.3
	"2001"	"2001"	"1 year"	"1"	"White"	"2106-3"	251	545918	46.0
	"2001"	"2001"	"2 years"	"2"	"Black or African American"	"2054-5"	60	140819	42.6
	"2001"	"2001"	"2 years"	"2"	"White"	"2106-3"	191	545961	35.0
	"2001"	"2001"	"3 years"	"3"	"Black or African American"	"2054-5"	45	143427	31.4
	"2001"	"2001"	"3 years"	"3"	"White"	"2106-3"	145	549947	26.4
	"2001"	"2001"	"4 years"	"4"	"Black or African American"	"2054-5"	43	146192	29.4
	"2001"	"2001"	"4 years"	"4"	"White"	"2106-3"	109	558310	19.5
	"2001"	"2001"	"5 years"	"5"	"Black or African American"	"2054-5"	26	150429	17.3
	"2001"	"2001"	"5 years"	"5"	"White"	"2106-3"	87	579040	15.0
	"2001"	"2001"	"6 years"	"6"	"Black or African American"	"2054-5"	35	156595	22.4
	"2001"	"2001"	"6 years"	"6"	"White"	"2106-3"	94	589696	15.9
	"2001"	"2001"	"7 years"	"7"	"Black or African American"	"2054-5"	24	161455	14.9
	"2001"	"2001"	"7 years"	"7"	"White"	"2106-3"	80	599849	13.3
	"2001"	"2001"	"8 years"	"8"	"Black or African American"	"2054-5"	32	166503	19.2
