"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Race"	"Race Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"49 years"	"49"	"Black or African American"	"2054-5"	828	109363	757.1
	"1999"	"1999"	"49 years"	"49"	"White"	"2106-3"	2654	743385	357.0
	"1999"	"1999"	"50 years"	"50"	"Black or African American"	"2054-5"	888	108820	816.0
	"1999"	"1999"	"50 years"	"50"	"White"	"2106-3"	2826	747358	378.1
	"1999"	"1999"	"51 years"	"51"	"Black or African American"	"2054-5"	853	96853	880.7
	"1999"	"1999"	"51 years"	"51"	"White"	"2106-3"	3075	729527	421.5
	"1999"	"1999"	"52 years"	"52"	"Black or African American"	"2054-5"	862	94880	908.5
	"1999"	"1999"	"52 years"	"52"	"White"	"2106-3"	3623	817476	443.2
	"1999"	"1999"	"53 years"	"53"	"Black or African American"	"2054-5"	808	76618	1054.6
	"1999"	"1999"	"53 years"	"53"	"White"	"2106-3"	3053	560469	544.7
	"1999"	"1999"	"54 years"	"54"	"Black or African American"	"2054-5"	851	80940	1051.4
	"1999"	"1999"	"54 years"	"54"	"White"	"2106-3"	3249	594010	547.0
	"1999"	"1999"	"55 years"	"55"	"Black or African American"	"2054-5"	842	77030	1093.1
	"1999"	"1999"	"55 years"	"55"	"White"	"2106-3"	3762	585082	643.0
	"1999"	"1999"	"56 years"	"56"	"Black or African American"	"2054-5"	1012	73106	1384.3
	"1999"	"1999"	"56 years"	"56"	"White"	"2106-3"	4072	611775	665.6
	"1999"	"1999"	"57 years"	"57"	"Black or African American"	"2054-5"	958	72009	1330.4
	"1999"	"1999"	"57 years"	"57"	"White"	"2106-3"	3946	518722	760.7
	"1999"	"1999"	"58 years"	"58"	"Black or African American"	"2054-5"	952	64504	1475.9
	"1999"	"1999"	"58 years"	"58"	"White"	"2106-3"	4041	494653	816.9
	"1999"	"1999"	"59 years"	"59"	"Black or African American"	"2054-5"	977	64565	1513.2
	"1999"	"1999"	"59 years"	"59"	"White"	"2106-3"	4233	468514	903.5
	"1999"	"1999"	"60 years"	"60"	"Black or African American"	"2054-5"	980	64009	1531.0
	"1999"	"1999"	"60 years"	"60"	"White"	"2106-3"	4320	467677	923.7
	"1999"	"1999"	"61 years"	"61"	"Black or African American"	"2054-5"	1045	58549	1784.8
	"1999"	"1999"	"61 years"	"61"	"White"	"2106-3"	4835	445216	1086.0
	"1999"	"1999"	"62 years"	"62"	"Black or African American"	"2054-5"	1063	55272	1923.2
	"1999"	"1999"	"62 years"	"62"	"White"	"2106-3"	5059	423888	1193.5
	"1999"	"1999"	"63 years"	"63"	"Black or African American"	"2054-5"	1181	55645	2122.4
	"1999"	"1999"	"63 years"	"63"	"White"	"2106-3"	5483	422148	1298.8
	"1999"	"1999"	"64 years"	"64"	"Black or African American"	"2054-5"	1190	54481	2184.2
	"1999"	"1999"	"64 years"	"64"	"White"	"2106-3"	6089	425249	1431.9
	"1999"	"1999"	"65 years"	"65"	"Black or African American"	"2054-5"	1216	52639	2310.1
	"1999"	"1999"	"65 years"	"65"	"White"	"2106-3"	6185	391883	1578.3
	"1999"	"1999"	"66 years"	"66"	"Black or African American"	"2054-5"	1318	49235	2677.0
	"1999"	"1999"	"66 years"	"66"	"White"	"2106-3"	6505	394306	1649.7
	"1999"	"1999"	"67 years"	"67"	"Black or African American"	"2054-5"	1269	48318	2626.4
	"1999"	"1999"	"67 years"	"67"	"White"	"2106-3"	7481	403199	1855.4
	"1999"	"1999"	"68 years"	"68"	"Black or African American"	"2054-5"	1270	44304	2866.6
	"1999"	"1999"	"68 years"	"68"	"White"	"2106-3"	8124	407809	1992.1
	"1999"	"1999"	"69 years"	"69"	"Black or African American"	"2054-5"	1388	42782	3244.4
	"1999"	"1999"	"69 years"	"69"	"White"	"2106-3"	9218	410191	2247.2
	"1999"	"1999"	"70 years"	"70"	"Black or African American"	"2054-5"	1452	43404	3345.3
	"1999"	"1999"	"70 years"	"70"	"White"	"2106-3"	9783	406676	2405.6
	"1999"	"1999"	"71 years"	"71"	"Black or African American"	"2054-5"	1433	39057	3669.0
	"1999"	"1999"	"71 years"	"71"	"White"	"2106-3"	10656	401538	2653.8
	"1999"	"1999"	"72 years"	"72"	"Black or African American"	"2054-5"	1569	37912	4138.5
	"1999"	"1999"	"72 years"	"72"	"White"	"2106-3"	11543	385856	2991.5
	"1999"	"1999"	"73 years"	"73"	"Black or African American"	"2054-5"	1606	35908	4472.5
	"1999"	"1999"	"73 years"	"73"	"White"	"2106-3"	12400	381330	3251.8
	"1999"	"1999"	"74 years"	"74"	"Black or African American"	"2054-5"	1663	34959	4757.0
	"1999"	"1999"	"74 years"	"74"	"White"	"2106-3"	13261	390049	3399.8
	"2000"	"2000"	"< 1 year"	"0"	"Black or African American"	"2054-5"	1808	139755	1293.7
	"2000"	"2000"	"< 1 year"	"0"	"White"	"2106-3"	2919	540740	539.8
	"2000"	"2000"	"1 year"	"1"	"Black or African American"	"2054-5"	98	142045	69.0
	"2000"	"2000"	"1 year"	"1"	"White"	"2106-3"	227	548404	41.4
	"2000"	"2000"	"2 years"	"2"	"Black or African American"	"2054-5"	77	143296	53.7
	"2000"	"2000"	"2 years"	"2"	"White"	"2106-3"	161	546720	29.4
	"2000"	"2000"	"3 years"	"3"	"Black or African American"	"2054-5"	43	145578	29.5
	"2000"	"2000"	"3 years"	"3"	"White"	"2106-3"	138	559478	24.7
	"2000"	"2000"	"4 years"	"4"	"Black or African American"	"2054-5"	42	152123	27.6
	"2000"	"2000"	"4 years"	"4"	"White"	"2106-3"	97	581348	16.7
	"2000"	"2000"	"5 years"	"5"	"Black or African American"	"2054-5"	47	156742	30.0
	"2000"	"2000"	"5 years"	"5"	"White"	"2106-3"	104	588905	17.7
	"2000"	"2000"	"6 years"	"6"	"Black or African American"	"2054-5"	35	162083	21.6
	"2000"	"2000"	"6 years"	"6"	"White"	"2106-3"	82	600720	13.7
	"2000"	"2000"	"7 years"	"7"	"Black or African American"	"2054-5"	30	166594	18.0
	"2000"	"2000"	"7 years"	"7"	"White"	"2106-3"	89	617285	14.4
	"2000"	"2000"	"8 years"	"8"	"Black or African American"	"2054-5"	30	168818	17.8
	"2000"	"2000"	"8 years"	"8"	"White"	"2106-3"	94	638060	14.7
	"2000"	"2000"	"9 years"	"9"	"Black or African American"	"2054-5"	27	172234	15.7
	"2000"	"2000"	"9 years"	"9"	"White"	"2106-3"	72	656749	11.0
	"2000"	"2000"	"10 years"	"10"	"Black or African American"	"2054-5"	36	173926	20.7
	"2000"	"2000"	"10 years"	"10"	"White"	"2106-3"	79	664699	11.9
	"2000"	"2000"	"11 years"	"11"	"Black or African American"	"2054-5"	37	164617	22.5
	"2000"	"2000"	"11 years"	"11"	"White"	"2106-3"	91	646204	14.1
	"2000"	"2000"	"12 years"	"12"	"Black or African American"	"2054-5"	31	160744	19.3
	"2000"	"2000"	"12 years"	"12"	"White"	"2106-3"	123	644479	19.1
	"2000"	"2000"	"13 years"	"13"	"Black or African American"	"2054-5"	42	154880	27.1
	"2000"	"2000"	"13 years"	"13"	"White"	"2106-3"	100	639435	15.6
	"2000"	"2000"	"14 years"	"14"	"Black or African American"	"2054-5"	53	154258	34.4
	"2000"	"2000"	"14 years"	"14"	"White"	"2106-3"	168	644515	26.1
	"2000"	"2000"	"15 years"	"15"	"Black or African American"	"2054-5"	76	149851	50.7
	"2000"	"2000"	"15 years"	"15"	"White"	"2106-3"	194	638151	30.4
	"2000"	"2000"	"16 years"	"16"	"Black or African American"	"2054-5"	74	147676	50.1
	"2000"	"2000"	"16 years"	"16"	"White"	"2106-3"	293	626602	46.8
	"2000"	"2000"	"17 years"	"17"	"Black or African American"	"2054-5"	122	149482	81.6
	"2000"	"2000"	"17 years"	"17"	"White"	"2106-3"	366	631594	57.9
	"2000"	"2000"	"18 years"	"18"	"Black or African American"	"2054-5"	160	146374	109.3
	"2000"	"2000"	"18 years"	"18"	"White"	"2106-3"	460	625422	73.6
	"2000"	"2000"	"19 years"	"19"	"Black or African American"	"2054-5"	190	145966	130.2
	"2000"	"2000"	"19 years"	"19"	"White"	"2106-3"	473	634289	74.6
	"2000"	"2000"	"20 years"	"20"	"Black or African American"	"2054-5"	201	143143	140.4
	"2000"	"2000"	"20 years"	"20"	"White"	"2106-3"	490	613274	79.9
	"2000"	"2000"	"21 years"	"21"	"Black or African American"	"2054-5"	223	135357	164.7
	"2000"	"2000"	"21 years"	"21"	"White"	"2106-3"	490	579947	84.5
	"2000"	"2000"	"22 years"	"22"	"Black or African American"	"2054-5"	198	130538	151.7
	"2000"	"2000"	"22 years"	"22"	"White"	"2106-3"	468	562915	83.1
	"2000"	"2000"	"23 years"	"23"	"Black or African American"	"2054-5"	188	126904	148.1
	"2000"	"2000"	"23 years"	"23"	"White"	"2106-3"	402	551990	72.8
	"2000"	"2000"	"24 years"	"24"	"Black or African American"	"2054-5"	182	125402	145.1
	"2000"	"2000"	"24 years"	"24"	"White"	"2106-3"	409	549295	74.5
	"2000"	"2000"	"25 years"	"25"	"Black or African American"	"2054-5"	204	126342	161.5
	"2000"	"2000"	"25 years"	"25"	"White"	"2106-3"	403	573233	70.3
	"2000"	"2000"	"26 years"	"26"	"Black or African American"	"2054-5"	191	122881	155.4
	"2000"	"2000"	"26 years"	"26"	"White"	"2106-3"	443	553796	80.0
	"2000"	"2000"	"27 years"	"27"	"Black or African American"	"2054-5"	227	128953	176.0
	"2000"	"2000"	"27 years"	"27"	"White"	"2106-3"	435	584059	74.5
	"2000"	"2000"	"28 years"	"28"	"Black or African American"	"2054-5"	207	133101	155.5
	"2000"	"2000"	"28 years"	"28"	"White"	"2106-3"	458	633171	72.3
	"2000"	"2000"	"29 years"	"29"	"Black or African American"	"2054-5"	263	144900	181.5
	"2000"	"2000"	"29 years"	"29"	"White"	"2106-3"	528	696586	75.8
	"2000"	"2000"	"30 years"	"30"	"Black or African American"	"2054-5"	245	147624	166.0
	"2000"	"2000"	"30 years"	"30"	"White"	"2106-3"	534	722865	73.9
	"2000"	"2000"	"31 years"	"31"	"Black or African American"	"2054-5"	274	134786	203.3
	"2000"	"2000"	"31 years"	"31"	"White"	"2106-3"	621	676133	91.8
	"2000"	"2000"	"32 years"	"32"	"Black or African American"	"2054-5"	263	136371	192.9
	"2000"	"2000"	"32 years"	"32"	"White"	"2106-3"	634	674237	94.0
	"2000"	"2000"	"33 years"	"33"	"Black or African American"	"2054-5"	301	138072	218.0
	"2000"	"2000"	"33 years"	"33"	"White"	"2106-3"	724	686786	105.4
	"2000"	"2000"	"34 years"	"34"	"Black or African American"	"2054-5"	312	147083	212.1
	"2000"	"2000"	"34 years"	"34"	"White"	"2106-3"	773	715410	108.0
	"2000"	"2000"	"35 years"	"35"	"Black or African American"	"2054-5"	339	158927	213.3
	"2000"	"2000"	"35 years"	"35"	"White"	"2106-3"	929	790271	117.6
	"2000"	"2000"	"36 years"	"36"	"Black or African American"	"2054-5"	378	152165	248.4
	"2000"	"2000"	"36 years"	"36"	"White"	"2106-3"	1041	798671	130.3
	"2000"	"2000"	"37 years"	"37"	"Black or African American"	"2054-5"	394	152194	258.9
	"2000"	"2000"	"37 years"	"37"	"White"	"2106-3"	1075	809419	132.8
	"2000"	"2000"	"38 years"	"38"	"Black or African American"	"2054-5"	450	150386	299.2
	"2000"	"2000"	"38 years"	"38"	"White"	"2106-3"	1204	831017	144.9
	"2000"	"2000"	"39 years"	"39"	"Black or African American"	"2054-5"	426	153571	277.4
	"2000"	"2000"	"39 years"	"39"	"White"	"2106-3"	1321	847389	155.9
	"2000"	"2000"	"40 years"	"40"	"Black or African American"	"2054-5"	534	158327	337.3
	"2000"	"2000"	"40 years"	"40"	"White"	"2106-3"	1519	875881	173.4
	"2000"	"2000"	"41 years"	"41"	"Black or African American"	"2054-5"	567	144011	393.7
	"2000"	"2000"	"41 years"	"41"	"White"	"2106-3"	1617	837203	193.1
	"2000"	"2000"	"42 years"	"42"	"Black or African American"	"2054-5"	609	143801	423.5
	"2000"	"2000"	"42 years"	"42"	"White"	"2106-3"	1788	860210	207.9
	"2000"	"2000"	"43 years"	"43"	"Black or African American"	"2054-5"	656	138542	473.5
	"2000"	"2000"	"43 years"	"43"	"White"	"2106-3"	1935	837463	231.1
	"2000"	"2000"	"44 years"	"44"	"Black or African American"	"2054-5"	653	133402	489.5
	"2000"	"2000"	"44 years"	"44"	"White"	"2106-3"	2113	820719	257.5
	"2000"	"2000"	"45 years"	"45"	"Black or African American"	"2054-5"	743	134164	553.8
	"2000"	"2000"	"45 years"	"45"	"White"	"2106-3"	2143	834647	256.8
	"2000"	"2000"	"46 years"	"46"	"Black or African American"	"2054-5"	690	119423	577.8
	"2000"	"2000"	"46 years"	"46"	"White"	"2106-3"	2305	792943	290.7
	"2000"	"2000"	"47 years"	"47"	"Black or African American"	"2054-5"	780	116409	670.1
	"2000"	"2000"	"47 years"	"47"	"White"	"2106-3"	2502	787393	317.8
	"2000"	"2000"	"48 years"	"48"	"Black or African American"	"2054-5"	840	111105	756.0
	"2000"	"2000"	"48 years"	"48"	"White"	"2106-3"	2641	762933	346.2
	"2000"	"2000"	"49 years"	"49"	"Black or African American"	"2054-5"	891	111374	800.0
	"2000"	"2000"	"49 years"	"49"	"White"	"2106-3"	2705	734754	368.2
	"2000"	"2000"	"50 years"	"50"	"Black or African American"	"2054-5"	888	113523	782.2
	"2000"	"2000"	"50 years"	"50"	"White"	"2106-3"	2947	750548	392.6
	"2000"	"2000"	"51 years"	"51"	"Black or African American"	"2054-5"	909	101251	897.8
	"2000"	"2000"	"51 years"	"51"	"White"	"2106-3"	3054	720661	423.8
	"2000"	"2000"	"52 years"	"52"	"Black or African American"	"2054-5"	934	97496	958.0
	"2000"	"2000"	"52 years"	"52"	"White"	"2106-3"	3474	756463	459.2
	"2000"	"2000"	"53 years"	"53"	"Black or African American"	"2054-5"	880	89964	978.2
	"2000"	"2000"	"53 years"	"53"	"White"	"2106-3"	3846	759336	506.5
	"2000"	"2000"	"54 years"	"54"	"Black or African American"	"2054-5"	775	77941	994.3
	"2000"	"2000"	"54 years"	"54"	"White"	"2106-3"	3283	568842	577.1
	"2000"	"2000"	"55 years"	"55"	"Black or African American"	"2054-5"	900	78741	1143.0
	"2000"	"2000"	"55 years"	"55"	"White"	"2106-3"	3588	579968	618.7
	"2000"	"2000"	"56 years"	"56"	"Black or African American"	"2054-5"	929	74819	1241.7
	"2000"	"2000"	"56 years"	"56"	"White"	"2106-3"	3856	580579	664.2
	"2000"	"2000"	"57 years"	"57"	"Black or African American"	"2054-5"	939	73374	1279.7
	"2000"	"2000"	"57 years"	"57"	"White"	"2106-3"	4322	592559	729.4
	"2000"	"2000"	"58 years"	"58"	"Black or African American"	"2054-5"	952	67231	1416.0
	"2000"	"2000"	"58 years"	"58"	"White"	"2106-3"	4199	515523	814.5
	"2000"	"2000"	"59 years"	"59"	"Black or African American"	"2054-5"	1017	65358	1556.0
	"2000"	"2000"	"59 years"	"59"	"White"	"2106-3"	4358	479548	908.8
	"2000"	"2000"	"60 years"	"60"	"Black or African American"	"2054-5"	1022	66040	1547.5
	"2000"	"2000"	"60 years"	"60"	"White"	"2106-3"	4393	467293	940.1
	"2000"	"2000"	"61 years"	"61"	"Black or African American"	"2054-5"	1004	59131	1697.9
	"2000"	"2000"	"61 years"	"61"	"White"	"2106-3"	4841	451175	1073.0
	"2000"	"2000"	"62 years"	"62"	"Black or African American"	"2054-5"	1142	58854	1940.4
	"2000"	"2000"	"62 years"	"62"	"White"	"2106-3"	5197	441433	1177.3
	"2000"	"2000"	"63 years"	"63"	"Black or African American"	"2054-5"	1113	55003	2023.5
	"2000"	"2000"	"63 years"	"63"	"White"	"2106-3"	5398	417045	1294.3
	"2000"	"2000"	"64 years"	"64"	"Black or African American"	"2054-5"	1158	54792	2113.4
	"2000"	"2000"	"64 years"	"64"	"White"	"2106-3"	5739	413729	1387.1
	"2000"	"2000"	"65 years"	"65"	"Black or African American"	"2054-5"	1230	54847	2242.6
	"2000"	"2000"	"65 years"	"65"	"White"	"2106-3"	6138	415255	1478.1
	"2000"	"2000"	"66 years"	"66"	"Black or African American"	"2054-5"	1195	48403	2468.9
	"2000"	"2000"	"66 years"	"66"	"White"	"2106-3"	6459	383607	1683.8
	"2000"	"2000"	"67 years"	"67"	"Black or African American"	"2054-5"	1321	48583	2719.1
	"2000"	"2000"	"67 years"	"67"	"White"	"2106-3"	7059	392716	1797.5
	"2000"	"2000"	"68 years"	"68"	"Black or African American"	"2054-5"	1317	43412	3033.7
	"2000"	"2000"	"68 years"	"68"	"White"	"2106-3"	7858	394772	1990.5
	"2000"	"2000"	"69 years"	"69"	"Black or African American"	"2054-5"	1348	43572	3093.7
	"2000"	"2000"	"69 years"	"69"	"White"	"2106-3"	8537	402366	2121.7
	"2000"	"2000"	"70 years"	"70"	"Black or African American"	"2054-5"	1486	43671	3402.7
	"2000"	"2000"	"70 years"	"70"	"White"	"2106-3"	9350	405331	2306.8
	"2000"	"2000"	"71 years"	"71"	"Black or African American"	"2054-5"	1435	39197	3661.0
	"2000"	"2000"	"71 years"	"71"	"White"	"2106-3"	10025	387259	2588.7
	"2000"	"2000"	"72 years"	"72"	"Black or African American"	"2054-5"	1501	38719	3876.6
	"2000"	"2000"	"72 years"	"72"	"White"	"2106-3"	11115	392218	2833.9
	"2000"	"2000"	"73 years"	"73"	"Black or African American"	"2054-5"	1514	36415	4157.6
	"2000"	"2000"	"73 years"	"73"	"White"	"2106-3"	11777	382457	3079.3
	"2000"	"2000"	"74 years"	"74"	"Black or African American"	"2054-5"	1580	36257	4357.8
	"2000"	"2000"	"74 years"	"74"	"White"	"2106-3"	12531	377971	3315.3
	"2001"	"2001"	"< 1 year"	"0"	"Black or African American"	"2054-5"	1699	143754	1181.9
	"2001"	"2001"	"< 1 year"	"0"	"White"	"2106-3"	2933	555379	528.1
	"2001"	"2001"	"1 year"	"1"	"Black or African American"	"2054-5"	122	139516	87.4
	"2001"	"2001"	"1 year"	"1"	"White"	"2106-3"	243	540018	45.0
	"2001"	"2001"	"2 years"	"2"	"Black or African American"	"2054-5"	59	139418	42.3
	"2001"	"2001"	"2 years"	"2"	"White"	"2106-3"	190	540005	35.2
	"2001"	"2001"	"3 years"	"3"	"Black or African American"	"2054-5"	47	142050	33.1
	"2001"	"2001"	"3 years"	"3"	"White"	"2106-3"	144	543786	26.5
	"2001"	"2001"	"4 years"	"4"	"Black or African American"	"2054-5"	43	144912	29.7
	"2001"	"2001"	"4 years"	"4"	"White"	"2106-3"	108	552332	19.6
	"2001"	"2001"	"5 years"	"5"	"Black or African American"	"2054-5"	28	149111	18.8
	"2001"	"2001"	"5 years"	"5"	"White"	"2106-3"	86	572650	15.0
	"2001"	"2001"	"6 years"	"6"	"Black or African American"	"2054-5"	35	155121	22.6
	"2001"	"2001"	"6 years"	"6"	"White"	"2106-3"	94	583373	16.1
	"2001"	"2001"	"7 years"	"7"	"Black or African American"	"2054-5"	24	160114	15.0
	"2001"	"2001"	"7 years"	"7"	"White"	"2106-3"	81	593167	13.7
	"2001"	"2001"	"8 years"	"8"	"Black or African American"	"2054-5"	32	164994	19.4
