"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Race"	"Race Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"32 years"	"32"	"Black or African American"	"2054-5"	192	85290	225.1
	"1999"	"1999"	"32 years"	"32"	"White"	"2106-3"	221	230277	96.0
	"1999"	"1999"	"33 years"	"33"	"Black or African American"	"2054-5"	203	87795	231.2
	"1999"	"1999"	"33 years"	"33"	"White"	"2106-3"	253	229169	110.4
	"1999"	"1999"	"34 years"	"34"	"Black or African American"	"2054-5"	234	91520	255.7
	"1999"	"1999"	"34 years"	"34"	"White"	"2106-3"	284	245364	115.7
	"1999"	"1999"	"35 years"	"35"	"Black or African American"	"2054-5"	267	95496	279.6
	"1999"	"1999"	"35 years"	"35"	"White"	"2106-3"	325	264032	123.1
	"1999"	"1999"	"36 years"	"36"	"Black or African American"	"2054-5"	285	92316	308.7
	"1999"	"1999"	"36 years"	"36"	"White"	"2106-3"	339	258394	131.2
	"1999"	"1999"	"37 years"	"37"	"Black or African American"	"2054-5"	307	93014	330.1
	"1999"	"1999"	"37 years"	"37"	"White"	"2106-3"	399	264215	151.0
	"1999"	"1999"	"38 years"	"38"	"Black or African American"	"2054-5"	317	90263	351.2
	"1999"	"1999"	"38 years"	"38"	"White"	"2106-3"	450	260977	172.4
	"1999"	"1999"	"39 years"	"39"	"Black or African American"	"2054-5"	349	95215	366.5
	"1999"	"1999"	"39 years"	"39"	"White"	"2106-3"	464	266420	174.2
	"1999"	"1999"	"40 years"	"40"	"Black or African American"	"2054-5"	378	96178	393.0
	"1999"	"1999"	"40 years"	"40"	"White"	"2106-3"	505	272122	185.6
	"1999"	"1999"	"41 years"	"41"	"Black or African American"	"2054-5"	393	86637	453.6
	"1999"	"1999"	"41 years"	"41"	"White"	"2106-3"	559	259166	215.7
	"1999"	"1999"	"42 years"	"42"	"Black or African American"	"2054-5"	432	88322	489.1
	"1999"	"1999"	"42 years"	"42"	"White"	"2106-3"	591	265296	222.8
	"1999"	"1999"	"43 years"	"43"	"Black or African American"	"2054-5"	466	83415	558.7
	"1999"	"1999"	"43 years"	"43"	"White"	"2106-3"	637	251579	253.2
	"1999"	"1999"	"44 years"	"44"	"Black or African American"	"2054-5"	472	81310	580.5
	"1999"	"1999"	"44 years"	"44"	"White"	"2106-3"	726	251301	288.9
	"1999"	"1999"	"45 years"	"45"	"Black or African American"	"2054-5"	480	79682	602.4
	"1999"	"1999"	"45 years"	"45"	"White"	"2106-3"	753	254656	295.7
	"1999"	"1999"	"46 years"	"46"	"Black or African American"	"2054-5"	494	70821	697.5
	"1999"	"1999"	"46 years"	"46"	"White"	"2106-3"	823	237007	347.2
	"1999"	"1999"	"47 years"	"47"	"Black or African American"	"2054-5"	477	71721	665.1
	"1999"	"1999"	"47 years"	"47"	"White"	"2106-3"	792	236475	334.9
	"1999"	"1999"	"48 years"	"48"	"Black or African American"	"2054-5"	539	68476	787.1
	"1999"	"1999"	"48 years"	"48"	"White"	"2106-3"	857	223016	384.3
	"1999"	"1999"	"49 years"	"49"	"Black or African American"	"2054-5"	568	69963	811.9
	"1999"	"1999"	"49 years"	"49"	"White"	"2106-3"	890	228485	389.5
	"1999"	"1999"	"50 years"	"50"	"Black or African American"	"2054-5"	532	68460	777.1
	"1999"	"1999"	"50 years"	"50"	"White"	"2106-3"	886	230375	384.6
	"1999"	"1999"	"51 years"	"51"	"Black or African American"	"2054-5"	534	60635	880.7
	"1999"	"1999"	"51 years"	"51"	"White"	"2106-3"	963	222390	433.0
	"1999"	"1999"	"52 years"	"52"	"Black or African American"	"2054-5"	562	59924	937.9
	"1999"	"1999"	"52 years"	"52"	"White"	"2106-3"	1111	249902	444.6
	"1999"	"1999"	"53 years"	"53"	"Black or African American"	"2054-5"	522	47798	1092.1
	"1999"	"1999"	"53 years"	"53"	"White"	"2106-3"	962	170730	563.5
	"1999"	"1999"	"54 years"	"54"	"Black or African American"	"2054-5"	566	51485	1099.3
	"1999"	"1999"	"54 years"	"54"	"White"	"2106-3"	1018	184809	550.8
	"1999"	"1999"	"55 years"	"55"	"Black or African American"	"2054-5"	584	49281	1185.0
	"1999"	"1999"	"55 years"	"55"	"White"	"2106-3"	1141	178985	637.5
	"1999"	"1999"	"56 years"	"56"	"Black or African American"	"2054-5"	631	46334	1361.9
	"1999"	"1999"	"56 years"	"56"	"White"	"2106-3"	1254	184956	678.0
	"1999"	"1999"	"57 years"	"57"	"Black or African American"	"2054-5"	577	45566	1266.3
	"1999"	"1999"	"57 years"	"57"	"White"	"2106-3"	1186	158465	748.4
	"1999"	"1999"	"58 years"	"58"	"Black or African American"	"2054-5"	616	40409	1524.4
	"1999"	"1999"	"58 years"	"58"	"White"	"2106-3"	1254	151948	825.3
	"1999"	"1999"	"59 years"	"59"	"Black or African American"	"2054-5"	670	41077	1631.1
	"1999"	"1999"	"59 years"	"59"	"White"	"2106-3"	1300	143216	907.7
	"1999"	"1999"	"60 years"	"60"	"Black or African American"	"2054-5"	694	41098	1688.6
	"1999"	"1999"	"60 years"	"60"	"White"	"2106-3"	1418	145484	974.7
	"1999"	"1999"	"61 years"	"61"	"Black or African American"	"2054-5"	716	37615	1903.5
	"1999"	"1999"	"61 years"	"61"	"White"	"2106-3"	1454	136799	1062.9
	"1999"	"1999"	"62 years"	"62"	"Black or African American"	"2054-5"	708	35837	1975.6
	"1999"	"1999"	"62 years"	"62"	"White"	"2106-3"	1560	130051	1199.5
	"1999"	"1999"	"63 years"	"63"	"Black or African American"	"2054-5"	727	35766	2032.7
	"1999"	"1999"	"63 years"	"63"	"White"	"2106-3"	1657	128026	1294.3
	"1999"	"1999"	"64 years"	"64"	"Black or African American"	"2054-5"	847	35297	2399.6
	"1999"	"1999"	"64 years"	"64"	"White"	"2106-3"	1866	130038	1435.0
	"1999"	"1999"	"65 years"	"65"	"Black or African American"	"2054-5"	807	33768	2389.8
	"1999"	"1999"	"65 years"	"65"	"White"	"2106-3"	1938	119957	1615.6
	"1999"	"1999"	"66 years"	"66"	"Black or African American"	"2054-5"	873	31493	2772.0
	"1999"	"1999"	"66 years"	"66"	"White"	"2106-3"	2040	120554	1692.2
	"1999"	"1999"	"67 years"	"67"	"Black or African American"	"2054-5"	785	30737	2553.9
	"1999"	"1999"	"67 years"	"67"	"White"	"2106-3"	2208	122773	1798.4
	"1999"	"1999"	"68 years"	"68"	"Black or African American"	"2054-5"	795	27333	2908.6
	"1999"	"1999"	"68 years"	"68"	"White"	"2106-3"	2479	125494	1975.4
	"1999"	"1999"	"69 years"	"69"	"Black or African American"	"2054-5"	876	26981	3246.7
	"1999"	"1999"	"69 years"	"69"	"White"	"2106-3"	2786	126952	2194.5
	"1999"	"1999"	"70 years"	"70"	"Black or African American"	"2054-5"	954	26930	3542.5
	"1999"	"1999"	"70 years"	"70"	"White"	"2106-3"	2998	127366	2353.8
	"1999"	"1999"	"71 years"	"71"	"Black or African American"	"2054-5"	908	24394	3722.2
	"1999"	"1999"	"71 years"	"71"	"White"	"2106-3"	3278	124648	2629.8
	"1999"	"1999"	"72 years"	"72"	"Black or African American"	"2054-5"	1005	23335	4306.8
	"1999"	"1999"	"72 years"	"72"	"White"	"2106-3"	3636	120252	3023.7
	"1999"	"1999"	"73 years"	"73"	"Black or African American"	"2054-5"	1008	22404	4499.2
	"1999"	"1999"	"73 years"	"73"	"White"	"2106-3"	3784	119965	3154.3
	"1999"	"1999"	"74 years"	"74"	"Black or African American"	"2054-5"	1021	20987	4864.9
	"1999"	"1999"	"74 years"	"74"	"White"	"2106-3"	4240	123847	3423.6
	"2000"	"2000"	"< 1 year"	"0"	"Black or African American"	"2054-5"	1227	89382	1372.8
	"2000"	"2000"	"< 1 year"	"0"	"White"	"2106-3"	883	167656	526.7
	"2000"	"2000"	"1 year"	"1"	"Black or African American"	"2054-5"	64	91073	70.3
	"2000"	"2000"	"1 year"	"1"	"White"	"2106-3"	81	168626	48.0
	"2000"	"2000"	"2 years"	"2"	"Black or African American"	"2054-5"	53	92135	57.5
	"2000"	"2000"	"2 years"	"2"	"White"	"2106-3"	45	166183	27.1
	"2000"	"2000"	"3 years"	"3"	"Black or African American"	"2054-5"	33	94449	34.9
	"2000"	"2000"	"3 years"	"3"	"White"	"2106-3"	37	169408	21.8
	"2000"	"2000"	"4 years"	"4"	"Black or African American"	"2054-5"	31	98328	31.5
	"2000"	"2000"	"4 years"	"4"	"White"	"2106-3"	23	173313	13.3
	"2000"	"2000"	"5 years"	"5"	"Black or African American"	"2054-5"	26	102590	25.3
	"2000"	"2000"	"5 years"	"5"	"White"	"2106-3"	23	174915	13.1
	"2000"	"2000"	"6 years"	"6"	"Black or African American"	"2054-5"	24	105614	22.7
	"2000"	"2000"	"6 years"	"6"	"White"	"2106-3"	23	176489	13.0
	"2000"	"2000"	"7 years"	"7"	"Black or African American"	"2054-5"	29	108846	26.6
	"2000"	"2000"	"7 years"	"7"	"White"	"2106-3"	16	179286	Unreliable
	"2000"	"2000"	"8 years"	"8"	"Black or African American"	"2054-5"	21	108769	19.3
	"2000"	"2000"	"8 years"	"8"	"White"	"2106-3"	15	183972	Unreliable
	"2000"	"2000"	"9 years"	"9"	"Black or African American"	"2054-5"	26	111295	23.4
	"2000"	"2000"	"9 years"	"9"	"White"	"2106-3"	20	189612	10.5
	"2000"	"2000"	"10 years"	"10"	"Black or African American"	"2054-5"	23	111979	20.5
	"2000"	"2000"	"10 years"	"10"	"White"	"2106-3"	20	191122	10.5
	"2000"	"2000"	"11 years"	"11"	"Black or African American"	"2054-5"	25	105544	23.7
	"2000"	"2000"	"11 years"	"11"	"White"	"2106-3"	14	184747	Unreliable
	"2000"	"2000"	"12 years"	"12"	"Black or African American"	"2054-5"	23	102451	22.4
	"2000"	"2000"	"12 years"	"12"	"White"	"2106-3"	27	183319	14.7
	"2000"	"2000"	"13 years"	"13"	"Black or African American"	"2054-5"	29	98916	29.3
	"2000"	"2000"	"13 years"	"13"	"White"	"2106-3"	26	180428	14.4
	"2000"	"2000"	"14 years"	"14"	"Black or African American"	"2054-5"	28	98861	28.3
	"2000"	"2000"	"14 years"	"14"	"White"	"2106-3"	48	181446	26.5
	"2000"	"2000"	"15 years"	"15"	"Black or African American"	"2054-5"	65	97066	67.0
	"2000"	"2000"	"15 years"	"15"	"White"	"2106-3"	59	178956	33.0
	"2000"	"2000"	"16 years"	"16"	"Black or African American"	"2054-5"	65	94745	68.6
	"2000"	"2000"	"16 years"	"16"	"White"	"2106-3"	72	175462	41.0
	"2000"	"2000"	"17 years"	"17"	"Black or African American"	"2054-5"	90	95287	94.5
	"2000"	"2000"	"17 years"	"17"	"White"	"2106-3"	85	176696	48.1
	"2000"	"2000"	"18 years"	"18"	"Black or African American"	"2054-5"	121	89846	134.7
	"2000"	"2000"	"18 years"	"18"	"White"	"2106-3"	119	173591	68.6
	"2000"	"2000"	"19 years"	"19"	"Black or African American"	"2054-5"	155	86954	178.3
	"2000"	"2000"	"19 years"	"19"	"White"	"2106-3"	122	174631	69.9
	"2000"	"2000"	"20 years"	"20"	"Black or African American"	"2054-5"	131	85971	152.4
	"2000"	"2000"	"20 years"	"20"	"White"	"2106-3"	126	173073	72.8
	"2000"	"2000"	"21 years"	"21"	"Black or African American"	"2054-5"	165	80671	204.5
	"2000"	"2000"	"21 years"	"21"	"White"	"2106-3"	170	167193	101.7
	"2000"	"2000"	"22 years"	"22"	"Black or African American"	"2054-5"	125	78085	160.1
	"2000"	"2000"	"22 years"	"22"	"White"	"2106-3"	144	174426	82.6
	"2000"	"2000"	"23 years"	"23"	"Black or African American"	"2054-5"	159	78599	202.3
	"2000"	"2000"	"23 years"	"23"	"White"	"2106-3"	125	186204	67.1
	"2000"	"2000"	"24 years"	"24"	"Black or African American"	"2054-5"	157	78549	199.9
	"2000"	"2000"	"24 years"	"24"	"White"	"2106-3"	141	192109	73.4
	"2000"	"2000"	"25 years"	"25"	"Black or African American"	"2054-5"	157	79962	196.3
	"2000"	"2000"	"25 years"	"25"	"White"	"2106-3"	130	203489	63.9
	"2000"	"2000"	"26 years"	"26"	"Black or African American"	"2054-5"	145	78324	185.1
	"2000"	"2000"	"26 years"	"26"	"White"	"2106-3"	147	195588	75.2
	"2000"	"2000"	"27 years"	"27"	"Black or African American"	"2054-5"	153	83084	184.2
	"2000"	"2000"	"27 years"	"27"	"White"	"2106-3"	145	204473	70.9
	"2000"	"2000"	"28 years"	"28"	"Black or African American"	"2054-5"	147	86289	170.4
	"2000"	"2000"	"28 years"	"28"	"White"	"2106-3"	147	219224	67.1
	"2000"	"2000"	"29 years"	"29"	"Black or African American"	"2054-5"	183	90926	201.3
	"2000"	"2000"	"29 years"	"29"	"White"	"2106-3"	187	238848	78.3
	"2000"	"2000"	"30 years"	"30"	"Black or African American"	"2054-5"	194	90390	214.6
	"2000"	"2000"	"30 years"	"30"	"White"	"2106-3"	181	247321	73.2
	"2000"	"2000"	"31 years"	"31"	"Black or African American"	"2054-5"	173	82192	210.5
	"2000"	"2000"	"31 years"	"31"	"White"	"2106-3"	206	224585	91.7
	"2000"	"2000"	"32 years"	"32"	"Black or African American"	"2054-5"	202	83454	242.0
	"2000"	"2000"	"32 years"	"32"	"White"	"2106-3"	197	221060	89.1
	"2000"	"2000"	"33 years"	"33"	"Black or African American"	"2054-5"	223	84205	264.8
	"2000"	"2000"	"33 years"	"33"	"White"	"2106-3"	235	221028	106.3
	"2000"	"2000"	"34 years"	"34"	"Black or African American"	"2054-5"	225	88697	253.7
	"2000"	"2000"	"34 years"	"34"	"White"	"2106-3"	255	227011	112.3
	"2000"	"2000"	"35 years"	"35"	"Black or African American"	"2054-5"	241	94928	253.9
	"2000"	"2000"	"35 years"	"35"	"White"	"2106-3"	288	252123	114.2
	"2000"	"2000"	"36 years"	"36"	"Black or African American"	"2054-5"	266	90839	292.8
	"2000"	"2000"	"36 years"	"36"	"White"	"2106-3"	340	250848	135.5
	"2000"	"2000"	"37 years"	"37"	"Black or African American"	"2054-5"	289	90916	317.9
	"2000"	"2000"	"37 years"	"37"	"White"	"2106-3"	400	252866	158.2
	"2000"	"2000"	"38 years"	"38"	"Black or African American"	"2054-5"	314	91080	344.8
	"2000"	"2000"	"38 years"	"38"	"White"	"2106-3"	403	258757	155.7
	"2000"	"2000"	"39 years"	"39"	"Black or African American"	"2054-5"	313	93647	334.2
	"2000"	"2000"	"39 years"	"39"	"White"	"2106-3"	471	261304	180.2
	"2000"	"2000"	"40 years"	"40"	"Black or African American"	"2054-5"	373	97198	383.8
	"2000"	"2000"	"40 years"	"40"	"White"	"2106-3"	525	272414	192.7
	"2000"	"2000"	"41 years"	"41"	"Black or African American"	"2054-5"	387	88155	439.0
	"2000"	"2000"	"41 years"	"41"	"White"	"2106-3"	567	256754	220.8
	"2000"	"2000"	"42 years"	"42"	"Black or African American"	"2054-5"	424	89001	476.4
	"2000"	"2000"	"42 years"	"42"	"White"	"2106-3"	568	263944	215.2
	"2000"	"2000"	"43 years"	"43"	"Black or African American"	"2054-5"	460	85492	538.1
	"2000"	"2000"	"43 years"	"43"	"White"	"2106-3"	633	256304	247.0
	"2000"	"2000"	"44 years"	"44"	"Black or African American"	"2054-5"	479	82437	581.0
	"2000"	"2000"	"44 years"	"44"	"White"	"2106-3"	722	250853	287.8
	"2000"	"2000"	"45 years"	"45"	"Black or African American"	"2054-5"	527	83166	633.7
	"2000"	"2000"	"45 years"	"45"	"White"	"2106-3"	732	257717	284.0
	"2000"	"2000"	"46 years"	"46"	"Black or African American"	"2054-5"	490	74130	661.0
	"2000"	"2000"	"46 years"	"46"	"White"	"2106-3"	749	240980	310.8
	"2000"	"2000"	"47 years"	"47"	"Black or African American"	"2054-5"	507	72474	699.6
	"2000"	"2000"	"47 years"	"47"	"White"	"2106-3"	807	238238	338.7
	"2000"	"2000"	"48 years"	"48"	"Black or African American"	"2054-5"	508	69577	730.1
	"2000"	"2000"	"48 years"	"48"	"White"	"2106-3"	807	232584	347.0
	"2000"	"2000"	"49 years"	"49"	"Black or African American"	"2054-5"	609	70337	865.8
	"2000"	"2000"	"49 years"	"49"	"White"	"2106-3"	847	224585	377.1
	"2000"	"2000"	"50 years"	"50"	"Black or African American"	"2054-5"	603	71546	842.8
	"2000"	"2000"	"50 years"	"50"	"White"	"2106-3"	969	230695	420.0
	"2000"	"2000"	"51 years"	"51"	"Black or African American"	"2054-5"	597	63169	945.1
	"2000"	"2000"	"51 years"	"51"	"White"	"2106-3"	974	219756	443.2
	"2000"	"2000"	"52 years"	"52"	"Black or African American"	"2054-5"	587	61136	960.2
	"2000"	"2000"	"52 years"	"52"	"White"	"2106-3"	1065	230945	461.1
	"2000"	"2000"	"53 years"	"53"	"Black or African American"	"2054-5"	614	56851	1080.0
	"2000"	"2000"	"53 years"	"53"	"White"	"2106-3"	1223	230002	531.7
	"2000"	"2000"	"54 years"	"54"	"Black or African American"	"2054-5"	493	49384	998.3
	"2000"	"2000"	"54 years"	"54"	"White"	"2106-3"	1005	175455	572.8
	"2000"	"2000"	"55 years"	"55"	"Black or African American"	"2054-5"	587	49963	1174.9
	"2000"	"2000"	"55 years"	"55"	"White"	"2106-3"	1085	176788	613.7
	"2000"	"2000"	"56 years"	"56"	"Black or African American"	"2054-5"	620	47092	1316.6
	"2000"	"2000"	"56 years"	"56"	"White"	"2106-3"	1163	174988	664.6
	"2000"	"2000"	"57 years"	"57"	"Black or African American"	"2054-5"	561	46387	1209.4
	"2000"	"2000"	"57 years"	"57"	"White"	"2106-3"	1358	179455	756.7
	"2000"	"2000"	"58 years"	"58"	"Black or African American"	"2054-5"	617	42960	1436.2
	"2000"	"2000"	"58 years"	"58"	"White"	"2106-3"	1234	157826	781.9
	"2000"	"2000"	"59 years"	"59"	"Black or African American"	"2054-5"	646	41221	1567.2
	"2000"	"2000"	"59 years"	"59"	"White"	"2106-3"	1327	145703	910.8
	"2000"	"2000"	"60 years"	"60"	"Black or African American"	"2054-5"	680	42051	1617.1
	"2000"	"2000"	"60 years"	"60"	"White"	"2106-3"	1302	144543	900.8
	"2000"	"2000"	"61 years"	"61"	"Black or African American"	"2054-5"	687	37928	1811.3
	"2000"	"2000"	"61 years"	"61"	"White"	"2106-3"	1439	138244	1040.9
	"2000"	"2000"	"62 years"	"62"	"Black or African American"	"2054-5"	715	38109	1876.2
	"2000"	"2000"	"62 years"	"62"	"White"	"2106-3"	1624	135082	1202.2
	"2000"	"2000"	"63 years"	"63"	"Black or African American"	"2054-5"	715	35466	2016.0
	"2000"	"2000"	"63 years"	"63"	"White"	"2106-3"	1726	126431	1365.2
	"2000"	"2000"	"64 years"	"64"	"Black or African American"	"2054-5"	763	35816	2130.3
	"2000"	"2000"	"64 years"	"64"	"White"	"2106-3"	1729	125883	1373.5
	"2000"	"2000"	"65 years"	"65"	"Black or African American"	"2054-5"	797	35143	2267.9
	"2000"	"2000"	"65 years"	"65"	"White"	"2106-3"	1911	126711	1508.2
	"2000"	"2000"	"66 years"	"66"	"Black or African American"	"2054-5"	729	31025	2349.7
	"2000"	"2000"	"66 years"	"66"	"White"	"2106-3"	1977	116614	1695.3
	"2000"	"2000"	"67 years"	"67"	"Black or African American"	"2054-5"	832	31003	2683.6
	"2000"	"2000"	"67 years"	"67"	"White"	"2106-3"	2122	118857	1785.3
	"2000"	"2000"	"68 years"	"68"	"Black or African American"	"2054-5"	825	27125	3041.5
	"2000"	"2000"	"68 years"	"68"	"White"	"2106-3"	2417	120665	2003.1
	"2000"	"2000"	"69 years"	"69"	"Black or African American"	"2054-5"	815	27379	2976.7
	"2000"	"2000"	"69 years"	"69"	"White"	"2106-3"	2658	124261	2139.0
	"2000"	"2000"	"70 years"	"70"	"Black or African American"	"2054-5"	909	27346	3324.1
	"2000"	"2000"	"70 years"	"70"	"White"	"2106-3"	2879	126539	2275.2
	"2000"	"2000"	"71 years"	"71"	"Black or African American"	"2054-5"	916	24580	3726.6
	"2000"	"2000"	"71 years"	"71"	"White"	"2106-3"	3110	119981	2592.1
	"2000"	"2000"	"72 years"	"72"	"Black or African American"	"2054-5"	942	23729	3969.8
	"2000"	"2000"	"72 years"	"72"	"White"	"2106-3"	3458	122023	2833.9
	"2000"	"2000"	"73 years"	"73"	"Black or African American"	"2054-5"	931	22989	4049.8
	"2000"	"2000"	"73 years"	"73"	"White"	"2106-3"	3640	119702	3040.9
	"2000"	"2000"	"74 years"	"74"	"Black or African American"	"2054-5"	962	21949	4382.9
	"2000"	"2000"	"74 years"	"74"	"White"	"2106-3"	3949	119616	3301.4
	"2001"	"2001"	"< 1 year"	"0"	"Black or African American"	"2054-5"	1199	93763	1278.8
	"2001"	"2001"	"< 1 year"	"0"	"White"	"2106-3"	828	174740	473.8
	"2001"	"2001"	"1 year"	"1"	"Black or African American"	"2054-5"	87	87662	99.2
	"2001"	"2001"	"1 year"	"1"	"White"	"2106-3"	73	165415	44.1
	"2001"	"2001"	"2 years"	"2"	"Black or African American"	"2054-5"	58	88166	65.8
	"2001"	"2001"	"2 years"	"2"	"White"	"2106-3"	49	164444	29.8
	"2001"	"2001"	"3 years"	"3"	"Black or African American"	"2054-5"	41	90521	45.3
	"2001"	"2001"	"3 years"	"3"	"White"	"2106-3"	36	163441	22.0
	"2001"	"2001"	"4 years"	"4"	"Black or African American"	"2054-5"	35	93125	37.6
	"2001"	"2001"	"4 years"	"4"	"White"	"2106-3"	35	164829	21.2
	"2001"	"2001"	"5 years"	"5"	"Black or African American"	"2054-5"	22	95546	23.0
	"2001"	"2001"	"5 years"	"5"	"White"	"2106-3"	26	168358	15.4
	"2001"	"2001"	"6 years"	"6"	"Black or African American"	"2054-5"	31	100863	30.7
	"2001"	"2001"	"6 years"	"6"	"White"	"2106-3"	27	170735	15.8
	"2001"	"2001"	"7 years"	"7"	"Black or African American"	"2054-5"	15	103862	Unreliable
	"2001"	"2001"	"7 years"	"7"	"White"	"2106-3"	28	171244	16.4
	"2001"	"2001"	"8 years"	"8"	"Black or African American"	"2054-5"	23	107345	21.4
	"2001"	"2001"	"8 years"	"8"	"White"	"2106-3"	24	173726	13.8
