GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57
0500000US01103,01103,"Morgan County, Alabama",115646,710,55889,1524,12135,1454,199,220,3401,867,3399,826,2318,542,202,278,1306,564,1240,679,70,108,1452,779,55,95,286,274,383,517,138,135,372,494,0,190,30,61,188,221,42302,1373,817,655,210,216,0,190,20,36,866,577,2957,949,5823,1057,31609,659,59757,1320,15201,1349,673,449,4834,777,3287,804,3010,382,1163,506,1201,481,472,335,561,308,1314,577,276,216,358,343,126,157,95,109,18,31,187,175,8,16,246,234,43242,1209,482,375,67,93,0,190,0,190,582,327,1594,528,6117,844,34400,704
0500000US01117,01117,"Shelby County, Alabama",189024,1659,92797,1539,20368,2101,449,294,5365,1438,5205,1145,3575,742,1615,399,1910,735,1285,639,964,553,6315,1633,1196,448,1433,629,1616,767,712,664,25,34,203,217,388,288,742,501,66114,1690,1052,629,518,458,76,104,26,51,485,310,3301,769,12427,1062,48229,1101,96227,1312,19836,1504,157,184,4299,1002,6293,1069,2922,520,1233,483,1987,539,1375,521,1570,819,5317,1100,899,330,1794,570,838,479,790,343,160,222,244,182,161,153,431,335,71074,1648,1431,888,174,211,0,190,42,54,541,427,2744,689,13766,1019,52376,1081
0500000US01125,01125,"Tuscaloosa County, Alabama",190863,978,91468,894,26513,2163,1126,655,4672,913,5351,877,2317,423,4061,1199,7779,1400,1068,558,139,164,3257,1128,465,281,429,362,574,378,558,361,381,469,595,488,102,108,153,188,61698,2023,825,410,373,408,37,63,454,452,793,718,5726,1584,12539,829,40951,465,99395,896,31430,1803,633,489,3068,868,6241,975,3085,312,5530,374,9741,1260,1966,929,1166,535,3382,1079,692,308,753,470,1043,646,236,266,76,114,291,304,161,151,130,220,64583,1889,1343,630,466,467,145,141,223,303,261,233,3933,1274,10947,912,47265,767
0500000US01127,01127,"Walker County, Alabama",64645,492,31366,412,6448,660,140,139,1345,438,2383,411,1243,123,386,168,478,357,284,234,189,188,382,228,60,101,84,105,111,122,50,60,10,21,0,190,0,190,67,111,24536,716,958,341,189,205,0,190,4,9,360,153,1367,412,3384,338,18274,442,33279,470,7754,922,51,93,2255,491,1959,552,947,255,448,153,842,423,785,601,467,338,658,379,260,283,217,182,54,58,127,144,0,190,0,190,0,190,0,190,24867,858,350,276,0,190,0,190,151,216,183,159,1428,596,2887,658,19868,443
0500000US02020,02020,"Anchorage Municipality, Alaska",281816,970,141524,1013,34822,2212,365,216,8224,1119,10287,1198,4859,801,2731,718,3829,1026,3372,1040,1155,529,6110,1772,458,305,1046,438,662,716,758,494,119,113,1294,801,339,382,1434,761,100592,2409,3259,780,671,432,38,64,99,167,1107,459,8768,1088,20872,1193,65778,1122,140292,1009,37273,2219,1021,764,8791,1236,9373,1334,6147,728,2055,529,3739,999,2342,746,3805,1185,6033,1396,754,478,798,436,740,604,418,301,122,127,886,506,1190,638,1125,595,96986,2216,2559,832,555,434,0,149,216,274,1003,443,7739,1126,19174,1237,65740,1420
0500000US02090,02090,"Fairbanks North Star Borough, Alaska",94349,888,50145,1077,12392,1293,292,226,3780,880,2683,737,1770,353,905,464,1801,836,715,367,446,262,1014,506,246,322,407,373,0,149,0,149,28,53,194,214,33,55,106,118,36739,1327,1053,452,390,282,0,149,104,141,509,336,5086,1031,7620,827,21977,766,44204,1088,12362,1544,86,144,2628,961,3509,1072,1708,369,1011,744,1545,504,849,501,1026,627,1469,746,254,220,233,232,278,387,0,149,51,93,101,153,326,378,226,204,30373,1097,742,440,29,50,0,149,22,27,324,266,2392,635,7003,917,19861,849
0500000US02170,02170,"Matanuska-Susitna Borough, Alaska",88131,575,44634,759,10204,1313,232,207,2764,611,3309,648,1831,282,602,404,327,173,637,613,502,546,1132,456,175,199,263,239,284,242,167,157,0,149,76,109,81,102,86,54,33298,1300,1081,313,840,451,91,147,158,185,706,354,2253,341,5608,784,22561,799,43497,744,11780,1254,306,272,2985,619,2984,604,1925,188,641,212,593,367,710,442,1636,697,1631,632,172,188,264,202,624,461,116,114,10,21,104,132,67,80,274,220,30086,1229,1244,435,148,167,115,115,24,38,362,193,1646,513,4821,474,21726,1037
0500000US04001,04001,"Apache County, Arizona",68925,489,34828,666,10171,817,277,212,2849,651,3317,662,2054,245,1103,435,270,166,168,145,133,90,490,263,0,229,181,214,65,78,85,78,31,52,46,62,82,105,0,229,24167,768,603,265,140,96,216,297,435,248,514,204,2240,393,3681,422,16338,425,34097,407,10052,554,572,223,2322,508,3100,550,2023,384,773,249,270,148,578,332,414,224,567,305,210,221,0,229,0,229,65,76,20,32,127,160,83,108,62,83,23478,659,600,227,87,83,61,58,63,66,607,154,1894,317,3198,465,16968,419
0500000US04003,04003,"Cochise County, Arizona",129061,854,63877,1387,14360,1669,251,266,3615,860,3346,821,2127,1139,1169,636,923,556,1289,567,1640,655,1281,602,0,229,245,229,198,194,245,354,0,229,0,229,138,145,455,304,48236,1549,1376,519,601,508,0,229,0,229,1344,552,3822,790,7403,689,33690,1088,65184,1358,15631,1522,708,494,3372,872,4682,1019,3102,823,549,384,1167,682,833,507,1218,754,1481,905,0,229,432,423,247,360,68,93,0,229,0,229,140,165,594,544,48072,1602,1281,699,164,211,26,47,211,338,601,450,2748,791,6537,733,36504,1256
0500000US04005,04005,"Coconino County, Arizona",130383,749,64112,827,19338,1884,760,487,3872,765,3718,695,2111,594,3011,1017,3599,1139,1701,615,566,454,849,397,170,180,197,242,228,240,87,99,22,36,32,57,80,114,33,55,43925,1850,1316,653,336,287,141,173,146,161,1065,650,4456,949,7215,973,29250,613,66271,898,23139,1762,1229,556,2870,794,3944,807,2653,605,4950,1679,4605,1434,2122,727,766,366,1329,591,195,194,148,173,424,387,23,39,155,141,75,98,122,132,187,178,41803,1503,1294,514,381,309,211,248,0,229,944,764,2612,653,6300,924,30061,559
0500000US04013,04013,"Maricopa County, Arizona",3715681,5386,1836979,3778,479051,8564,11698,1981,117612,5753,140002,5400,77024,1793,34459,2173,45814,4091,32826,3825,19616,3732,57631,4511,7829,1560,10049,1940,8473,1980,4550,1134,1398,607,6187,1723,11058,2188,8087,2014,1300297,10247,39289,4099,9161,2759,1818,981,3390,1213,18874,2128,91291,4104,235815,4461,900659,4050,1878702,4310,478031,8563,9325,1582,123238,6036,124360,6482,72062,2046,32965,2508,51625,4424,33738,3944,30718,3841,62254,4730,8073,1717,10764,2093,7284,2067,4074,1256,2048,689,7329,1815,11221,2388,11461,2083,1338417,8293,38196,3458,8781,2393,1327,703,4483,1646,15418,2321,76153,4296,227290,4139,966769,4267
0500000US04015,04015,"Mohave County, Arizona",196682,1318,99154,1063,18179,1794,543,506,4484,1140,6681,1104,2951,414,561,363,856,459,644,608,1459,787,2407,1173,0,229,768,590,340,250,44,63,85,145,897,899,0,229,273,326,78568,1836,2154,732,139,175,0,229,271,287,1043,418,2972,760,10075,917,61914,1230,97528,1522,17589,2066,1114,1177,5296,1143,3875,1347,3472,564,887,361,425,350,488,381,2032,1097,2643,889,0,229,839,604,525,400,407,397,278,239,235,283,228,282,131,227,77296,1631,1504,628,224,233,0,229,61,100,266,203,5096,867,7276,759,62869,1231
0500000US04017,04017,"Navajo County, Arizona",102619,866,51559,876,14615,1043,1141,473,4005,577,4118,805,2670,480,1006,389,740,426,404,315,531,356,348,292,25,44,237,260,54,68,9,17,0,229,0,229,0,229,23,44,36596,1064,540,318,526,427,44,54,196,240,775,404,3373,1011,5292,878,25850,956,51060,984,13705,1331,596,330,3657,912,3907,765,2119,556,1174,687,394,271,700,506,1158,544,1674,791,616,818,581,441,184,190,70,91,0,229,100,114,30,52,93,91,35681,1300,749,377,156,152,50,76,294,323,861,502,3147,876,4165,485,26259,865
0500000US04019,04019,"Pima County, Arizona",954841,2175,470852,2016,122396,4121,5405,1715,27263,2524,30051,2265,17768,826,10921,957,15980,3185,10345,2123,4663,1021,15054,2624,2119,1054,1822,686,2206,696,1109,458,670,420,1597,963,3179,1215,2352,1056,333402,4488,7670,1484,1684,617,207,165,809,587,3268,811,23065,3345,52006,2202,244693,1400,483989,1474,119440,3868,2473,733,27472,2348,25225,2483,16868,666,11298,1053,16100,1821,12088,1856,7916,1382,17838,2715,1996,611,3594,1511,2071,793,1066,527,1134,527,1744,678,2342,769,3891,1175,346711,3930,7767,1290,1606,841,580,460,481,399,2566,777,19550,1835,49223,1980,264938,1826
0500000US04021,04021,"Pinal County, Arizona",367402,3232,195482,3400,42338,3275,1461,957,15193,2890,11242,2235,6578,1187,2427,1286,2009,1195,1721,1024,1707,1047,5455,2977,95,124,2268,1552,1699,1412,884,797,0,229,48,53,48,65,413,522,147689,2796,5171,1559,45,81,370,503,389,379,2971,1421,11218,1846,27913,1810,99612,1461,171920,2703,42092,3883,776,781,12337,2134,10338,2313,6844,1054,3017,1385,3384,1577,2594,1197,2802,1785,4389,1985,812,737,2078,1360,102,160,192,223,0,229,0,229,168,221,1037,986,125439,3883,4425,1663,0,229,934,1039,57,115,2535,1499,4989,1772,20754,1876,91745,2462
0500000US04025,04025,"Yavapai County, Arizona",205426,1100,102554,1526,18893,2463,1428,1195,4146,1936,6256,1916,3063,750,932,549,1686,1012,669,520,713,809,2977,1272,300,408,548,559,375,593,283,245,306,330,688,674,347,318,130,169,80684,2154,926,631,278,326,0,229,42,55,1228,789,3378,1471,8281,1807,66551,1300,102872,1140,16431,2502,0,229,2398,1210,5585,1616,3654,395,839,676,1062,890,1127,612,1766,1114,2828,1519,16,30,693,895,75,130,58,96,166,147,414,389,1005,1103,401,366,83613,2608,632,629,977,1050,449,708,134,209,1144,1096,3368,1317,6198,1412,70711,1525
