GEO.id,GEO.id2,GEO.display-label,popchg4201072017,natinc4201072017,births4201072017,deaths4201072017,netmig4201072017,intlmig4201072017,dommig4201072017,popchg20162017,natinc20162017,births20162017,deaths20162017,netmig20162017,intlmig20162017,dommig20162017
Id,Id2,Geography,"Cumulative Estimates of the Components of Population Change - April 1, 2010 to July 1, 2017 - Total Population Change [1]","Cumulative Estimates of the Components of Population Change - April 1, 2010 to July 1, 2017 - Natural Increase","Cumulative Estimates of the Components of Population Change - April 1, 2010 to July 1, 2017 - Vital Events - Births","Cumulative Estimates of the Components of Population Change - April 1, 2010 to July 1, 2017 - Vital Events - Deaths","Cumulative Estimates of the Components of Population Change - April 1, 2010 to July 1, 2017 - Net Migration - Total","Cumulative Estimates of the Components of Population Change - April 1, 2010 to July 1, 2017 - Net Migration - International [2]","Cumulative Estimates of the Components of Population Change - April 1, 2010 to July 1, 2017 - Net Migration - Domestic","Annual Estimates of the Components of Population Change - July 1, 2016 to July 1, 2017 - Total Population Change [1]","Annual Estimates of the Components of Population Change - July 1, 2016 to July 1, 2017 - Natural Increase","Annual Estimates of the Components of Population Change - July 1, 2016 to July 1, 2017 - Vital Events - Births","Annual Estimates of the Components of Population Change - July 1, 2016 to July 1, 2017 - Vital Events - Deaths","Annual Estimates of the Components of Population Change - July 1, 2016 to July 1, 2017 - Net Migration - Total","Annual Estimates of the Components of Population Change - July 1, 2016 to July 1, 2017 - Net Migration - International [2]","Annual Estimates of the Components of Population Change - July 1, 2016 to July 1, 2017 - Net Migration - Domestic"
310M300US28580,28580,"Key West, FL Micro Area",3923,234,5284,5050,3670,3262,408,-291,-24,737,761,-266,509,-775
310M300US28620,28620,"Kill Devil Hills, NC Micro Area",1824,299,2880,2581,1516,58,1458,352,-24,374,398,374,13,361
310M300US28660,28660,"Killeen-Temple, TX Metro Area",38463,35587,54910,19323,2557,13276,-10719,6970,4673,7496,2823,2290,1146,1144
310M300US28700,28700,"Kingsport-Bristol-Bristol, TN-VA Metro Area",-2853,-6525,21463,27988,3888,-82,3970,766,-868,2888,3756,1642,2,1640
310M300US28740,28740,"Kingston, NY Metro Area",-3095,-429,11535,11964,-2619,2951,-5570,-129,-180,1518,1698,56,453,-397
310M300US28780,28780,"Kingsville, TX Micro Area",-969,1565,3396,1831,-2575,836,-3411,-270,185,443,258,-457,112,-569
310M300US28820,28820,"Kinston, NC Micro Area",-2635,-363,4751,5114,-2253,340,-2593,-549,-126,615,741,-423,67,-490
310M300US28860,28860,"Kirksville, MO Micro Area",-153,437,2341,1904,-593,533,-1126,171,97,333,236,77,68,9
310M300US28900,28900,"Klamath Falls, OR Micro Area",555,439,5857,5418,149,122,27,652,42,829,787,609,20,589
310M300US28940,28940,"Knoxville, TN Metro Area",39429,2938,68023,65085,36696,5061,31635,9234,340,9482,9142,8885,833,8052
310M300US29020,29020,"Kokomo, IN Metro Area",-389,319,7153,6834,-655,250,-905,24,28,964,936,1,26,-25
310M300US29060,29060,"Laconia, NH Micro Area",713,-893,3883,4776,1652,334,1318,179,-229,515,744,411,47,364
310M300US29100,29100,"La Crosse-Onalaska, WI-MN Metro Area",3269,2200,10485,8285,1128,396,732,492,268,1413,1145,229,59,170
310M300US29180,29180,"Lafayette, LA Metro Area",24814,20092,49776,29684,4807,5088,-281,-88,2535,6962,4427,-2626,801,-3427
310M300US29200,29200,"Lafayette-West Lafayette, IN Metro Area",17441,8866,18945,10079,8639,11780,-3141,1943,1284,2690,1406,648,1832,-1184
310M300US29260,29260,"La Grande, OR Micro Area",478,290,2202,1912,202,103,99,179,40,315,275,142,16,126
310M300US29300,29300,"LaGrange, GA Micro Area",2746,1695,6600,4905,1090,354,736,10,175,913,738,-164,63,-227
310M300US29340,29340,"Lake Charles, LA Metro Area",9728,6026,20490,14464,3836,1151,2685,1839,880,2939,2059,966,169,797
310M300US29380,29380,"Lake City, FL Micro Area",2082,215,5822,5607,1886,238,1648,338,-2,807,809,344,42,302
310M300US29420,29420,"Lake Havasu City-Kingman, AZ Metro Area",7015,-6492,13400,19892,13393,-896,14289,1815,-1371,1798,3169,3171,-105,3276
310M300US29460,29460,"Lakeland-Winter Haven, FL Metro Area",84388,8196,53892,45696,76000,20114,55886,19465,1006,7779,6773,18397,3171,15226
310M300US29500,29500,"Lamesa, TX Micro Area",-1020,357,1347,990,-1416,161,-1577,-229,64,191,127,-292,35,-327
310M300US29540,29540,"Lancaster, PA Metro Area",23456,17009,51722,34713,6859,10203,-3344,3766,2198,7206,5008,1589,1653,-64
310M300US29620,29620,"Lansing-East Lansing, MI Metro Area",13624,11821,38103,26282,1807,14460,-12653,3346,1538,5266,3728,1818,2111,-293
310M300US29660,29660,"Laramie, WY Micro Area",2033,1640,2992,1352,379,980,-601,345,195,393,198,150,173,-23
310M300US29700,29700,"Laredo, TX Metro Area",24490,29936,39269,9333,-5411,7074,-12485,2393,3895,5253,1358,-1508,1319,-2827
310M300US29740,29740,"Las Cruces, NM Metro Area",6357,11107,21938,10831,-4777,1161,-5938,1705,1324,2883,1559,390,294,96
310M300US29780,29780,"Las Vegas, NM Micro Area",-1639,264,2241,1977,-1928,452,-2380,-208,3,277,274,-211,73,-284
310M300US29820,29820,"Las Vegas-Henderson-Paradise, NV Metro Area",252810,86080,194083,108003,166153,46411,119742,47355,10582,27449,16867,36635,7221,29414
310M300US29860,29860,"Laurel, MS Micro Area",-311,1908,8674,6766,-2190,2,-2192,-260,192,1162,970,-445,7,-452
310M300US29900,29900,"Laurinburg, NC Micro Area",-1064,424,3274,2850,-1498,116,-1614,-157,19,438,419,-175,18,-193
310M300US29940,29940,"Lawrence, KS Metro Area",9967,4411,9147,4736,5593,4540,1053,1301,667,1318,651,638,696,-58
310M300US29980,29980,"Lawrenceburg, TN Micro Area",1545,397,4106,3709,1163,96,1067,417,75,567,492,343,16,327
310M300US30020,30020,"Lawton, OK Metro Area",-2942,6507,14355,7848,-9641,2908,-12549,38,600,1749,1149,-557,179,-736
310M300US30060,30060,"Lebanon, MO Micro Area",-128,628,3417,2789,-751,-32,-719,16,101,487,386,-85,-4,-81
310M300US30140,30140,"Lebanon, PA Metro Area",6177,1398,11744,10346,4898,4167,731,1197,99,1583,1484,1104,678,426
310M300US30220,30220,"Levelland, TX Micro Area",161,816,2327,1511,-651,122,-773,-15,87,294,207,-101,21,-122
310M300US30260,30260,"Lewisburg, PA Micro Area",-354,192,2930,2738,-552,310,-862,-845,-13,397,410,-842,55,-897
310M300US30280,30280,"Lewisburg, TN Micro Area",2325,410,2679,2269,1931,109,1822,958,53,377,324,902,18,884
310M300US30300,30300,"Lewiston, ID-WA Metro Area",2027,-123,5213,5336,2176,-63,2239,514,-12,712,724,528,-10,538
310M300US30340,30340,"Lewiston-Auburn, ME Metro Area",-51,1729,9332,7603,-1745,985,-2730,382,200,1241,1041,188,165,23
310M300US30380,30380,"Lewistown, PA Micro Area",-294,333,4169,3836,-589,144,-733,72,73,590,517,4,21,-17
310M300US30420,30420,"Lexington, NE Micro Area",-633,1319,2998,1679,-1976,722,-2698,-109,217,425,208,-326,138,-464
310M300US30460,30460,"Lexington-Fayette, KY Metro Area",40548,18536,45945,27409,22072,10541,11531,5890,2559,6425,3866,3345,1759,1586
310M300US30580,30580,"Liberal, KS Micro Area",-791,2244,3188,944,-3068,654,-3722,-597,291,407,116,-894,122,-1016
310M300US30620,30620,"Lima, OH Metro Area",-3128,1372,9240,7868,-4504,169,-4673,-428,168,1242,1074,-596,22,-618
310M300US30660,30660,"Lincoln, IL Micro Area",-1060,-152,2206,2358,-910,62,-972,-93,-10,302,312,-83,7,-90
310M300US30700,30700,"Lincoln, NE Metro Area",29362,15007,30838,15831,14459,7702,6757,3886,1986,4208,2222,1909,1255,654
310M300US30780,30780,"Little Rock-North Little Rock-Conway, AR Metro Area",38558,24134,70583,46449,14547,7332,7215,4883,2997,9575,6578,1902,1054,848
310M300US30820,30820,"Lock Haven, PA Micro Area",-243,193,3074,2881,-425,144,-569,13,24,416,392,-9,26,-35
310M300US30860,30860,"Logan, UT-ID Metro Area",12560,14517,18876,4359,-1967,1675,-3642,2313,2034,2651,617,286,237,49
310M300US30880,30880,"Logan, WV Micro Area",-3820,-971,2878,3849,-2868,-28,-2840,-719,-160,332,492,-562,-3,-559
310M300US30900,30900,"Logansport, IN Micro Area",-972,737,3571,2834,-1728,742,-2470,-19,64,473,409,-83,121,-204
310M300US30940,30940,"London, KY Micro Area",1246,1691,12222,10531,-381,62,-443,198,95,1659,1564,109,8,101
310M300US30980,30980,"Longview, TX Metro Area",3097,5516,21739,16223,-2332,1665,-3997,167,611,2853,2242,-439,283,-722
310M300US31020,31020,"Longview, WA Metro Area",4502,911,8795,7884,3615,325,3290,2154,149,1278,1129,2000,62,1938
310M300US31060,31060,"Los Alamos, NM Micro Area",788,368,1247,879,398,512,-114,586,72,185,113,512,83,429
310M300US31080,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",524946,623365,1202115,578750,-93959,408586,-502545,25646,72157,160094,87937,-46586,63083,-109669
310M300US31140,31140,"Louisville/Jefferson County, KY-IN Metro Area",58247,28174,114685,86511,30794,18643,12151,9105,3767,15791,12024,5395,2970,2425
310M300US31180,31180,"Lubbock, TX Metro Area",26113,13130,30921,17791,12933,2959,9974,2970,1779,4407,2628,1194,485,709
310M300US31220,31220,"Ludington, MI Micro Area",386,-233,2133,2366,641,71,570,227,2,293,291,227,11,216
310M300US31260,31260,"Lufkin, TX Micro Area",1034,2449,8759,6310,-1353,243,-1596,-25,254,1189,935,-276,61,-337
310M300US31300,31300,"Lumberton, NC Micro Area",-1627,3965,13377,9412,-5547,507,-6054,-908,311,1708,1397,-1221,87,-1308
310M300US31340,31340,"Lynchburg, VA Metro Area",8594,1993,20601,18608,6670,2616,4054,1162,254,2867,2613,916,443,473
310M300US31380,31380,"Macomb, IL Micro Area",-1789,-107,2056,2163,-1699,469,-2168,-564,-24,250,274,-545,84,-629
310M300US31420,31420,"Macon-Bibb County, GA Metro Area",-3372,4519,21752,17233,-7877,1579,-9456,-249,260,2811,2551,-508,242,-750
310M300US31460,31460,"Madera, CA Metro Area",6047,9054,16622,7568,-3065,1310,-4375,1924,1177,2181,1004,752,269,483
310M300US31500,31500,"Madison, IN Micro Area",-315,-54,2618,2672,-243,83,-326,-160,20,361,341,-180,14,-194
310M300US31540,31540,"Madison, WI Metro Area",48802,23333,53718,30385,25591,12367,13224,6798,3148,7400,4252,3655,1949,1706
310M300US31580,31580,"Madisonville, KY Micro Area",-1373,-223,4000,4223,-1126,163,-1289,-161,3,537,534,-161,29,-190
310M300US31620,31620,"Magnolia, AR Micro Area",-925,-106,2124,2230,-846,259,-1105,-356,-7,282,289,-351,41,-392
310M300US31660,31660,"Malone, NY Micro Area",-490,324,3610,3286,-831,290,-1121,-23,-16,476,492,-6,36,-42
310M300US31680,31680,"Malvern, AR Micro Area",565,-230,2505,2735,775,35,740,128,-34,325,359,164,8,156
310M300US31700,31700,"Manchester-Nashua, NH Metro Area",8980,8740,31204,22464,410,7604,-7194,1979,999,4261,3262,995,1175,-180
310M300US31740,31740,"Manhattan, KS Metro Area",5338,6580,10253,3673,-1444,5136,-6580,-61,760,1305,545,-828,531,-1359
310M300US31820,31820,"Manitowoc, WI Micro Area",-2267,-217,5894,6111,-2046,368,-2414,-156,-40,780,820,-113,53,-166
310M300US31860,31860,"Mankato-North Mankato, MN Metro Area",4199,3185,8172,4987,1042,1079,-37,1039,393,1105,712,650,183,467
310M300US31900,31900,"Mansfield, OH Metro Area",-3887,213,10113,9900,-4087,153,-4240,-578,10,1374,1364,-587,26,-613
310M300US31930,31930,"Marietta, OH Micro Area",-1360,-829,4415,5244,-481,49,-530,-117,-134,594,728,21,13,8
310M300US31940,31940,"Marinette, WI-MI Micro Area",-2422,-1309,4191,5500,-1072,17,-1089,-154,-142,560,702,-8,1,-9
310M300US31980,31980,"Marion, IN Micro Area",-3572,-368,5525,5893,-3203,116,-3319,-311,-60,735,795,-249,16,-265
310M300US32000,32000,"Marion, NC Micro Area",163,-254,3349,3603,462,305,157,170,-32,469,501,206,60,146
310M300US32020,32020,"Marion, OH Micro Area",-1534,356,5496,5140,-1872,45,-1917,-367,13,729,716,-379,10,-389
310M300US32100,32100,"Marquette, MI Micro Area",-575,-83,4642,4725,-460,228,-688,41,-29,630,659,73,41,32
310M300US32140,32140,"Marshall, MN Micro Area",-26,1052,2655,1603,-1104,570,-1674,-30,146,374,228,-176,99,-275
310M300US32180,32180,"Marshall, MO Micro Area",-710,277,2080,1803,-989,208,-1197,-192,7,244,237,-199,23,-222
310M300US32220,32220,"Marshall, TX Micro Area",1032,1569,6152,4583,-511,617,-1128,-69,155,837,682,-226,122,-348
310M300US32260,32260,"Marshalltown, IA Micro Area",-360,474,3909,3435,-835,1086,-1921,128,54,506,452,76,167,-91
310M300US32280,32280,"Martin, TN Micro Area",-1678,-124,2557,2681,-1561,140,-1701,-231,-14,343,357,-219,28,-247
310M300US32300,32300,"Martinsville, VA Micro Area",-3627,-1726,4956,6682,-1885,156,-2041,-354,-236,672,908,-116,15,-131
310M300US32340,32340,"Maryville, MO Micro Area",-898,302,1674,1372,-1212,139,-1351,-20,65,236,171,-87,19,-106
310M300US32380,32380,"Mason City, IA Micro Area",-1274,-262,3978,4240,-1000,257,-1257,-64,-37,543,580,-23,44,-67
310M300US32460,32460,"Mayfield, KY Micro Area",0,455,3620,3165,-441,251,-692,-27,76,489,413,-102,32,-134
310M300US32500,32500,"Maysville, KY Micro Area",-316,39,1519,1480,-350,-15,-335,16,12,201,189,5,-2,7
310M300US32540,32540,"McAlester, OK Micro Area",-1653,-577,3797,4374,-1045,21,-1066,-211,-72,488,560,-138,2,-140
310M300US32580,32580,"McAllen-Edinburg-Mission, TX Metro Area",85891,87171,116163,28992,-978,15468,-16446,10474,11099,15574,4475,-621,2989,-3610
310M300US32620,32620,"McComb, MS Micro Area",-1620,288,4939,4651,-1897,28,-1925,-123,-22,633,655,-98,9,-107
310M300US32660,32660,"McMinnville, TN Micro Area",827,-19,3435,3454,879,225,654,251,-19,454,473,274,48,226
310M300US32700,32700,"McPherson, KS Micro Area",-444,-283,2423,2706,-158,92,-250,306,-20,331,351,327,14,313
310M300US32740,32740,"Meadville, PA Micro Area",-2602,-274,6845,7119,-2298,153,-2451,-346,-26,916,942,-318,32,-350
310M300US32780,32780,"Medford, OR Metro Area",14273,492,16965,16473,13778,-305,14083,2773,82,2389,2307,2687,-44,2731
310M300US32820,32820,"Memphis, TN-MS-AR Metro Area",23433,53388,136058,82670,-30000,10607,-40607,3067,6328,18343,12015,-3260,1680,-4940
310M300US32860,32860,"Menomonie, WI Micro Area",836,1002,3292,2290,-156,268,-424,366,125,446,321,240,47,193
310M300US32900,32900,"Merced, CA Metro Area",16875,18546,30355,11809,-1598,2404,-4002,3795,2370,4073,1703,1435,414,1021
310M300US32940,32940,"Meridian, MS Micro Area",-5588,952,9403,8451,-6567,298,-6865,-1212,97,1237,1140,-1310,-1,-1309
310M300US32980,32980,"Merrill, WI Micro Area",-905,-419,1951,2370,-477,10,-487,-16,-35,272,307,21,2,19
310M300US33020,33020,"Mexico, MO Micro Area",112,378,2495,2117,-253,4,-257,-234,72,342,270,-306,3,-309
310M300US33060,33060,"Miami, OK Micro Area",-536,-18,3184,3202,-511,69,-580,-211,-71,430,501,-138,14,-152
310M300US33100,33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",592525,142462,490495,348033,450144,513783,-63639,51391,16670,69419,52749,34647,81824,-47177
310M300US33140,33140,"Michigan City-La Porte, IN Metro Area",-1438,1152,9584,8432,-2529,-2,-2527,-179,130,1314,1184,-307,-2,-305
310M300US33180,33180,"Middlesborough, KY Micro Area",-1797,-233,2507,2740,-1571,2,-1573,-298,-34,321,355,-264,4,-268
310M300US33220,33220,"Midland, MI Metro Area",-218,1054,6180,5126,-1258,1126,-2384,-22,88,824,736,-109,181,-290
310M300US33260,33260,"Midland, TX Metro Area",29004,12267,20174,7907,16322,2324,13998,1514,1926,3050,1124,-413,464,-877
310M300US33300,33300,"Milledgeville, GA Micro Area",-1775,198,3885,3687,-2071,235,-2306,-380,-107,478,585,-272,36,-308
310M300US33340,33340,"Milwaukee-Waukesha-West Allis, WI Metro Area",20282,48828,144429,95601,-27959,22616,-50575,93,6075,19474,13399,-5946,3689,-9635
310M300US33420,33420,"Mineral Wells, TX Micro Area",448,261,2599,2338,200,104,96,438,-2,347,349,440,22,418
310M300US33460,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",251760,169517,331430,161913,83984,83552,432,43342,22283,45810,23527,21202,13107,8095
310M300US33500,33500,"Minot, ND Micro Area",7770,5098,9203,4105,2470,1889,581,-1355,700,1260,560,-2062,180,-2242
310M300US33540,33540,"Missoula, MT Metro Area",8142,2874,8966,6092,5293,546,4747,1545,364,1252,888,1174,94,1080
310M300US33580,33580,"Mitchell, SD Micro Area",292,540,2195,1655,-238,10,-248,-94,87,286,199,-182,-3,-179
310M300US33620,33620,"Moberly, MO Micro Area",-469,78,2039,1961,-546,20,-566,-25,28,277,249,-51,3,-54
310M300US33660,33660,"Mobile, AL Metro Area",812,9536,40422,30886,-8517,3720,-12237,-897,994,5475,4481,-1885,493,-2378
310M300US33700,33700,"Modesto, CA Metro Area",33448,26900,55556,28656,6804,7244,-440,6546,3753,7740,3987,2826,1162,1664
310M300US33740,33740,"Monroe, LA Metro Area",1940,5670,18485,12815,-3632,843,-4475,-1101,612,2488,1876,-1710,127,-1837
310M300US33780,33780,"Monroe, MI Metro Area",-2372,970,11068,10098,-3353,443,-3796,426,87,1493,1406,348,78,270
310M300US33860,33860,"Montgomery, AL Metro Area",-638,9652,35032,25380,-10317,3230,-13547,428,1093,4711,3618,-655,406,-1061
310M300US33940,33940,"Montrose, CO Micro Area",506,285,3295,3010,226,-21,247,624,13,447,434,610,-4,614
310M300US33980,33980,"Morehead City, NC Micro Area",2418,-1185,4369,5554,3604,567,3037,26,-261,563,824,293,40,253
310M300US34020,34020,"Morgan City, LA Micro Area",-3677,1533,5531,3998,-5267,650,-5917,-1201,208,754,546,-1415,119,-1534
310M300US34060,34060,"Morgantown, WV Metro Area",9000,2924,10308,7384,5979,2523,3456,227,350,1395,1045,-122,419,-541
310M300US34100,34100,"Morristown, TN Metro Area",3888,-130,9399,9529,4081,944,3137,1207,-101,1260,1361,1310,171,1139
310M300US34140,34140,"Moscow, ID Micro Area",2094,1623,3264,1641,480,841,-361,541,228,453,225,312,144,168
310M300US34180,34180,"Moses Lake, WA Micro Area",6038,6211,11096,4885,-127,834,-961,1254,801,1486,685,459,192,267
310M300US34220,34220,"Moultrie, GA Micro Area",338,1583,4917,3334,-1239,488,-1727,164,178,622,444,-13,82,-95
310M300US34260,34260,"Mountain Home, AR Micro Area",-158,-2279,2576,4855,2135,28,2107,210,-306,372,678,516,17,499
310M300US34300,34300,"Mountain Home, ID Micro Area",-215,2105,3387,1282,-2391,1060,-3451,733,263,448,185,468,96,372
310M300US34340,34340,"Mount Airy, NC Micro Area",-1524,-743,5491,6234,-739,228,-967,175,-144,731,875,326,37,289
310M300US34380,34380,"Mount Pleasant, MI Micro Area",752,1421,4785,3364,-693,1514,-2207,-70,197,650,453,-270,239,-509
310M300US34420,34420,"Mount Pleasant, TX Micro Area",570,1712,3659,1947,-1145,425,-1570,289,248,502,254,42,95,-53
310M300US34460,34460,"Mount Sterling, KY Micro Area",2363,945,4441,3496,1430,-56,1486,383,56,586,530,331,-8,339
310M300US34500,34500,"Mount Vernon, IL Micro Area",-646,237,3481,3244,-864,301,-1165,-129,53,485,432,-181,49,-230
310M300US34540,34540,"Mount Vernon, OH Micro Area",331,866,5280,4414,-509,31,-540,429,116,741,625,318,9,309
310M300US34580,34580,"Mount Vernon-Anacortes, WA Metro Area",8723,2289,10556,8267,6478,1000,5478,2229,262,1475,1213,1960,196,1764
310M300US34620,34620,"Muncie, IN Metro Area",-2485,221,8897,8676,-2674,1202,-3876,-299,-13,1168,1181,-286,194,-480
310M300US34660,34660,"Murray, KY Micro Area",1728,-29,2835,2864,1752,1215,537,147,-23,381,404,171,218,-47
310M300US34700,34700,"Muscatine, IA Micro Area",131,1129,3947,2818,-996,550,-1546,-24,164,530,366,-189,99,-288
310M300US34740,34740,"Muskegon, MI Metro Area",1505,3080,15282,12202,-1614,387,-2001,591,351,2079,1728,247,59,188
310M300US34780,34780,"Muskogee, OK Micro Area",-1902,119,6790,6671,-2008,139,-2147,40,-10,887,897,53,23,30
310M300US34820,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area",87443,-1211,30012,31223,87194,2218,84976,16372,-712,4213,4925,16953,367,16586
310M300US34860,34860,"Nacogdoches, TX Micro Area",1056,2333,6403,4070,-1299,719,-2018,-82,269,833,564,-353,123,-476
310M300US34900,34900,"Napa, CA Metro Area",4443,1867,10687,8820,2683,2270,413,-676,132,1446,1314,-808,321,-1129
310M300US34940,34940,"Naples-Immokalee-Marco Island, FL Metro Area",51360,975,23497,22522,50154,16518,33636,6785,-279,3304,3583,7060,2665,4395
310M300US34980,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",232162,71409,170824,99415,159311,33169,126142,34190,9967,24690,14723,24218,5510,18708
310M300US35020,35020,"Natchez, MS-LA Micro Area",-2250,-58,4666,4724,-2237,659,-2896,-565,-36,629,665,-529,128,-657
310M300US35060,35060,"Natchitoches, LA Micro Area",-545,934,3780,2846,-1469,118,-1587,26,87,493,406,-59,21,-80
310M300US35100,35100,"New Bern, NC Metro Area",-1948,3066,12508,9442,-5057,2786,-7843,-417,264,1590,1326,-677,172,-849
310M300US35140,35140,"Newberry, SC Micro Area",980,142,3251,3109,863,268,595,444,16,455,439,428,46,382
310M300US35220,35220,"New Castle, IN Micro Area",-990,-671,3440,4111,-296,34,-330,112,-82,466,548,197,7,190
310M300US35260,35260,"New Castle, PA Micro Area",-4071,-1389,6660,8049,-2647,155,-2802,-562,-157,929,1086,-402,25,-427
310M300US35300,35300,"New Haven-Milford, CT Metro Area",-2027,9241,64732,55491,-11253,28377,-39630,462,1015,8650,7635,-564,4323,-4887
310M300US35380,35380,"New Orleans-Metairie, LA Metro Area",85903,36897,115671,78774,47744,23037,24707,4567,4611,16299,11688,-9,3521,-3530
310M300US35420,35420,"New Philadelphia-Dover, OH Micro Area",-285,939,8215,7276,-1171,400,-1571,-188,139,1141,1002,-326,56,-382
310M300US35440,35440,"Newport, OR Micro Area",2888,-1019,3146,4165,3888,276,3612,1023,-147,435,582,1165,51,1114
310M300US35460,35460,"Newport, TN Micro Area",-86,-733,2796,3529,677,-7,684,396,-102,380,482,497,-2,499
310M300US35500,35500,"Newton, IA Micro Area",124,332,3013,2681,-195,11,-206,305,46,407,361,261,-1,262
310M300US35580,35580,"New Ulm, MN Micro Area",-699,-127,1991,2118,-569,68,-637,-68,20,290,270,-86,13,-99
310M300US35620,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",754396,776422,1811927,1035505,-21503,1067992,-1089495,45697,93496,245608,152112,-48021,160842,-208863
310M300US35660,35660,"Niles-Benton Harbor, MI Metro Area",-2558,939,13168,12229,-3467,2648,-6115,102,79,1718,1639,27,434,-407
310M300US35700,35700,"Nogales, AZ Micro Area",-1211,2640,4731,2091,-3918,369,-4287,137,304,628,324,-166,106,-272
310M300US35740,35740,"Norfolk, NE Micro Area",0,1592,4945,3353,-1597,545,-2142,192,231,689,458,-39,92,-131
310M300US35820,35820,"North Platte, NE Micro Area",-1043,526,3197,2671,-1577,120,-1697,-229,69,436,367,-300,16,-316
310M300US35840,35840,"North Port-Sarasota-Bradenton, FL Metro Area",102377,-19361,45888,65249,120534,14254,106280,16248,-3501,6463,9964,19678,2299,17379
310M300US35860,35860,"North Vernon, IN Micro Area",-903,339,2416,2077,-1247,-30,-1217,4,1,300,299,4,-6,10
310M300US35900,35900,"North Wilkesboro, NC Micro Area",-727,-672,4981,5653,-1,223,-224,-58,-120,709,829,65,51,14
310M300US35940,35940,"Norwalk, OH Micro Area",-1131,1211,5369,4158,-2359,189,-2548,103,201,760,559,-95,37,-132
310M300US35980,35980,"Norwich-New London, CT Metro Area",-5026,2266,19518,17252,-7365,6539,-13904,-274,43,2564,2521,-314,720,-1034
310M300US36020,36020,"Oak Harbor, WA Micro Area",4653,1745,6644,4899,2902,1500,1402,1521,232,970,738,1281,60,1221
310M300US36100,36100,"Ocala, FL Metro Area",23052,-9190,24716,33906,32200,4321,27879,6214,-1412,3533,4945,7606,717,6889
310M300US36140,36140,"Ocean City, NJ Metro Area",-3712,-2857,6568,9425,-781,1268,-2049,-367,-410,872,1282,50,145,-95
310M300US36220,36220,"Odessa, TX Metro Area",19951,11792,20300,8508,7828,1529,6299,-493,1577,2797,1220,-2078,338,-2416
310M300US36260,36260,"Ogden-Clearfield, UT Metro Area",68199,52209,78446,26237,16239,3795,12444,12363,7342,10946,3604,5028,466,4562
310M300US36300,36300,"Ogdensburg-Massena, NY Micro Area",-2318,1423,8689,7266,-3750,1336,-5086,-366,61,1127,1066,-429,186,-615
310M300US36340,36340,"Oil City, PA Micro Area",-3221,-785,3985,4770,-2425,2,-2427,-707,-162,510,672,-545,0,-545
310M300US36380,36380,"Okeechobee, FL Micro Area",1609,817,3810,2993,797,402,395,908,85,503,418,818,64,754
310M300US36420,36420,"Oklahoma City, OK Metro Area",130746,55478,137709,82231,74818,22616,52202,11274,7464,19079,11615,3847,3599,248
310M300US36460,36460,"Olean, NY Micro Area",-2995,562,6570,6008,-3578,388,-3966,-413,22,846,824,-435,59,-494
310M300US36500,36500,"Olympia-Tumwater, WA Metro Area",28328,7579,22550,14971,20793,4609,16184,6665,915,3171,2256,5731,588,5143
310M300US36540,36540,"Omaha-Council Bluffs, NE-IA Metro Area",67960,48795,96558,47763,19648,14383,5265,9313,6754,13421,6667,2596,2213,383
310M300US36580,36580,"Oneonta, NY Micro Area",-2178,-549,3801,4350,-1616,384,-2000,-249,-116,507,623,-133,65,-198
310M300US36620,36620,"Ontario, OR-ID Micro Area",-239,1790,5360,3570,-2044,-200,-1844,382,279,729,450,104,-23,127
310M300US36660,36660,"Opelousas, LA Micro Area",110,2569,9496,6927,-2424,-53,-2371,-206,314,1328,1014,-520,-9,-511
310M300US36700,36700,"Orangeburg, SC Micro Area",-5019,41,7697,7656,-5087,229,-5316,-858,-149,955,1104,-708,47,-755
310M300US36740,36740,"Orlando-Kissimmee-Sanford, FL Metro Area",375432,83072,200843,117771,291358,135860,155498,56498,10905,29173,18268,45528,22207,23321
310M300US36780,36780,"Oshkosh-Neenah, WI Metro Area",3420,3249,13715,10466,288,772,-484,859,432,1911,1479,430,124,306
310M300US36820,36820,"Oskaloosa, IA Micro Area",-146,412,2047,1635,-551,174,-725,29,41,272,231,-12,34,-46
310M300US36830,36830,"Othello, WA Micro Area",778,1951,2849,898,-1190,74,-1264,244,234,357,123,10,20,-10
310M300US36840,36840,"Ottawa, KS Micro Area",-263,485,2320,1835,-745,76,-821,186,68,314,246,120,15,105
310M300US36860,36860,"Ottawa-Peru, IL Micro Area",-5862,-734,11698,12432,-5107,540,-5647,-620,22,1672,1650,-642,83,-725
310M300US36900,36900,"Ottumwa, IA Micro Area",-368,650,4177,3527,-998,751,-1749,-161,146,591,445,-307,135,-442
310M300US36940,36940,"Owatonna, MN Micro Area",311,1233,3387,2154,-930,118,-1048,184,138,442,304,49,14,35
310M300US36980,36980,"Owensboro, KY Metro Area",3622,2636,11374,8738,1077,658,419,453,359,1582,1223,100,117,-17
310M300US37020,37020,"Owosso, MI Micro Area",-2202,45,5144,5099,-2265,49,-2314,-95,2,712,710,-94,11,-105
